Frame Number, Receipt Time
556, 168824732.346500
557, 168824739.260200
559, 168824751.635400
561, 168824760.420400
564, 168824772.905700
567, 168824789.497100
570, 168824804.988000
574, 168824822.470100
577, 168824838.437000
2, 168824855.258200
6, 168824871.622300
9, 168824889.976800
13, 168824906.938800
16, 168824924.370100
19, 168824939.581400
23, 168824956.682500
26, 168824972.833600
29, 168824988.580800
33, 168825005.564100
34, 168825013.462800
39, 168825038.585000
42, 168825054.830900
44, 168825064.701600
49, 168825089.979000
53, 168825106.322400
54, 168825113.061400
59, 168825138.635700
62, 168825155.386300
64, 168825164.300700
69, 168825188.561100
73, 168825206.371100
74, 168825214.728500
77, 168825227.566300
83, 168825256.086600
86, 168825273.053600
88, 168825280.724100
90, 168825294.582700
94, 168825312.122800
97, 168825328.894300
100, 168825341.135800
103, 168825357.998400
106, 168825374.201800
110, 168825392.528600
113, 168825406.396100
117, 168825429.137600
123, 168825456.567900
126, 168825473.411800
127, 168825479.702500
133, 168825506.217500
136, 168825522.886600
137, 168825529.385200
143, 168825556.559900
146, 168825573.001600
148, 168825581.229500
152, 168825605.448100
156, 168825622.994800
158, 168825630.922500
160, 168825644.396200
166, 168825671.366300
167, 168825679.893800
173, 168825706.855300
176, 168825722.864400
179, 168825739.873800
183, 168825756.079400
186, 168825772.570200
189, 168825789.846100
193, 168825806.491100
196, 168825822.562500
199, 168825839.894300
202, 168825854.859000
206, 168825872.900400
209, 168825889.462000
213, 168825906.121700
216, 168825921.663100
219, 168825940.186600
223, 168825956.103300
226, 168825971.685300
227, 168825980.368400
232, 168826005.288000
236, 168826021.784300
238, 168826030.784300
240, 168826044.309500
246, 168826072.877700
249, 168826089.798800
251, 168826097.414700
254, 168826110.791800
257, 168826128.886800
261, 168826146.432100
266, 168826174.288900
268, 168826183.351600
273, 168826206.343900
276, 168826222.868800
279, 168826238.374100
281, 168826246.010300
286, 168826271.857500
289, 168826288.766900
291, 168826296.716700
296, 168826323.022100
299, 168826339.890000
301, 168826346.612600
306, 168826372.759900
309, 168826389.666700
311, 168826396.309300
316, 168826422.934900
319, 168826439.796100
321, 168826446.165600
324, 168826464.287500
327, 168826478.641200
331, 168826495.920400
334, 168826512.178300
337, 168826528.666800
341, 168826545.657100
346, 168826572.857900
349, 168826590.032500
353, 168826606.634600
356, 168826621.509200
357, 168826629.331700
363, 168826656.520300
366, 168826672.799100
369, 168826688.554800
372, 168826705.427900
374, 168826713.414400
379, 168826739.613400
383, 168826756.410800
384, 168826762.881200
389, 168826789.649900
393, 168826806.085600
396, 168826822.782300
399, 168826839.851000
403, 168826856.141800
406, 168826873.354400
409, 168826888.364000
413, 168826906.054000
416, 168826921.477600
419, 168826939.462100
423, 168826955.958600
426, 168826972.579800
429, 168826988.034100
433, 168827006.388600
436, 168827023.112800
437, 168827029.781200
443, 168827056.478800
446, 168827072.733100
447, 168827079.577900
453, 168827106.464500
456, 168827122.976400
457, 168827129.619500
463, 168827156.089400
466, 168827173.113500
467, 168827179.530500
473, 168827206.179400
476, 168827222.870900
477, 168827229.812500
481, 168827245.640100
484, 168827262.704400
487, 168827278.815400
491, 168827296.332100
494, 168827312.386400
497, 168827328.627200
501, 168827345.738700
503, 168827357.683100
506, 168827374.276300
510, 168827391.371500
513, 168827406.458600
517, 168827429.041900
523, 168827456.555400
526, 168827473.150300
528, 168827481.259000
532, 168827504.969700
536, 168827523.078800
537, 168827529.943600
543, 168827556.163600
546, 168827572.944700
547, 168827579.418400
553, 168827606.062000
556, 168827623.015900
557, 168827630.201500
560, 168827645.491600
566, 168827672.955100
569, 168827689.967600
571, 168827698.404300
574, 168827711.409200
577, 168827729.299500
5, 168827756.873400
11, 168827785.867200
12, 168827794.758200
14, 168827804.826700
18, 168827822.722600
21, 168827838.298200
25, 168827855.862800
28, 168827871.583300
31, 168827889.378500
34, 168827905.231900
38, 168827922.966100
41, 168827940.074500
44, 168827954.844400
48, 168827972.854600
49, 168827980.462600
54, 168828005.486200
58, 168828022.938400
