Frame Number, Receipt Time
1909, 624617650.914600
1913, 624617671.412400
1918, 624617692.630800
1923, 624617716.867100
1924, 624617726.384900
1927, 624617737.017700
1929, 624617749.438500
1934, 624617774.259100
1939, 624617799.818300
1941, 624617808.939800
1944, 624617824.118900
1949, 624617850.798900
1953, 624617866.661500
1955, 624617878.162400
1957, 624617890.985900
1959, 624617900.036000
1962, 624617916.432600
1969, 624617950.132900
1971, 624617959.744500
1973, 624617970.058600
1979, 624617999.749200
1981, 624618010.112400
1983, 624618020.442600
1987, 624618040.937500
1991, 624618057.732400
1994, 624618074.402500
1997, 624618090.649600
2001, 624618107.012600
2004, 624618124.691900
2007, 624618141.352800
2011, 624618157.318900
2014, 624618174.773500
2026, 624618234.833500
2029, 624618247.769300
2031, 624618259.637800
2037, 624618289.703800
2040, 624618301.872900
2041, 624618310.715800
2044, 624618325.431000
2048, 624618341.940600
2053, 624618367.495700
2054, 624618376.517300
2057, 624618386.721600
2061, 624618407.652200
2066, 624618433.125100
2068, 624618443.803400
2070, 624618452.927700
2074, 624618474.760300
2079, 624618499.961000
2081, 624618509.096800
2083, 624618518.056100
2089, 624618549.340400
2092, 624618566.417500
2094, 624618575.965500
2096, 624618585.196100
2101, 624618607.726600
2107, 624618639.686400
2109, 624618649.824200
2111, 624618661.222800
2113, 624618670.297800
2119, 624618699.938400
2123, 624618717.145800
2126, 624618733.797900
2129, 624618749.954200
2133, 624618766.770500
2136, 624618782.973800
2139, 624618799.557600
2143, 624618816.681200
2146, 624618832.837800
2149, 624618849.767900
2153, 624618866.806700
2155, 624618876.664600
2159, 624618899.829200
2161, 624618909.998300
2166, 624618932.823300
2169, 624618949.770100
2171, 624618959.859700
2174, 624618975.607000
2177, 624618990.637000
2183, 624619016.600700
2185, 624619027.618400
2186, 624619036.532700
2191, 624619058.222400
2194, 624619074.246700
2197, 624619090.637600
2201, 624619107.299700
2204, 624619123.965000
2207, 624619140.810800
2211, 624619157.129600
2214, 624619174.438900
2217, 624619190.423000
2219, 624619199.692600
2224, 624619224.554900
2227, 624619241.567700
2231, 624619258.670100
2237, 624619289.679700
2239, 624619299.239700
2241, 624619309.954600
2246, 624619333.041800
2249, 624619349.998900
2251, 624619358.808100
2254, 624619373.724200
2257, 624619390.455500
2261, 624619406.821200
2264, 624619424.285700
2267, 624619440.393600
2271, 624619456.963400
2273, 624619468.468000
2276, 624619483.962500
2279, 624619499.879300
2286, 624619533.064400
2288, 624619542.226700
2293, 624619567.357600
2296, 624619582.951900
2298, 624619592.398500
2301, 624619608.563400
2306, 624619633.334900
2308, 624619642.319900
2310, 624619652.416200
2314, 624619674.637000
