Frame Number, Receipt Time
176, 616302094.489200
178, 616302120.629000
182, 616302126.997800
186, 616302142.031300
188, 616302149.887400
192, 616302174.113900
196, 616302192.030600
198, 616302201.318100
200, 616302213.637000
206, 616302242.015600
209, 616302258.623300
211, 616302265.857700
214, 616302281.548300
217, 616302299.303500
221, 616302315.358600
223, 616302327.076900
226, 616302343.207100
230, 616302359.889300
233, 616302375.492300
237, 616302398.377000
243, 616302425.785300
246, 616302442.480200
248, 616302450.142200
252, 616302474.164100
256, 616302490.839400
257, 616302499.308500
263, 616302525.649000
266, 616302541.980600
267, 616302548.827100
272, 616302574.311700
276, 616302590.992100
278, 616302600.548500
280, 616302613.824400
286, 616302640.603200
289, 616302657.308700
291, 616302665.407400
294, 616302680.274200
297, 616302698.922700
300, 616302711.264600
306, 616302740.658300
309, 616302757.680000
313, 616302774.722800
316, 616302792.016200
319, 616302808.423900
323, 616302825.496200
325, 616302835.434800
329, 616302857.247700
333, 616302875.378800
336, 616302892.048600
339, 616302907.629800
343, 616302925.591200
346, 616302940.743600
349, 616302959.223900
353, 616302975.197400
356, 616302992.124300
359, 616303007.214900
362, 616303023.933800
366, 616303040.710800
369, 616303057.319500
373, 616303075.541800
376, 616303090.679400
381, 616303116.986600
383, 616303125.621500
386, 616303140.855800
389, 616303157.803500
393, 616303175.477500
396, 616303190.847100
399, 616303209.193000
401, 616303217.167600
406, 616303240.819900
409, 616303258.666100
411, 616303267.247700
416, 616303290.593100
419, 616303308.578600
421, 616303317.274800
426, 616303340.765600
429, 616303358.735200
431, 616303366.865600
436, 616303392.036600
438, 616303400.005700
441, 616303415.131300
446, 616303440.866700
448, 616303451.625600
451, 616303465.078700
454, 616303481.759700
459, 616303505.258700
461, 616303517.023500
463, 616303525.409800
469, 616303557.404100
474, 616303582.082400
476, 616303591.598400
479, 616303607.295500
481, 616303617.319500
486, 616303641.953400
489, 616303658.707200
491, 616303667.178300
496, 616303691.033600
500, 616303710.804000
501, 616303718.027300
506, 616303741.937100
509, 616303758.839100
511, 616303766.340000
514, 616303782.666500
519, 616303807.482200
521, 616303816.011300
526, 616303840.505100
529, 616303857.232700
531, 616303865.439100
536, 616303892.092900
539, 616303909.012000
543, 616303925.359900
546, 616303942.104600
549, 616303958.696600
553, 616303976.087200
556, 616303990.456000
559, 616304008.746700
562, 616304023.980900
566, 616304041.752700
570, 616304060.269300
572, 616304073.862100
576, 616304092.150200
1, 616304108.881500
5, 616304125.362100
6, 616304133.169500
11, 616304159.002800
15, 616304175.531300
16, 616304184.348300
21, 616304208.882700
23, 616304217.095500
26, 616304232.494000
29, 616304248.348200
33, 616304265.560000
36, 616304281.819200
39, 616304297.473900
42, 616304312.869600
45, 616304325.394100
51, 616304357.219300
55, 616304375.717900
58, 616304392.022200
60, 616304400.117100
64, 616304424.512800
68, 616304440.781500
69, 616304449.141700
75, 616304475.789200
78, 616304491.911700
79, 616304499.130200
85, 616304525.984400
88, 616304542.112900
89, 616304549.052500
95, 616304574.572200
98, 616304590.668900
99, 616304598.699800
103, 616304615.937500
106, 616304632.479700
109, 616304648.359300
113, 616304666.398700
115, 616304676.424800
121, 616304707.694900
125, 616304725.261800
126, 616304734.063100
131, 616304757.238200
135, 616304775.144900
138, 616304790.782200
141, 616304807.306400
143, 616304815.946200
148, 616304841.823100
151, 616304858.581000
153, 616304865.659400
158, 616304891.916000
162, 616304910.599300
163, 616304918.648000
168, 616304940.687800
171, 616304958.419900
174, 616304974.523100
178, 616304991.742100
181, 616305007.288200
185, 616305025.495300
188, 616305043.457500
191, 616305057.756800
195, 616305075.620000
198, 616305090.516900
201, 616305108.762100
204, 616305123.866200
208, 616305140.851400
209, 616305145.284300
215, 616305175.407100
218, 616305192.066400
221, 616305207.633700
223, 616305216.001600
228, 616305241.948100
231, 616305258.555400
233, 616305265.735000
238, 616305292.074900
241, 616305308.494300
243, 616305315.714500
248, 616305341.937800
251, 616305358.581000
253, 616305365.421700
258, 616305390.843800
261, 616305409.227400
Frame Number, Receipt Time
266, 616305430.318200
271, 616305457.258500
275, 616305475.737100
276, 616305484.237500
279, 616305497.077600
283, 616305515.195500
286, 616305531.969900
289, 616305548.601100
295, 616305575.136500
298, 616305592.287900
301, 616305609.450200
303, 616305617.654100
308, 616305640.686400
311, 616305659.192100
313, 616305667.646300
318, 616305690.693600
321, 616305708.907400
323, 616305717.832100
328, 616305740.605000
331, 616305757.437300
333, 616305766.406600
338, 616305792.590000
341, 616305808.857000
343, 616305816.341900
348, 616305840.810500
351, 616305857.241700
353, 616305865.417100
356, 616305880.766900
360, 616305899.664400
365, 616305925.180400
368, 616305941.950000
371, 616305957.621900
375, 616305975.480300
378, 616305991.811700
381, 616306008.753400
385, 616306025.191300
388, 616306042.380300
391, 616306059.207600
395, 616306075.429600
398, 616306092.239800
401, 616306107.108600
404, 616306124.100500
408, 616306144.135700
411, 616306158.859900
413, 616306166.131200
418, 616306190.784700
421, 616306208.671600
423, 616306217.160400
426, 616306231.429400
431, 616306258.435900
433, 616306267.901400
436, 616306280.733700
439, 616306298.802000
442, 616306314.404100
446, 616306332.722900
451, 616306357.484100
453, 616306367.321800
456, 616306380.564500
461, 616306407.372400
464, 616306424.147100
466, 616306433.325300
471, 616306457.622400
475, 616306475.471200
477, 616306484.999600
481, 616306507.535600
485, 616306525.612800
486, 616306533.619000
491, 616306559.093700
495, 616306575.395800
496, 616306582.574700
499, 616306598.936000
504, 616306623.961800
506, 616306633.040100
509, 616306647.141100
513, 616306665.082800
516, 616306682.357300
519, 616306698.602700
523, 616306715.433400
528, 616306741.740400
531, 616306758.821100
534, 616306773.972200
538, 616306791.618600
541, 616306808.968700
543, 616306816.983500
548, 616306840.578400
551, 616306857.843600
554, 616306873.875300
558, 616306891.971700
560, 616306899.909500
565, 616306925.499100
568, 616306942.337300
571, 616306957.198200
575, 616306975.163500
0, 616306992.421200
3, 616307008.406900
6, 616307024.051700
10, 616307041.861200
13, 616307058.458400
16, 616307074.053500
20, 616307091.888000
23, 616307107.100100
26, 616307124.417600
30, 616307140.707300
33, 616307158.776600
37, 616307175.523700
40, 616307190.698700
43, 616307208.656500
45, 616307216.769800
50, 616307240.608700
53, 616307257.613800
55, 616307265.843200
57, 616307276.445800
63, 616307307.585400
65, 616307317.091600
70, 616307340.550800
73, 616307358.741800
75, 616307367.023500
80, 616307390.670300
82, 616307399.721500
85, 616307414.709400
88, 616307432.663800
91, 616307449.403600
95, 616307465.104200
98, 616307482.099900
101, 616307498.295500
105, 616307515.037200
108, 616307532.715200
113, 616307558.831800
118, 616307582.108100
120, 616307591.575200
123, 616307608.629100
125, 616307616.790200
130, 616307642.731500
133, 616307658.616200
135, 616307665.776200
140, 616307690.746800
143, 616307707.419300
145, 616307715.694600
150, 616307741.878200
153, 616307758.594000
155, 616307767.615000
160, 616307790.596600
163, 616307808.687900
165, 616307816.853600
168, 616307830.194900
173, 616307857.606800
177, 616307875.507400
180, 616307892.079500
183, 616307907.737400
187, 616307925.505400
188, 616307933.676100
193, 616307958.642700
197, 616307975.876900
200, 616307991.714200
203, 616308009.166000
207, 616308024.719100
210, 616308040.669500
213, 616308057.705400
217, 616308075.134500
220, 616308091.804000
223, 616308108.306500
227, 616308125.180800
230, 616308140.630500
233, 616308157.341300
235, 616308165.845700
240, 616308191.923000
243, 616308208.684800
245, 616308215.705700
248, 616308231.822700
250, 616308243.658700
256, 616308274.285100
258, 616308282.618100
261, 616308297.159000
265, 616308316.083300
268, 616308331.773200
273, 616308358.713100
277, 616308375.234000
280, 616308390.658500
283, 616308408.814700
287, 616308426.003500
288, 616308434.276300
293, 616308457.325900
297, 616308475.365600
299, 616308485.244300
303, 616308508.924000
307, 616308526.715400
310, 616308540.544600
313, 616308558.588800
315, 616308566.763300
320, 616308592.113500
322, 616308601.722900
325, 616308616.142400
328, 616308631.791400
331, 616308648.586200
335, 616308665.102500
338, 616308681.580900
341, 616308698.370200
345, 616308714.714400
347, 616308727.375400
350, 616308742.281200
Frame Number, Receipt Time
360, 616308790.701400
363, 616308809.174100
367, 616308825.347200
368, 616308833.758800
373, 616308858.553400
377, 616308875.495600
380, 616308891.910100
383, 616308907.376600
387, 616308925.944300
388, 616308934.420900
393, 616308957.677700
397, 616308975.604300
400, 616308992.139100
403, 616309008.709700
406, 616309023.756000
410, 616309041.912000
413, 616309058.707500
416, 616309074.208100
420, 616309091.895100
423, 616309107.293400
427, 616309125.704700
430, 616309140.503700
433, 616309158.625500
438, 616309182.669900
440, 616309193.257600
443, 616309209.035100
445, 616309218.173500
450, 616309240.741400
453, 616309258.782600
455, 616309267.137800
460, 616309290.782900
463, 616309309.074000
465, 616309318.795600
470, 616309342.135700
472, 616309350.211000
477, 616309374.598600
480, 616309392.210600
482, 616309400.314300
485, 616309415.192900
488, 616309431.016300
493, 616309457.511200
495, 616309466.167300
498, 616309480.245300
501, 616309498.315100
505, 616309515.434500
508, 616309531.994200
513, 616309558.664100
517, 616309575.533300
520, 616309590.721900
523, 616309607.798500
525, 616309616.580700
530, 616309641.919000
533, 616309658.574000
535, 616309665.729900
540, 616309692.242900
543, 616309708.661200
545, 616309716.640200
550, 616309742.132800
553, 616309758.577800
555, 616309765.527100
560, 616309791.589500
563, 616309808.476500
565, 616309817.769700
568, 616309830.790000
573, 616309857.184300
576, 616309874.136500
0, 616309883.445500
2, 616309893.317900
8, 616309923.822300
12, 616309940.397600
15, 616309958.639400
19, 616309975.167700
22, 616309990.632700
25, 616310009.144600
29, 616310025.127500
32, 616310040.770000
36, 616310059.773600
38, 616310073.925100
42, 616310091.715200
45, 616310107.564900
49, 616310125.385600
52, 616310142.220500
55, 616310157.058500
59, 616310175.953000
61, 616310184.796000
63, 616310198.157900
68, 616310224.386100
72, 616310242.121500
74, 616310250.202600
76, 616310264.035100
80, 616310281.680800
83, 616310298.340400
86, 616310309.990500
92, 616310340.487600
95, 616310357.168700
98, 616310373.867100
102, 616310390.673900
105, 616310408.551900
109, 616310425.544300
111, 616310434.551600
115, 616310457.141400
117, 616310466.995200
122, 616310490.582100
125, 616310508.587800
127, 616310516.705600
132, 616310540.556200
135, 616310558.811200
137, 616310567.227600
142, 616310592.053000
144, 616310600.281200
147, 616310615.777000
150, 616310631.871500
155, 616310658.518000
157, 616310666.956300
160, 616310680.544900
163, 616310698.871300
167, 616310715.199900
170, 616310731.711200
175, 616310758.458200
179, 616310775.070700
182, 616310791.831300
185, 616310808.496700
187, 616310815.482000
192, 616310840.598500
195, 616310857.322000
197, 616310866.777000
202, 616310890.616700
205, 616310907.711900
207, 616310917.148600
212, 616310941.976700
215, 616310958.690900
217, 616310966.067100
222, 616310990.799000
225, 616311008.680700
229, 616311025.151100
232, 616311041.868800
235, 616311057.279700
239, 616311075.027000
242, 616311091.903600
245, 616311108.679800
248, 616311124.135000
252, 616311142.113700
255, 616311158.895100
259, 616311175.356500
262, 616311191.868800
265, 616311208.593800
267, 616311216.676100
272, 616311242.010000
275, 616311258.495300
277, 616311267.522700
282, 616311290.417200
285, 616311307.720000
287, 616311316.419600
292, 616311342.195300
295, 616311358.551300
297, 616311365.522500
302, 616311391.914600
305, 616311409.505300
307, 616311417.698900
310, 616311430.211500
315, 616311458.498300
319, 616311475.911900
320, 616311484.430700
323, 616311497.384600
327, 616311516.026600
330, 616311532.110500
335, 616311558.716100
340, 616311582.449300
342, 616311592.349600
345, 616311608.454800
347, 616311616.487700
352, 616311642.050400
356, 616311660.791300
357, 616311668.967300
362, 616311690.646200
365, 616311709.004400
367, 616311717.152500
372, 616311740.651000
375, 616311758.996100
377, 616311769.380900
380, 616311780.549700
385, 616311808.834100
389, 616311825.335000
390, 616311832.249700
393, 616311848.336700
399, 616311875.290000
402, 616311892.139600
404, 616311900.407300
409, 616311925.264600
413, 616311948.343400
418, 616311974.196700
420, 616311984.163300
422, 616311993.956100
426, 616312009.891400
428, 616312023.916800
432, 616312041.910500
435, 616312058.265100
438, 616312073.974100
442, 616312092.042600
445, 616312107.264100
Frame Number, Receipt Time
452, 616312143.576500
455, 616312157.034900
459, 616312175.394800
460, 616312183.640600
465, 616312209.059200
467, 616312217.426100
470, 616312231.763200
473, 616312248.557300
477, 616312265.704000
480, 616312282.061600
483, 616312299.341400
487, 616312315.844600
490, 616312332.053600
493, 616312349.277600
499, 616312375.210500
502, 616312391.988900
505, 616312408.068500
509, 616312425.866400
510, 616312433.825600
515, 616312457.690700
519, 616312475.716100
520, 616312483.940500
525, 616312508.979600
529, 616312525.353900
530, 616312533.476300
535, 616312558.502800
539, 616312575.338900
540, 616312582.535100
545, 616312608.547300
549, 616312625.544600
551, 616312634.672000
553, 616312646.904800
557, 616312665.392600
560, 616312681.688400
563, 616312698.194900
567, 616312715.281600
570, 616312731.716400
575, 616312758.836200
0, 616312774.447200
4, 616312791.993200
7, 616312807.154300
9, 616312815.479100
14, 616312842.060800
17, 616312858.572900
19, 616312865.643400
24, 616312891.693400
27, 616312908.977800
29, 616312917.192100
34, 616312942.106300
37, 616312958.614000
41, 616312975.052300
44, 616312990.659900
47, 616313008.543700
50, 616313024.152500
54, 616313042.004200
57, 616313057.153300
61, 616313075.389100
64, 616313091.528300
67, 616313108.356800
71, 616313125.038800
74, 616313141.874000
77, 616313158.847500
81, 616313175.283200
84, 616313191.921800
87, 616313208.524600
90, 616313223.909400
92, 616313232.214500
97, 616313258.810700
101, 616313275.296100
102, 616313282.400900
107, 616313308.404800
111, 616313325.340300
112, 616313332.169000
117, 616313358.549400
121, 616313375.328300
122, 616313384.352200
125, 616313397.321500
130, 616313424.414500
134, 616313442.006400
135, 616313449.236700
139, 616313465.090300
142, 616313481.922900
145, 616313499.247100
148, 616313511.881300
151, 616313526.853100
157, 616313557.076100
159, 616313565.504200
164, 616313592.497800
167, 616313608.488800
170, 616313624.047100
172, 616313633.684600
177, 616313657.136700
180, 616313673.923600
182, 616313682.366000
187, 616313708.527700
191, 616313725.563900
192, 616313733.985600
197, 616313757.387100
201, 616313775.880900
202, 616313783.070200
205, 616313796.985100
211, 616313825.324100
214, 616313841.878500
216, 616313849.696300
219, 616313865.184600
224, 616313892.021600
227, 616313908.318000
229, 616313915.596300
234, 616313941.927900
237, 616313958.926700
240, 616313974.084400
244, 616313992.623300
247, 616314007.016100
250, 616314024.227900
254, 616314042.244400
