Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
813262, 615121315.872700, 0.003231, 0.000157, 0.001127, 0.000103, 0.000060
813263, 615121321.409000, 0.003379, 0.000382, 0.001293, 0.000100, 0.000060
813264, 615121325.952000, 0.003375, 0.000151, 0.001072, 0.000102, 0.000060
813265, 615121331.085100, 0.003240, 0.000188, 0.001272, 0.000121, 0.000060
813266, 615121336.164400, 0.003388, 0.000164, 0.001234, 0.000109, 0.000060
813267, 615121340.909000, 0.003272, 0.000161, 0.001071, 0.000103, 0.000060
813268, 615121345.879600, 0.003193, 0.000159, 0.001121, 0.000099, 0.000060
813269, 615121351.068800, 0.003347, 0.000184, 0.001156, 0.000109, 0.000061
813270, 615121355.847700, 0.003267, 0.000148, 0.001078, 0.000104, 0.000061
813271, 615121360.887400, 0.003184, 0.000145, 0.001141, 0.000106, 0.000061
813272, 615121366.463200, 0.003414, 0.000405, 0.001280, 0.000101, 0.000061
813273, 615121371.612800, 0.003479, 0.000364, 0.001413, 0.000103, 0.000061
813274, 615121376.461800, 0.003374, 0.000393, 0.001332, 0.000102, 0.000061
813275, 615121381.350800, 0.003306, 0.000384, 0.001299, 0.000108, 0.000063
813276, 615121386.621000, 0.003411, 0.000494, 0.001353, 0.000101, 0.000063
813277, 615121390.912400, 0.003261, 0.000148, 0.001091, 0.000111, 0.000067
813278, 615121396.462800, 0.003364, 0.000438, 0.001297, 0.000104, 0.000067
813279, 615121400.954600, 0.003378, 0.000168, 0.001056, 0.000104, 0.000066
813280, 615121406.412400, 0.003395, 0.000370, 0.001239, 0.000106, 0.000066
813281, 615121410.869700, 0.003234, 0.000157, 0.001120, 0.000105, 0.000067
813282, 615121419.501400, 0.003243, 0.000149, 0.001201, 0.000109, 0.000067
813283, 615121423.220100, 0.003230, 0.000240, 0.001187, 0.000115, 0.000068
813284, 615121426.864700, 0.003225, 0.000165, 0.001150, 0.000106, 0.000069
813285, 615121430.835300, 0.003180, 0.000176, 0.001067, 0.000103, 0.000069
813286, 615121436.668300, 0.003361, 0.000642, 0.001261, 0.000101, 0.000068
813287, 615121440.966500, 0.003230, 0.000161, 0.001205, 0.000105, 0.000068
813289, 615121450.883900, 0.003360, 0.000140, 0.001042, 0.000096, 0.000069
813290, 615121455.901000, 0.003165, 0.000170, 0.001129, 0.000108, 0.000069
813291, 615121460.899900, 0.003209, 0.000148, 0.001135, 0.000103, 0.000069
813292, 615121466.390700, 0.003318, 0.000382, 0.001297, 0.000103, 0.000070
813293, 615121471.242600, 0.003341, 0.000197, 0.001319, 0.000123, 0.000070
813294, 615121476.541200, 0.003373, 0.000400, 0.001389, 0.000110, 0.000069
813295, 615121481.457500, 0.003375, 0.000377, 0.001335, 0.000113, 0.000069
813296, 615121486.108300, 0.003235, 0.000159, 0.001327, 0.000128, 0.000064
813297, 615121491.215800, 0.003236, 0.000229, 0.001358, 0.000121, 0.000064
813298, 615121496.494100, 0.003375, 0.000386, 0.001343, 0.000108, 0.000066
813299, 615121500.936900, 0.003238, 0.000162, 0.001159, 0.000119, 0.000066
813300, 615121506.185100, 0.003327, 0.000156, 0.001328, 0.000113, 0.000067
813301, 615121511.376600, 0.003406, 0.000377, 0.001234, 0.000107, 0.000067
813302, 615121516.530400, 0.003393, 0.000406, 0.001379, 0.000104, 0.000065
813303, 615121520.999000, 0.003247, 0.000185, 0.001191, 0.000116, 0.000065
813304, 615121526.454100, 0.003337, 0.000382, 0.001317, 0.000103, 0.000067
813305, 615121531.465600, 0.003324, 0.000338, 0.001451, 0.000103, 0.000067
813306, 615121536.066800, 0.003243, 0.000169, 0.001279, 0.000116, 0.000067
813307, 615121540.978100, 0.003257, 0.000157, 0.001090, 0.000106, 0.000067
813308, 615121545.919800, 0.003284, 0.000156, 0.001076, 0.000097, 0.000065
813309, 615121550.876000, 0.003224, 0.000162, 0.001119, 0.000106, 0.000065
813310, 615121555.878600, 0.003143, 0.000139, 0.001135, 0.000098, 0.000066
813311, 615121561.642400, 0.003312, 0.000358, 0.001558, 0.000106, 0.000066
813312, 615121565.904300, 0.003236, 0.000160, 0.001162, 0.000102, 0.000065
813313, 615121571.399300, 0.003307, 0.000376, 0.001303, 0.000109, 0.000065
813314, 615121576.365200, 0.003386, 0.000377, 0.001245, 0.000100, 0.000065
813315, 615121580.951500, 0.003233, 0.000169, 0.001194, 0.000101, 0.000065
813316, 615121586.550700, 0.003359, 0.000581, 0.001157, 0.000142, 0.000064
813317, 615121590.981600, 0.003357, 0.000158, 0.001101, 0.000107, 0.000064
813318, 615121598.459200, 0.003232, 0.000148, 0.001120, 0.000104, 0.000062
813319, 615121602.387200, 0.003230, 0.000149, 0.001129, 0.000101, 0.000062
813320, 615121605.848700, 0.003184, 0.000145, 0.001057, 0.000097, 0.000060
813321, 615121610.878500, 0.003188, 0.000164, 0.001118, 0.000106, 0.000060
813322, 615121615.859900, 0.003233, 0.000141, 0.001129, 0.000105, 0.000060
813323, 615121621.490300, 0.003454, 0.000372, 0.001257, 0.000109, 0.000061
813324, 615121626.479000, 0.003358, 0.000380, 0.001382, 0.000106, 0.000061
813325, 615121631.402800, 0.003319, 0.000382, 0.001341, 0.000105, 0.000061
813326, 615121635.994600, 0.003367, 0.000164, 0.001117, 0.000101, 0.000061
813327, 615121640.975400, 0.003252, 0.000161, 0.001202, 0.000104, 0.000062
813328, 615121645.885400, 0.003231, 0.000159, 0.001130, 0.000109, 0.000062
813329, 615121651.360300, 0.003304, 0.000387, 0.001266, 0.000104, 0.000062
813330, 615121656.412200, 0.003372, 0.000417, 0.001265, 0.000105, 0.000062
813331, 615121660.890800, 0.003238, 0.000175, 0.001112, 0.000115, 0.000061
813332, 615121666.035200, 0.003385, 0.000164, 0.001130, 0.000105, 0.000061
813333, 615121670.954400, 0.003246, 0.000147, 0.001218, 0.000105, 0.000062
813334, 615121675.933700, 0.003280, 0.000170, 0.001120, 0.000105, 0.000062
813335, 615121681.029400, 0.003353, 0.000186, 0.001140, 0.000104, 0.000064
813336, 615121686.128400, 0.003400, 0.000142, 0.001222, 0.000116, 0.000064
813337, 615121691.174800, 0.003363, 0.000190, 0.001226, 0.000124, 0.000066
813338, 615121695.980000, 0.003319, 0.000162, 0.001133, 0.000107, 0.000066
813339, 615121700.857200, 0.003213, 0.000154, 0.001100, 0.000101, 0.000065
813340, 615121705.845500, 0.003191, 0.000149, 0.001102, 0.000108, 0.000065
813341, 615121711.502900, 0.003371, 0.000410, 0.001358, 0.000106, 0.000065
813342, 615121716.400500, 0.003369, 0.000383, 0.001310, 0.000097, 0.000065
813343, 615121720.971900, 0.003240, 0.000218, 0.001161, 0.000108, 0.000063
813344, 615121726.038700, 0.003363, 0.000170, 0.001153, 0.000103, 0.000063
813345, 615121731.333900, 0.003363, 0.000368, 0.001250, 0.000101, 0.000063
813346, 615121736.234100, 0.003373, 0.000165, 0.001331, 0.000112, 0.000063
813347, 615121741.554100, 0.003398, 0.000387, 0.001393, 0.000101, 0.000062
813348, 615121746.370500, 0.003375, 0.000418, 0.001236, 0.000094, 0.000062
813349, 615121750.946500, 0.003354, 0.000160, 0.001087, 0.000104, 0.000062
813350, 615121755.941800, 0.003341, 0.000151, 0.001085, 0.000108, 0.000062
813351, 615121760.812600, 0.003206, 0.000146, 0.001058, 0.000104, 0.000061
813352, 615121766.519100, 0.003356, 0.000407, 0.001359, 0.000103, 0.000061
813353, 615121771.003600, 0.003313, 0.000229, 0.001109, 0.000105, 0.000062
813354, 615121776.395700, 0.003324, 0.000378, 0.001361, 0.000098, 0.000062
813355, 615121781.016600, 0.003304, 0.000222, 0.001138, 0.000107, 0.000060
813356, 615121786.473700, 0.003414, 0.000374, 0.001330, 0.000100, 0.000060
813357, 615121791.049600, 0.003369, 0.000147, 0.001191, 0.000102, 0.000059
813358, 615121796.045300, 0.003406, 0.000153, 0.001144, 0.000102, 0.000059
813359, 615121800.947500, 0.003224, 0.000162, 0.001188, 0.000114, 0.000059
813360, 615121806.013400, 0.003109, 0.000171, 0.001249, 0.000109, 0.000059
813361, 615121811.477500, 0.003374, 0.000391, 0.001329, 0.000111, 0.000059
813362, 615121815.927200, 0.003234, 0.000163, 0.001174, 0.000103, 0.000059
813363, 615121821.205900, 0.003481, 0.000150, 0.001169, 0.000110, 0.000059
813364, 615121826.434000, 0.003388, 0.000389, 0.001299, 0.000102, 0.000059
813365, 615121830.843900, 0.003238, 0.000155, 0.001093, 0.000116, 0.000058
813366, 615121836.527300, 0.003416, 0.000475, 0.001282, 0.000105, 0.000058
813367, 615121841.023600, 0.003398, 0.000186, 0.001096, 0.000102, 0.000059
813368, 615121845.977900, 0.003230, 0.000171, 0.001232, 0.000099, 0.000059
813369, 615121850.849700, 0.003264, 0.000148, 0.001081, 0.000106, 0.000058
813370, 615121855.763900, 0.003191, 0.000137, 0.001048, 0.000100, 0.000058
813371, 615121860.874200, 0.003179, 0.000180, 0.001113, 0.000104, 0.000058
813372, 615121866.010000, 0.003420, 0.000185, 0.001062, 0.000104, 0.000058
813373, 615121870.849400, 0.003234, 0.000149, 0.001120, 0.000106, 0.000059
813374, 615121875.974500, 0.003248, 0.000157, 0.001162, 0.000107, 0.000059
813375, 615121881.563000, 0.003412, 0.000386, 0.001403, 0.000108, 0.000060
813376, 615121886.532700, 0.003406, 0.000298, 0.001478, 0.000105, 0.000060
813377, 615121891.023400, 0.003184, 0.000141, 0.001179, 0.000101, 0.000062
813378, 615121895.915700, 0.003331, 0.000154, 0.001082, 0.000105, 0.000062
813379, 615121900.927700, 0.003203, 0.000147, 0.001176, 0.000109, 0.000061
813380, 615121905.980800, 0.003226, 0.000158, 0.001175, 0.000108, 0.000061
813381, 615121910.839900, 0.003222, 0.000152, 0.001107, 0.000109, 0.000063
813382, 615121916.109800, 0.003359, 0.000168, 0.001182, 0.000100, 0.000063
813383, 615121920.805400, 0.003183, 0.000159, 0.001081, 0.000093, 0.000063
813384, 615121925.918500, 0.003191, 0.000157, 0.001168, 0.000108, 0.000063
813385, 615121930.929800, 0.003354, 0.000162, 0.001078, 0.000097, 0.000064
813386, 615121936.417500, 0.003417, 0.000352, 0.001257, 0.000105, 0.000064
813387, 615121940.945300, 0.003221, 0.000157, 0.001212, 0.000108, 0.000065
813388, 615121946.621600, 0.003418, 0.000445, 0.001391, 0.000114, 0.000065
813389, 615121950.996500, 0.003369, 0.000164, 0.001112, 0.000105, 0.000066
813390, 615121955.930900, 0.003217, 0.000154, 0.001190, 0.000107, 0.000066
813391, 615121960.995500, 0.003230, 0.000157, 0.001238, 0.000116, 0.000066
813392, 615121965.971600, 0.003361, 0.000142, 0.001114, 0.000105, 0.000066
813393, 615121970.981800, 0.003229, 0.000176, 0.001209, 0.000111, 0.000064
813394, 615121976.417400, 0.003373, 0.000385, 0.001302, 0.000108, 0.000064
813395, 615121980.803000, 0.003305, 0.000141, 0.001026, 0.000096, 0.000066
813396, 615121985.923600, 0.003205, 0.000161, 0.001157, 0.000113, 0.000066
813397, 615121991.384500, 0.003373, 0.000431, 0.001231, 0.000102, 0.000064
813398, 615121996.387800, 0.003416, 0.000397, 0.001229, 0.000105, 0.000064
813399, 615122000.929500, 0.003240, 0.000170, 0.001163, 0.000099, 0.000067
813400, 615122005.848200, 0.003158, 0.000166, 0.001099, 0.000104, 0.000067
813401, 615122010.878000, 0.003223, 0.000174, 0.001115, 0.000112, 0.000065
813402, 615122016.129600, 0.003299, 0.000168, 0.001243, 0.000115, 0.000065
813403, 615122021.177800, 0.003289, 0.000209, 0.001293, 0.000126, 0.000066
813404, 615122026.498000, 0.003403, 0.000386, 0.001358, 0.000094, 0.000066
813405, 615122030.986900, 0.003303, 0.000142, 0.001210, 0.000096, 0.000066
813406, 615122035.991900, 0.003279, 0.000175, 0.001189, 0.000103, 0.000066
813407, 615122040.907000, 0.003203, 0.000148, 0.001150, 0.000099, 0.000067
813408, 615122045.830700, 0.003230, 0.000148, 0.001061, 0.000100, 0.000067
813409, 615122050.941500, 0.003230, 0.000157, 0.001207, 0.000099, 0.000067
813410, 615122055.937300, 0.003273, 0.000154, 0.001112, 0.000102, 0.000067
813411, 615122060.943000, 0.003314, 0.000155, 0.001073, 0.000109, 0.000067
813412, 615122065.937400, 0.003280, 0.000175, 0.001130, 0.000107, 0.000067
813413, 615122070.894400, 0.003233, 0.000165, 0.001141, 0.000107, 0.000067
813414, 615122075.994900, 0.003353, 0.000154, 0.001140, 0.000104, 0.000067
813415, 615122080.985700, 0.003183, 0.000173, 0.001210, 0.000117, 0.000067
813416, 615122086.124100, 0.003351, 0.000151, 0.001205, 0.000111, 0.000067
813417, 615122090.905500, 0.003346, 0.000154, 0.001039, 0.000109, 0.000067
813418, 615122095.800700, 0.003176, 0.000150, 0.001076, 0.000104, 0.000067
813419, 615122100.948300, 0.003335, 0.000153, 0.001109, 0.000105, 0.000065
813420, 615122106.040900, 0.003367, 0.000178, 0.001158, 0.000101, 0.000065
813421, 615122110.910300, 0.003230, 0.000157, 0.001177, 0.000106, 0.000065
813422, 615122115.872700, 0.003293, 0.000156, 0.001089, 0.000101, 0.000065
813423, 615122121.397000, 0.003321, 0.000375, 0.001315, 0.000096, 0.000066
813424, 615122125.954800, 0.003239, 0.000158, 0.001208, 0.000111, 0.000066
813425, 615122130.924900, 0.003301, 0.000140, 0.001128, 0.000108, 0.000066
813426, 615122135.808000, 0.003224, 0.000146, 0.001039, 0.000107, 0.000066
813427, 615122141.538400, 0.003376, 0.000419, 0.001337, 0.000112, 0.000063
813428, 615122145.879800, 0.003255, 0.000154, 0.001123, 0.000103, 0.000063
813429, 615122150.846000, 0.003225, 0.000161, 0.001108, 0.000108, 0.000065
