Frame Number, Receipt Time
328, 617250794.863700
333, 617250814.925000
336, 617250825.278000
338, 617250833.689400
343, 617250856.916400
346, 617250874.946400
350, 617250893.518500
353, 617250906.899500
356, 617250925.081600
360, 617250942.001200
362, 617250956.829000
366, 617250974.752600
369, 617250991.101000
373, 617251007.091700
376, 617251025.262700
379, 617251040.182300
383, 617251058.373000
384, 617251062.600400
387, 617251081.630000
393, 617251108.238500
396, 617251125.075500
398, 617251134.271800
402, 617251156.841500
406, 617251175.065500
408, 617251183.144700
413, 617251208.043700
416, 617251224.882800
418, 617251233.843100
423, 617251257.027000
426, 617251275.482100
428, 617251283.424900
430, 617251296.398700
436, 617251325.033200
439, 617251341.418800
441, 617251348.365900
444, 617251365.600700
447, 617251379.939900
449, 617251391.422100
456, 617251423.746200
459, 617251441.451800
463, 617251458.122600
466, 617251473.572700
469, 617251490.285000
471, 617251500.612700
476, 617251524.701800
479, 617251541.584200
481, 617251548.574900
486, 617251575.016400
489, 617251591.396100
491, 617251598.313600
496, 617251623.758100
500, 617251641.984200
501, 617251650.940500
504, 617251663.180000
509, 617251691.385000
513, 617251709.637000
516, 617251723.813900
519, 617251741.494100
521, 617251751.357900
526, 617251773.854900
529, 617251791.716900
531, 617251800.490400
536, 617251823.460100
539, 617251841.564000
543, 617251859.394000
546, 617251875.046600
549, 617251891.317500
553, 617251908.487200
556, 617251923.777200
559, 617251941.828900
563, 617251958.135600
566, 617251974.901400
570, 617251992.689800
572, 617252006.698100
576, 617252024.522700
1, 617252040.648400
5, 617252058.061900
8, 617252074.901000
10, 617252083.224100
13, 617252097.306300
18, 617252125.143200
21, 617252141.748500
23, 617252148.907300
26, 617252164.435500
29, 617252181.412300
35, 617252208.170700
38, 617252224.893400
42, 617252241.985400
44, 617252256.801400
48, 617252273.561600
51, 617252291.655000
53, 617252299.836300
58, 617252323.579400
61, 617252340.617700
63, 617252349.074200
68, 617252374.957300
71, 617252391.418100
73, 617252398.539000
78, 617252424.748600
82, 617252442.103400
83, 617252450.500300
86, 617252463.712800
91, 617252490.571800
94, 617252506.766900
96, 617252513.722000
99, 617252531.234100
103, 617252547.569500
106, 617252564.330000
109, 617252581.394200
113, 617252599.274000
115, 617252609.350900
119, 617252631.559300
125, 617252658.283700
128, 617252675.002400
131, 617252691.699200
133, 617252700.115400
138, 617252723.752300
141, 617252741.562200
143, 617252749.605600
148, 617252773.621200
151, 617252791.584300
155, 617252807.905500
158, 617252825.559200
161, 617252841.500400
163, 617252849.261400
166, 617252865.278400
171, 617252891.312100
175, 617252907.983400
178, 617252924.807000
181, 617252941.335300
185, 617252958.110500
188, 617252974.666800
191, 617252991.633000
195, 617253008.458400
198, 617253025.014300
201, 617253041.684900
205, 617253060.397700
207, 617253068.504300
211, 617253090.602600
215, 617253108.191900
216, 617253116.507100
221, 617253140.246800
225, 617253158.329500
227, 617253167.535700
231, 617253191.532000
235, 617253208.205200
236, 617253215.129300
241, 617253241.332800
245, 617253258.022900
246, 617253265.390400
249, 617253281.349300
252, 617253293.736100
258, 617253323.688100
260, 617253332.773300
262, 617253346.694400
266, 617253364.753500
269, 617253381.305000
273, 617253398.198900
278, 617253425.022500
282, 617253441.929400
285, 617253458.313200
288, 617253474.394300
290, 617253483.506800
294, 617253506.844900
298, 617253524.649300
300, 617253533.632900
305, 617253556.916100
308, 617253574.885400
310, 617253582.966100
315, 617253606.995500
318, 617253624.907000
320, 617253633.098100
322, 617253646.576900
328, 617253674.926100
331, 617253691.461200
333, 617253698.502500
336, 617253714.663800
339, 617253731.319800
343, 617253748.396900
348, 617253774.674600
351, 617253791.483200
355, 617253808.420000
358, 617253825.288700
361, 617253841.131500
365, 617253856.881500
368, 617253875.004800
372, 617253893.118100
374, 617253906.757700
378, 617253924.683800
381, 617253940.045100
385, 617253957.973300
388, 617253973.413200
391, 617253991.546000
395, 617254009.971900
398, 617254023.684000
402, 617254041.983100
404, 617254056.580500
408, 617254075.177200
410, 617254083.739100
412, 617254096.309300
Frame Number, Receipt Time
422, 617254141.852600
423, 617254150.441000
426, 617254164.438000
429, 617254180.546100
433, 617254197.929900
436, 617254214.466500
441, 617254240.554200
445, 617254257.011100
448, 617254275.350700
450, 617254283.484300
455, 617254306.967400
458, 617254325.322500
