Frame Number, Receipt Time
51, 616573139.442400
60, 616573178.187200
65, 616573196.322100
67, 616573207.372800
70, 616573221.429600
74, 616573239.374100
75, 616573247.536900
80, 616573271.447200
84, 616573289.749500
86, 616573298.427400
90, 616573321.647700
94, 616573339.524500
95, 616573349.438200
100, 616573371.567000
104, 616573389.917000
106, 616573398.432700
108, 616573411.166800
114, 616573438.045900
117, 616573455.979900
119, 616573463.332600
122, 616573478.976200
125, 616573495.995300
128, 616573508.318100
134, 616573538.212900
137, 616573558.731400
139, 616573563.436800
144, 616573589.481300
147, 616573606.393200
150, 616573621.451000
154, 616573638.534600
155, 616573646.776600
160, 616573672.756000
164, 616573690.013400
166, 616573698.318400
170, 616573721.472800
174, 616573739.338700
176, 616573748.415500
180, 616573771.745200
184, 616573788.323600
185, 616573796.576500
190, 616573822.689200
194, 616573839.695300
195, 616573847.694000
200, 616573871.697900
204, 616573889.510800
205, 616573896.651800
208, 616573912.959000
214, 616573939.743500
217, 616573956.166800
220, 616573972.633300
224, 616573989.191500
227, 616574005.682300
230, 616574022.734400
234, 616574039.548400
237, 616574054.525200
240, 616574072.863100
244, 616574088.365300
247, 616574106.059800
251, 616574124.446700
253, 616574137.886000
257, 616574156.112900
260, 616574171.345800
264, 616574189.685300
266, 616574198.250700
268, 616574212.632000
274, 616574239.462300
277, 616574257.718200
279, 616574266.208400
281, 616574277.805200
285, 616574296.219000
288, 616574312.667000
292, 616574329.106700
295, 616574345.939700
298, 616574362.388500
304, 616574391.435800
306, 616574401.035300
310, 616574422.573700
314, 616574440.042600
316, 616574448.160000
320, 616574472.707800
324, 616574489.447700
325, 616574496.445500
330, 616574522.842300
334, 616574540.252700
336, 616574548.956900
340, 616574571.410900
344, 616574589.574400
345, 616574597.464400
348, 616574611.441500
354, 616574639.632900
357, 616574656.056500
358, 616574662.935500
362, 616574678.839900
365, 616574695.965300
368, 616574712.376900
372, 616574729.272700
375, 616574746.033100
380, 616574772.664100
384, 616574789.634500
387, 616574805.012900
390, 616574821.496900
394, 616574838.284200
395, 616574847.864700
400, 616574872.527500
404, 616574890.018800
407, 616574906.957200
410, 616574922.608400
414, 616574938.059600
417, 616574954.755200
420, 616574971.666800
424, 616574989.436400
427, 616575005.604100
430, 616575022.492600
434, 616575038.187400
437, 616575055.789300
440, 616575071.421600
444, 616575089.819800
447, 616575107.656100
450, 616575121.413900
454, 616575139.566700
457, 616575154.812600
461, 616575173.207700
464, 616575188.281600
467, 616575205.798500
468, 616575209.500500
474, 616575239.551900
475, 616575247.721900
480, 616575271.686200
484, 616575289.703900
486, 616575297.951300
490, 616575321.586500
494, 616575339.896500
496, 616575348.566600
500, 616575371.627800
504, 616575388.111700
507, 616575404.549700
511, 616575423.001900
512, 616575431.111700
515, 616575445.010200
520, 616575472.635500
524, 616575489.600700
525, 616575497.619500
528, 616575511.492800
532, 616575529.135800
535, 616575546.042300
540, 616575572.535500
544, 616575589.718800
547, 616575606.094400
549, 616575614.218600
554, 616575638.377300
557, 616575655.991400
559, 616575663.985400
564, 616575688.342800
567, 616575704.744500
569, 616575713.764300
573, 616575737.853800
577, 616575755.954900
2, 616575773.373700
4, 616575781.876900
9, 616575804.717800
12, 616575822.760200
14, 616575831.097700
17, 616575844.883400
20, 616575862.748200
24, 616575878.951100
29, 616575906.291400
32, 616575922.598200
36, 616575939.451700
41, 616575964.288000
43, 616575974.987500
46, 616575989.896900
49, 616576004.702300
52, 616576022.896600
55, 616576037.946800
59, 616576056.033500
62, 616576072.799100
66, 616576090.493700
69, 616576104.601400
72, 616576122.491400
76, 616576138.179500
79, 616576155.701800
82, 616576171.329100
86, 616576189.501300
89, 616576207.617300
91, 616576216.047900
94, 616576229.351600
99, 616576255.980600
101, 616576263.981300
104, 616576278.951800
107, 616576296.028800
111, 616576313.032200
114, 616576330.062800
117, 616576346.043500
120, 616576362.463700
126, 616576389.338300
129, 616576405.830300
132, 616576421.634000
136, 616576438.287000
138, 616576448.692600
142, 616576472.933600
Frame Number, Receipt Time
147, 616576496.373700
152, 616576522.894300
156, 616576539.436100
157, 616576547.525600
162, 616576571.467900
166, 616576588.243100
167, 616576596.658900
172, 616576622.829600
176, 616576639.472800
177, 616576647.743800
180, 616576661.577500
183, 616576677.013300
186, 616576689.054200
192, 616576721.169400
194, 616576729.247800
197, 616576744.857500
200, 616576762.878300
206, 616576789.492100
209, 616576806.094200
212, 616576822.769800
216, 616576840.068000
219, 616576855.871100
221, 616576862.937800
226, 616576888.186300
229, 616576905.829500
231, 616576915.036000
236, 616576938.109000
239, 616576956.044500
241, 616576964.087300
246, 616576988.044600
249, 616577006.165500
