Frame Number, Receipt Time
192, 617065156.960300
197, 617065191.861200
201, 617065198.010900
205, 617065209.973300
207, 617065218.196600
212, 617065243.334000
215, 617065260.042100
216, 617065267.008000
219, 617065282.255300
225, 617065308.580600
226, 617065317.078100
229, 617065331.756500
233, 617065350.151900
236, 617065366.305400
242, 617065393.333300
245, 617065410.189100
248, 617065425.640600
251, 617065442.050000
255, 617065458.898000
258, 617065476.682500
261, 617065492.521300
265, 617065510.085000
268, 617065526.794300
272, 617065543.636900
275, 617065559.716700
278, 617065576.434800
281, 617065591.878300
285, 617065609.806800
288, 617065626.697100
292, 617065643.016500
295, 617065660.548100
298, 617065675.542800
301, 617065692.180000
303, 617065700.531500
306, 617065717.407700
310, 617065733.261000
313, 617065749.907100
316, 617065766.534400
319, 617065782.835600
322, 617065795.422400
325, 617065810.228600
330, 617065833.507200
335, 617065860.012300
338, 617065876.618000
341, 617065892.093400
343, 617065901.844400
348, 617065926.898800
352, 617065943.484800
353, 617065952.484900
358, 617065975.671200
361, 617065992.077500
363, 617066001.114000
368, 617066026.742200
372, 617066043.322500
373, 617066050.904500
376, 617066066.760100
381, 617066089.618800
383, 617066100.468300
385, 617066110.202800
391, 617066141.921500
395, 617066160.189600
397, 617066168.275600
401, 617066192.057900
406, 617066216.903400
410, 617066233.862800
412, 617066244.736600
415, 617066260.282800
417, 617066268.343100
422, 617066293.894200
425, 617066310.054700
426, 617066317.280900
431, 617066342.113700
435, 617066358.780700
436, 617066366.963800
442, 617066393.648300
445, 617066410.066600
448, 617066425.268300
450, 617066433.289600
455, 617066460.375800
458, 617066477.052600
460, 617066485.130600
465, 617066508.893600
468, 617066526.824300
472, 617066543.095100
475, 617066559.897900
478, 617066575.890900
482, 617066593.288900
485, 617066610.214100
488, 617066626.888300
491, 617066641.918900
495, 617066660.214400
498, 617066676.699900
501, 617066692.166000
503, 617066701.609300
508, 617066725.669700
512, 617066743.438500
513, 617066751.871800
518, 617066775.669200
522, 617066793.320400
523, 617066801.503100
528, 617066826.928400
532, 617066843.462000
533, 617066851.554500
536, 617066865.061900
541, 617066892.086300
545, 617066909.011900
547, 617066918.468100
549, 617066931.780900
553, 617066949.739700
556, 617066966.467800
559, 617066978.241100
562, 617066994.806400
565, 617067011.255500
568, 617067027.071400
573, 617067050.288300
0, 617067078.046000
4, 617067093.310700
5, 617067100.464400
10, 617067125.697200
14, 617067143.350900
15, 617067151.477500
20, 617067175.774500
24, 617067193.404600
25, 617067202.029200
30, 617067226.792700
34, 617067243.218400
35, 617067250.372900
38, 617067266.473100
42, 617067284.918900
44, 617067294.449600
50, 617067325.648400
54, 617067343.338200
55, 617067351.576200
58, 617067365.167200
63, 617067392.024100
67, 617067409.045100
70, 617067425.719000
74, 617067443.942600
77, 617067459.983500
79, 617067467.973500
84, 617067493.775000
87, 617067510.139100
91, 617067528.774900
93, 617067542.464500
97, 617067561.897000
100, 617067575.107200
104, 617067593.415200
107, 617067609.959400
110, 617067625.701300
114, 617067643.574200
117, 617067661.133100
120, 617067675.668400
124, 617067693.599600
126, 617067703.163200
128, 617067716.697400
131, 617067732.493100
135, 617067750.121600
138, 617067766.581500
141, 617067779.112700
144, 617067793.906200
150, 617067825.223800
153, 617067842.481200
157, 617067860.141800
159, 617067868.140000
163, 617067892.522000
167, 617067909.976900
169, 617067918.389200
173, 617067942.076000
177, 617067958.649800
178, 617067966.943600
184, 617067994.073700
187, 617068010.311000
189, 617068018.195700
193, 617068042.062700
197, 617068060.125400
198, 617068067.858500
201, 617068081.925100
207, 617068110.127000
210, 617068127.001100
212, 617068136.590600
215, 617068148.810600
218, 617068166.547900
222, 617068183.213900
225, 617068200.196200
230, 617068226.706200
234, 617068244.119800
237, 617068260.192800
240, 617068275.319100
242, 617068283.280100
247, 617068308.733300
250, 617068325.628100
252, 617068333.643700
257, 617068359.993700
260, 617068376.762400
262, 617068384.060100
267, 617068410.210200
270, 617068427.882100
272, 617068436.291300
275, 617068448.572600
280, 617068475.223300
Frame Number, Receipt Time
287, 617068508.522900
290, 617068526.737500
294, 617068543.614600
297, 617068558.533700
300, 617068577.087300
304, 617068593.611900
