Frame Number, Receipt Time
453, 616338170.209300
460, 616338192.224100
463, 616338207.093400
467, 616338225.089600
470, 616338241.656300
473, 616338258.861300
476, 616338273.521300
480, 616338291.571300
483, 616338307.297500
487, 616338324.970000
490, 616338343.767500
493, 616338357.334700
497, 616338375.158700
501, 616338398.396400
504, 616338409.509000
507, 616338425.080300
508, 616338432.978300
513, 616338458.346400
517, 616338475.128900
518, 616338482.065200
523, 616338508.331900
527, 616338525.157400
528, 616338532.067300
533, 616338558.779800
537, 616338575.071500
539, 616338584.435100
541, 616338597.107800
547, 616338625.154700
551, 616338648.403900
553, 616338657.076400
556, 616338673.798600
560, 616338691.692200
562, 616338701.300900
567, 616338724.985200
570, 616338741.529300
573, 616338758.329000
577, 616338775.408100
2, 616338792.207000
5, 616338808.707700
7, 616338818.042700
12, 616338840.731200
15, 616338857.299200
17, 616338866.171200
22, 616338891.894400
25, 616338908.339700
27, 616338915.437200
32, 616338941.669100
35, 616338958.277100
37, 616338966.485300
42, 616338991.777900
45, 616339009.090800
47, 616339017.338300
50, 616339030.166600
55, 616339057.262100
58, 616339073.973600
60, 616339083.005400
62, 616339092.757700
68, 616339123.598200
72, 616339141.815500
74, 616339150.293500
78, 616339173.829600
82, 616339191.420800
86, 616339209.815300
88, 616339223.548000
92, 616339241.846000
95, 616339257.727900
99, 616339274.990500
102, 616339290.200500
105, 616339308.403900
109, 616339327.095800
112, 616339341.680900
115, 616339358.490300
117, 616339366.731300
122, 616339391.916200
124, 616339399.852900
129, 616339425.086500
130, 616339434.192900
133, 616339447.902300
139, 616339475.423000
140, 616339484.033800
143, 616339498.073200
147, 616339515.465400
150, 616339531.865400
153, 616339547.798200
156, 616339562.661300
158, 616339573.787900
165, 616339607.034300
168, 616339623.781900
170, 616339633.133500
175, 616339658.455800
179, 616339674.961400
180, 616339684.125700
185, 616339707.405200
189, 616339725.040100
190, 616339733.173200
195, 616339758.660100
199, 616339775.065700
200, 616339783.377900
205, 616339807.352700
209, 616339825.564300
210, 616339833.543800
213, 616339847.037900
217, 616339864.908800
220, 616339882.204300
223, 616339898.366800
227, 616339915.423300
229, 616339927.033900
232, 616339942.761400
236, 616339959.856400
239, 616339975.012600
243, 616339998.553100
249, 616340025.244200
252, 616340042.179700
254, 616340051.911700
258, 616340074.248700
262, 616340091.835900
264, 616340100.360700
269, 616340125.171800
272, 616340141.367100
275, 616340156.986600
279, 616340174.846800
282, 616340191.773400
285, 616340208.014500
288, 616340223.638600
292, 616340241.921600
295, 616340258.021700
299, 616340275.180600
302, 616340293.536000
305, 616340306.827800
309, 616340325.259600
312, 616340340.264800
316, 616340359.942500
320, 616340382.534900
322, 616340392.242400
325, 616340408.874500
327, 616340417.693900
332, 616340441.924300
335, 616340458.581000
337, 616340466.519800
342, 616340490.545000
345, 616340507.094300
347, 616340515.829800
352, 616340540.439400
355, 616340557.279400
359, 616340575.161900
360, 616340583.379200
365, 616340607.036400
369, 616340625.066500
370, 616340633.181400
373, 616340647.557200
377, 616340664.880900
380, 616340681.518400
383, 616340698.636800
387, 616340715.265800
390, 616340731.337100
395, 616340758.502400
399, 616340775.241900
402, 616340791.730200
405, 616340807.403200
407, 616340816.047800
412, 616340842.163700
415, 616340858.688600
417, 616340866.750000
422, 616340890.759200
425, 616340908.487000
427, 616340916.869800
432, 616340941.821200
435, 616340958.230500
437, 616340965.346300
442, 616340991.866800
445, 616341008.821700
447, 616341018.606400
452, 616341040.425100
455, 616341058.399800
457, 616341066.301000
462, 616341091.721500
465, 616341108.972200
469, 616341125.124100
472, 616341141.824500
475, 616341158.884200
478, 616341173.550600
482, 616341191.730100
485, 616341206.998600
489, 616341224.741400
492, 616341240.516200
496, 616341260.151700
498, 616341273.367700
502, 616341291.768100
505, 616341308.536400
508, 616341323.695200
512, 616341341.646300
515, 616341356.966700
519, 616341375.194000
521, 616341386.316600
523, 616341398.041200
529, 616341425.148800
532, 616341441.661600
533, 616341448.784500
537, 616341465.445200
540, 616341481.233900
Frame Number, Receipt Time
546, 616341511.131300
549, 616341526.469800
555, 616341556.826600
558, 616341573.705800
562, 616341590.267900
565, 616341608.830800
569, 616341625.183700
570, 616341634.287400
575, 616341657.108400
1, 616341675.452200
2, 616341683.939700
7, 616341707.060000
11, 616341724.913000
12, 616341733.812700
17, 616341756.902400
21, 616341775.145200
22, 616341783.745000
27, 616341808.738500
29, 616341816.949500
32, 616341831.414600
35, 616341848.702100
39, 616341865.441700
42, 616341881.321600
45, 616341897.883000
49, 616341914.893600
54, 616341941.545400
57, 616341958.212900
61, 616341974.972900
64, 616341993.043200
66, 616342003.751200
70, 616342023.761600
74, 616342041.737400
76, 616342050.008400
81, 616342075.014900
84, 616342091.913400
87, 616342107.021600
89, 616342117.439600
94, 616342140.001200
