Frame Number, Receipt Time
397, 156139227.926500
403, 156139256.632500
406, 156139273.109000
408, 156139281.469600
411, 156139294.898600
414, 156139312.960700
417, 156139329.149300
423, 156139356.520900
426, 156139372.836400
430, 156139389.723300
433, 156139406.772100
436, 156139421.748000
439, 156139439.049700
441, 156139446.720300
446, 156139473.096700
450, 156139490.398000
451, 156139498.082800
456, 156139522.042900
460, 156139540.126600
461, 156139547.776000
466, 156139572.052900
469, 156139588.714800
471, 156139596.791900
476, 156139623.381600
480, 156139639.886700
481, 156139646.674900
484, 156139662.867700
487, 156139679.226200
491, 156139696.595900
494, 156139713.081800
498, 156139729.793100
501, 156139746.017800
506, 156139773.026500
510, 156139789.977400
513, 156139805.692800
516, 156139821.957500
520, 156139839.913100
521, 156139847.665300
526, 156139871.900600
530, 156139890.079100
531, 156139898.094200
536, 156139921.939500
540, 156139940.290700
543, 156139955.236800
546, 156139973.195800
550, 156139990.033400
553, 156140005.561600
556, 156140023.235800
559, 156140038.486900
563, 156140056.686600
566, 156140071.833500
570, 156140089.886900
573, 156140106.778500
574, 156140113.423600
577, 156140129.344900
2, 156140141.279600
8, 156140171.721000
11, 156140188.494100
15, 156140205.385900
18, 156140223.365500
20, 156140231.050000
25, 156140256.616000
28, 156140273.933000
30, 156140281.639400
35, 156140305.413000
38, 156140323.400100
40, 156140332.334100
45, 156140355.432300
48, 156140373.090700
50, 156140380.994300
55, 156140405.331700
58, 156140423.277500
60, 156140432.047000
63, 156140444.942400
68, 156140473.060500
72, 156140489.872000
73, 156140497.756000
76, 156140514.377400
80, 156140529.875400
83, 156140547.101500
86, 156140562.812300
92, 156140590.085000
95, 156140606.982000
98, 156140623.331800
102, 156140640.036100
103, 156140647.838700
108, 156140673.738600
112, 156140689.840600
113, 156140696.221800
118, 156140723.159000
122, 156140739.820100
123, 156140746.467400
128, 156140772.936800
132, 156140790.349200
133, 156140798.053000
138, 156140822.119600
142, 156140839.950100
143, 156140847.824100
146, 156140861.329800
152, 156140889.780700
155, 156140906.708200
158, 156140923.127000
162, 156140940.015700
165, 156140955.470200
168, 156140973.261400
171, 156140989.465800
175, 156141005.427300
178, 156141023.180600
181, 156141039.590200
185, 156141055.648900
188, 156141073.666700
191, 156141088.611400
195, 156141106.764600
196, 156141115.246300
202, 156141140.039300
205, 156141156.633700
206, 156141163.299200
212, 156141189.790000
215, 156141206.908700
