Frame Number, Timestamp
196, 616572709.522000
199, 616572709.553700
205, 616572709.566400
210, 616572709.583300
212, 616572709.590500
215, 616572709.594200
217, 616572709.612300
222, 616572709.641100
225, 616572709.650300
227, 616572709.667900
546, 616572712.792000
550, 616572729.189600
552, 616572741.849100
556, 616572759.034600
559, 616572774.223300
562, 616572791.188500
565, 616572805.944500
570, 616572829.681700
575, 616572855.914600
1, 616572875.002300
4, 616572889.575100
7, 616572904.611100
10, 616572921.680100
14, 616572938.006700
17, 616572956.259500
20, 616572971.373200
24, 616572989.098300
27, 616573007.520300
30, 616573021.346300
34, 616573039.218500
37, 616573054.516100
40, 616573072.660100
44, 616573089.685600
47, 616573104.648200
51, 616573123.257200
54, 616573141.421700
57, 616573154.563200
60, 616573172.860600
65, 616573196.286900
67, 616573207.336700
70, 616573221.405200
74, 616573239.335000
75, 616573247.513200
80, 616573271.405700
84, 616573289.723600
86, 616573298.395200
90, 616573321.619600
94, 616573339.486600
95, 616573347.704500
100, 616573371.524900
104, 616573389.879000
106, 616573398.410500
108, 616573411.132500
114, 616573438.020200
117, 616573455.948100
119, 616573463.309500
122, 616573478.941100
125, 616573495.971900
128, 616573508.282800
134, 616573538.189400
137, 616573558.694000
139, 616573563.417800
144, 616573589.448600
147, 616573606.370400
150, 616573621.415600
154, 616573638.510900
155, 616573646.742500
160, 616573672.731700
164, 616573689.977200
166, 616573698.295800
170, 616573721.437400
174, 616573739.314200
176, 616573748.381300
180, 616573771.721200
184, 616573788.288500
185, 616573796.554100
190, 616573822.641400
194, 616573839.670000
195, 616573847.659700
200, 616573871.673800
204, 616573889.476900
205, 616573896.631700
208, 616573912.924000
214, 616573939.719200
217, 616573956.131400
220, 616573972.606700
224, 616573989.153600
227, 616574005.659000
230, 616574022.699500
234, 616574039.522900
237, 616574054.501200
240, 616574072.837200
244, 616574088.330200
247, 616574106.035500
251, 616574124.411800
253, 616574137.862600
257, 616574156.077000
260, 616574171.322000
264, 616574189.650000
266, 616574198.228700
268, 616574212.597000
274, 616574239.435400
277, 616574257.678300
279, 616574266.187300
281, 616574277.770800
285, 616574296.194500
288, 616574312.632500
292, 616574329.081800
295, 616574345.901500
298, 616574362.365200
304, 616574391.397500
306, 616574401.012600
310, 616574422.538600
314, 616574440.019700
316, 616574448.126400
320, 616574472.675100
324, 616574489.408900
325, 616574496.423300
330, 616574522.797600
334, 616574540.224000
336, 616574548.932400
340, 616574571.383500
344, 616574589.538900
345, 616574597.442300
348, 616574611.405900
354, 616574639.606800
357, 616574656.020800
358, 616574662.911100
362, 616574678.805200
365, 616574695.942100
368, 616574712.342100
372, 616574729.248900
375, 616574745.997200
380, 616574772.639500
384, 616574789.598000
387, 616574804.989500
390, 616574821.459800
394, 616574838.261200
395, 616574847.832500
400, 616574872.505500
404, 616574889.982900
407, 616574906.933900
410, 616574922.572900
414, 616574938.037100
417, 616574954.719200
420, 616574971.643500
424, 616574989.389400
427, 616575005.581200
430, 616575022.457800
434, 616575038.164100
437, 616575055.753700
440, 616575071.394700
444, 616575089.784400
447, 616575107.632600
450, 616575121.377700
454, 616575139.543000
457, 616575154.776000
461, 616575173.183100
464, 616575188.245400
467, 616575205.771700
468, 616575209.435300
474, 616575239.524900
475, 616575247.686700
480, 616575271.655400
484, 616575289.667200
486, 616575297.929300
490, 616575321.549200
494, 616575339.872400
496, 616575348.533300
500, 616575371.604500
504, 616575388.075900
507, 616575404.525800
511, 616575422.971500
512, 616575431.089400
515, 616575444.976100
520, 616575472.608500
524, 616575489.564800
525, 616575497.597200
528, 616575511.458000
532, 616575529.112500
535, 616575546.007300
540, 616575572.508300
544, 616575589.681900
547, 616575606.069300
549, 616575614.181700
554, 616575638.343900
557, 616575655.956200
559, 616575663.962100
564, 616575688.305500
567, 616575704.721000
569, 616575713.731900
573, 616575737.825700
577, 616575755.918800
2, 616575773.349500
4, 616575781.842400
9, 616575804.685500
12, 616575822.720200
14, 616575831.074400
17, 616575844.847600
20, 616575862.723700
24, 616575878.916100
29, 616575906.267200
32, 616575922.562900
36, 616575939.427500
41, 616575964.254100
43, 616575974.963800
46, 616575989.862900
49, 616576004.678400
52, 616576022.861000
55, 616576037.922100
59, 616576055.998600
62, 616576072.774400
66, 616576090.457900
69, 616576104.577800
72, 616576122.456700
76, 616576138.155500
79, 616576155.665700
82, 616576171.305900
86, 616576189.465800
89, 616576207.590500
91, 616576216.013200
94, 616576229.328300
99, 616576255.938700
101, 616576263.958400
104, 616576278.917300
107, 616576296.003000
111, 616576312.994300
114, 616576330.038000
117, 616576346.007200
120, 616576362.437400
126, 616576389.296400
129, 616576405.805800
132, 616576421.598900
136, 616576438.263000
138, 616576448.657500
142, 616576472.908900
146, 616576489.343300
147, 616576496.352200
152, 616576522.858300
156, 616576539.413000
157, 616576547.491600
162, 616576571.443100
166, 616576588.191800
167, 616576596.628200
172, 616576622.789900
176, 616576639.448100
177, 616576647.708600
180, 616576661.554300
183, 616576676.977900
186, 616576689.030800
192, 616576721.132700
194, 616576729.225000
197, 616576744.822100
200, 616576762.854700
206, 616576789.455700
209, 616576806.070400
212, 616576822.731400
216, 616576840.044400
219, 616576855.838000
221, 616576862.915700
226, 616576888.150600
229, 616576905.806600
231, 616576915.002100
236, 616576938.085400
239, 616576956.008300
241, 616576964.064300
246, 616576988.004900
249, 616577006.140800
251, 616577014.062800
256, 616577039.456200
259, 616577056.066400
262, 616577072.581600
266, 616577089.296600
269, 616577106.177400
272, 616577122.348300
276, 616577139.401500
279, 616577156.443800
282, 616577172.545200
286, 616577188.062300
289, 616577206.536600
292, 616577221.296600
294, 616577229.841200
299, 616577254.876300
303, 616577273.359000
304, 616577282.586300
309, 616577304.740200
312, 616577321.382100
314, 616577329.934900
319, 616577355.969500
322, 616577372.493100
324, 616577379.664300
329, 616577405.693000
332, 616577422.778100
334, 616577431.662400
337, 616577444.589100
342, 616577471.479700
346, 616577488.050700
348, 616577498.086000
350, 616577511.129600
354, 616577529.047600
357, 616577545.887300
361, 616577564.109900
366, 616577589.376400
369, 616577606.204400
372, 616577622.667700
376, 616577639.526000
377, 616577647.629300
382, 616577671.445400
386, 616577688.097600
387, 616577696.480800
392, 616577722.628100
396, 616577739.362400
397, 616577747.463800
402, 616577771.661000
406, 616577788.097300
407, 616577797.300700
412, 616577821.672200
416, 616577839.357700
417, 616577847.769300
420, 616577861.379100
424, 616577879.753600
427, 616577896.282300
432, 616577922.366600
436, 616577939.481100
437, 616577947.571300
442, 616577971.606900
447, 616577995.966400
450, 616578012.470900
452, 616578022.730100
455, 616578037.777700
459, 616578055.996500
463, 616578073.254400
465, 616578087.762000
469, 616578106.499000
473, 616578124.009500
475, 616578137.876100
479, 616578155.736600
482, 616578171.173900
486, 616578189.191800
489, 616578204.484700
492, 616578222.610300
494, 616578232.173200
497, 616578246.154400
500, 616578262.560100
504, 616578279.049700
507, 616578296.710300
510, 616578312.214500
514, 616578329.320500
517, 616578345.255700
519, 616578357.614400
522, 616578372.577500
529, 616578404.502600
531, 616578413.322700
536, 616578439.285000
539, 616578456.324100
541, 616578463.743900
546, 616578488.351300
549, 616578505.940300
550, 616578512.789000
556, 616578539.353300
559, 616578555.927000
561, 616578562.981000
566, 616578589.242800
569, 616578605.953600
571, 616578614.178000
576, 616578638.164100
577, 616578647.437300
2, 616578661.711700
6, 616578678.899200
9, 616578696.064300
12, 616578712.471800
16, 616578728.992000
19, 616578745.330900
22, 616578762.709000
28, 616578789.341100
31, 616578806.047000
34, 616578821.560600
38, 616578839.361100
40, 616578849.224800
44, 616578871.378900
48, 616578888.298500
49, 616578896.555200
54, 616578922.708200
58, 616578939.422200
61, 616578954.580400
63, 616578963.856400
68, 616578989.061000
71, 616579006.101300
73, 616579014.474300
78, 616579038.455600
81, 616579056.191500
85, 616579073.007200
88, 616579089.213700
91, 616579105.767400
94, 616579122.702200
98, 616579139.728600
101, 616579156.687300
104, 616579171.366700
108, 616579188.081600
111, 616579206.314700
114, 616579222.609300
118, 616579237.958300
119, 616579246.168500
124, 616579271.551800
128, 616579289.506300
129, 616579297.617100
134, 616579321.479400
138, 616579339.349500
139, 616579347.778200
144, 616579371.443700
148, 616579389.952900
150, 616579398.152900
152, 616579410.971300
158, 616579438.186400
161, 616579454.925900
163, 616579464.485400
165, 616579475.294900
171, 616579504.535200
174, 616579521.674000
176, 616579529.667900
179, 616579544.973100
182, 616579562.323700
188, 616579589.404300
191, 616579605.988400
194, 616579622.519700
196, 616579630.702500
201, 616579656.750300
204, 616579672.877800
206, 616579680.555200
211, 616579704.733400
214, 616579721.725400
216, 616579731.485300
221, 616579754.627100
224, 616579771.526800
226, 616579779.786000
231, 616579806.260500
234, 616579822.558100
236, 616579829.678100
239, 616579846.360000
242, 616579862.403800
246, 616579879.835800
249, 616579896.071900
254, 616579922.332900
258, 616579939.327000
261, 616579956.220700
265, 616579972.987600
267, 616579987.881400
271, 616580005.927200
274, 616580022.663400
278, 616580039.265300
281, 616580056.265900
284, 616580072.687500
288, 616580089.498400
291, 616580104.582400
295, 616580123.137600
298, 616580138.171600
301, 616580155.825400
304, 616580172.747700
308, 616580189.187900
312, 616580208.052800
314, 616580221.051500
318, 616580238.355500
319, 616580246.495000
324, 616580271.615400
326, 616580280.828700
329, 616580294.611300
332, 616580312.600800
335, 616580324.526000
341, 616580354.855100
344, 616580371.285100
348, 616580388.216800
354, 616580422.595900
358, 616580439.800000
360, 616580448.461700
361, 616580457.018000
364, 616580472.631100
366, 616580480.760000
371, 616580505.963300
374, 616580522.496900
376, 616580529.486100
381, 616580555.684300
385, 616580574.595100
386, 616580582.880500
389, 616580594.624900
394, 616580622.649800
398, 616580639.415700
399, 616580646.431200
402, 616580662.186300
406, 616580679.010400
408, 616580691.112600
414, 616580721.226000
418, 616580738.270100
419, 616580746.469200
424, 616580772.690700
429, 616580796.295900
432, 616580812.528100
436, 616580829.056900
438, 616580839.592000
441, 616580855.869200
443, 616580863.961600
448, 616580889.477200
451, 616580905.820100
453, 616580916.915600
458, 616580937.995900
461, 616580956.007400
463, 616580964.053200
468, 616580989.466100
471, 616581006.185500
474, 616581021.429800
478, 616581038.284500
481, 616581055.675900
484, 616581072.385000
488, 616581088.003200
491, 616581106.011700
494, 616581121.338700
498, 616581139.371000
501, 616581157.454300
504, 616581171.257000
508, 616581189.432800
511, 616581204.720400
514, 616581222.878300
517, 616581237.880800
521, 616581256.363900
523, 616581265.613100
527, 616581287.993100
531, 616581305.927900
533, 616581314.082000
538, 616581338.469200
541, 616581356.212000
543, 616581366.386700
548, 616581389.606500
549, 616581397.778400
552, 616581412.214000
558, 616581437.962800
561, 616581455.846700
563, 616581464.008700
566, 616581478.805500
569, 616581496.147800
572, 616581508.310700
0, 616581538.702400
3, 616581554.607600
6, 616581571.446400
10, 616581588.297500
13, 616581606.073000
17, 616581623.591500
18, 616581632.679500
23, 616581655.995700
26, 616581672.489000
28, 616581680.375200
33, 616581704.659700
36, 616581722.517800
38, 616581730.263000
43, 616581756.092500
46, 616581772.503600
48, 616581780.597100
53, 616581805.000900
55, 616581813.413500
57, 616581827.593200
63, 616581855.748200
67, 616581872.974200
68, 616581882.568700
71, 616581895.757400
74, 616581912.215100
78, 616581929.099900
84, 616581958.973400
85, 616581967.321400
90, 616581989.364300
95, 616582014.515500
97, 616582024.387700
100, 616582039.482500
101, 616582047.586700
107, 616582073.105600
110, 616582089.820800
113, 616582105.893400
116, 616582122.651700
120, 616582140.455800
123, 616582154.444400
126, 616582172.175800
130, 616582189.251300
133, 616582204.678200
136, 616582222.505900
140, 616582238.084600
143, 616582256.207700
146, 616582272.745400
148, 616582281.086800
151, 616582295.392000
154, 616582312.897700
158, 616582329.485000
161, 616582346.249400
166, 616582372.534500
167, 616582375.181600
171, 616582396.292300
176, 616582421.887500
180, 616582439.235800
183, 616582455.831900
184, 616582462.877800
190, 616582489.219800
193, 616582506.635900
195, 616582515.802700
200, 616582538.097300
203, 616582555.916400
205, 616582563.868500
210, 616582588.051600
213, 616582604.568800
214, 616582612.586700
220, 616582639.672300
223, 616582656.009000
225, 616582664.230300
227, 616582677.462700
231, 616582696.044700
235, 616582714.095400
238, 616582729.321300
241, 616582745.877500
244, 616582762.602400
247, 616582774.509400
250, 616582791.133100
253, 616582805.838700
258, 616582829.782900
263, 616582854.622700
266, 616582872.896500
268, 616582881.625400
273, 616582904.613400
276, 616582921.506000
278, 616582929.654400
283, 616582954.575000
286, 616582972.551500
290, 616582989.548300
293, 616583005.875300
297, 616583023.983200
300, 616583039.700200
301, 616583047.751000
304, 616583060.966700
310, 616583088.979500
313, 616583105.987200
316, 616583122.688300
320, 616583139.196400
323, 616583154.907600
326, 616583172.379100
330, 616583189.176000
333, 616583205.714800
336, 616583221.279600
340, 616583239.383600
343, 616583256.045800
345, 616583264.328500
349, 616583287.851100
353, 616583305.952000
355, 616583314.150400
360, 616583338.063000
363, 616583355.955200
365, 616583365.216000
370, 616583388.309500
373, 616583405.964900
375, 616583414.319600
378, 616583427.979800
383, 616583456.102000
387, 616583472.929000
388, 616583482.489900
391, 616583494.820400
394, 616583512.595600
398, 616583529.743400
401, 616583545.669000
404, 616583562.568200
410, 616583589.784600
415, 616583613.413000
416, 616583622.728500
420, 616583639.488400
422, 616583648.423100
426, 616583672.676100
430, 616583689.501100
431, 616583696.724700
436, 616583722.432000
440, 616583739.588800
441, 616583747.839200
446, 616583771.293100
450, 616583789.267800
451, 616583797.178600
456, 616583821.439900
460, 616583839.684700
462, 616583848.739600
464, 616583862.036200
468, 616583880.977100
471, 616583895.874500
474, 616583912.285400
478, 616583929.031000
481, 616583945.897300
486, 616583972.652500
490, 616583990.603200
493, 616584005.928400
496, 616584021.562400
500, 616584039.718800
501, 616584047.894700
506, 616584071.441900
510, 616584089.434000
513, 616584104.624700
516, 616584122.421500
520, 616584138.155600
523, 616584155.671200
526, 616584171.357100
530, 616584189.272300
533, 616584204.311300
536, 616584222.353500
540, 616584239.483300
543, 616584255.995700
546, 616584272.608100
548, 616584280.657600
551, 616584294.510000
555, 616584313.174400
558, 616584329.241200
561, 616584347.058200
564, 616584360.771500
567, 616584373.568100
571, 616584396.313200
576, 616584422.733600
3, 616584443.582900
5, 616584454.667100
7, 616584463.788500
12, 616584489.156000
15, 616584505.932900
17, 616584514.504500
22, 616584538.510600
25, 616584555.910800
27, 616584563.551200
32, 616584589.435200
35, 616584605.917200
37, 616584613.025800
42, 616584639.754600
45, 616584655.934700
47, 616584662.930600
50, 616584679.001200
53, 616584696.342700
56, 616584712.333700
59, 616584724.080300
65, 616584754.893400
68, 616584771.453000
72, 616584788.292000
75, 616584805.588700
78, 616584821.406600
80, 616584829.723500
85, 616584855.938300
88, 616584872.389700
90, 616584880.442600
95, 616584904.550600
98, 616584922.800400
100, 616584930.807600
105, 616584954.748900
108, 616584972.838600
112, 616584989.210400
115, 616585005.798200
117, 616585014.362000
119, 616585027.574300
125, 616585056.007100
128, 616585072.739300
132, 616585089.300200
135, 616585106.256300
138, 616585122.700700
142, 616585139.124800
145, 616585155.999900
148, 616585171.031900
152, 616585187.997800
155, 616585206.232000
159, 616585223.543300
162, 616585239.256800
165, 616585254.386800
168, 616585271.452600
170, 616585279.486600
175, 616585305.700700
178, 616585322.708200
180, 616585329.778700
185, 616585355.699400
188, 616585372.637600
190, 616585380.822400
195, 616585404.559300
198, 616585422.612700
200, 616585431.559400
203, 616585444.316600
208, 616585472.475700
212, 616585489.524000
213, 616585497.642700
216, 616585511.422400
220, 616585527.973600
222, 616585540.143100
228, 616585571.363200
232, 616585588.328500
235, 616585604.990800
238, 616585622.627500
242, 616585639.098100
243, 616585646.955600
248, 616585672.867900
252, 616585689.189600
253, 616585696.180400
259, 616585722.919500
262, 616585739.453400
264, 616585748.234300
268, 616585771.639600
272, 616585789.142400
274, 616585799.240700
276, 616585811.587000
282, 616585838.150700
285, 616585854.539500
287, 616585863.789600
290, 616585878.123600
293, 616585895.921900
296, 616585912.419600
299, 616585925.298300
302, 616585941.045200
308, 616585971.355500
312, 616585988.261100
315, 616586004.406900
318, 616586022.712100
322, 616586037.984300
326, 616586057.981400
327, 616586067.319200
332, 616586088.066400
335, 616586105.911400
338, 616586122.777100
341, 616586137.881000
345, 616586155.990000
348, 616586171.210900
352, 616586189.868800
355, 616586204.640400
359, 616586223.709300
361, 616586237.819400
365, 616586255.889700
368, 616586271.336400
372, 616586288.366900
373, 616586296.969200
376, 616586308.486900
379, 616586323.890000
385, 616586354.400200
388, 616586371.322500
391, 616586387.783700
395, 616586405.854200
398, 616586421.598100
402, 616586439.710100
403, 616586447.779100
408, 616586472.785100
412, 616586489.897400
414, 616586498.282000
418, 616586521.289400
422, 616586539.514500
424, 616586549.079800
428, 616586571.177100
430, 616586581.110400
432, 616586590.361700
438, 616586621.222700
440, 616586629.868200
443, 616586645.162400
446, 616586662.501700
449, 616586674.624300
455, 616586704.387000
458, 616586721.184400
461, 616586737.891600
466, 616586762.765400
469, 616586774.023900
472, 616586788.082400
475, 616586804.506500
479, 616586823.079400
482, 616586839.926200
484, 616586848.325500
488, 616586871.170700
492, 616586889.201500
494, 616586899.803600
498, 616586921.158500
502, 616586939.136500
503, 616586947.117700
508, 616586971.898000
512, 616586989.341300
515, 616587004.463100
519, 616587022.934700
520, 616587031.372000
523, 616587044.631900
528, 616587072.389900
532, 616587089.468500
535, 616587105.669100
539, 616587123.084200
542, 616587139.568500
545, 616587155.841800
548, 616587172.796900
552, 616587188.290400
555, 616587206.661600
558, 616587221.287100
562, 616587239.483700
565, 616587257.385100
568, 616587271.067400
572, 616587289.972400
574, 616587297.991600
0, 616587321.694300
4, 616587339.188400
5, 616587347.472900
10, 616587371.145700
14, 616587389.468100
15, 616587397.625500
19, 616587413.155300
24, 616587439.459200
26, 616587448.212000
28, 616587462.190000
34, 616587489.504200
36, 616587498.995000
38, 616587512.103000
42, 616587531.065500
45, 616587546.038700
48, 616587561.126000
52, 616587579.003100
54, 616587589.244900
58, 616587611.419100
60, 616587622.177600
65, 616587645.691200
70, 616587672.734900
74, 616587689.234700
75, 616587696.524600
80, 616587722.607800
84, 616587739.000000
85, 616587746.095600
90, 616587771.551800
94, 616587789.779500
96, 616587798.195400
99, 616587813.130300
104, 616587839.589600
106, 616587848.718000
108, 616587861.223300
112, 616587879.557000
115, 616587895.701400
118, 616587912.297700
122, 616587929.765100
125, 616587945.672100
130, 616587972.591000
134, 616587987.881200
137, 616588005.694600
140, 616588021.533400
144, 616588039.981100
146, 616588048.169600
150, 616588071.205000
154, 616588089.287300
157, 616588107.793100
160, 616588122.006000
164, 616588139.290200
167, 616588154.542600
170, 616588172.515400
174, 616588187.998600
177, 616588204.649600
180, 616588222.626800
184, 616588238.996000
187, 616588255.831600
191, 616588274.144500
194, 616588289.468200
198, 616588312.099200
200, 616588322.563000
204, 616588337.944400
209, 616588363.393700
212, 616588378.519200
213, 616588385.655100
217, 616588404.952000
222, 616588430.365500
224, 616588440.029900
227, 616588454.605100
229, 616588463.462000
234, 616588488.011500
237, 616588505.824500
239, 616588514.035000
244, 616588538.013600
247, 616588556.025700
249, 616588564.274800
253, 616588587.790000
257, 616588606.109000
259, 616588614.749100
262, 616588628.043500
267, 616588654.611800
270, 616588671.380900
272, 616588680.727100
275, 616588694.824000
278, 616588712.167400
282, 616588729.168700
285, 616588746.809900
290, 616588772.781700
295, 616588796.001500
298, 616588811.954300
300, 616588822.594800
304, 616588839.716800
306, 616588848.999600
310, 616588872.456900
314, 616588889.476900
315, 616588897.707700
320, 616588921.619900
324, 616588939.560300
326, 616588948.344400
330, 616588971.444400
334, 616588988.268300
335, 616588996.606600
340, 616589022.577400
344, 616589039.529200
345, 616589047.575400
348, 616589060.940500
354, 616589089.569200
357, 616589106.467900
360, 616589121.231700
364, 616589139.322900
367, 616589155.632300
370, 616589172.386000
373, 616589187.799900
377, 616589205.594700
380, 616589222.317600
384, 616589239.413000
387, 616589255.993200
390, 616589271.119500
394, 616589289.260600
397, 616589306.814600
401, 616589322.888600
402, 616589331.985300
407, 616589356.043600
410, 616589372.730200
412, 616589380.226900
417, 616589405.706000
420, 616589422.536500
422, 616589429.439000
427, 616589455.862800
430, 616589468.153600
431, 616589476.511900
437, 616589504.921400
440, 616589522.708600
442, 616589530.879000
445, 616589544.737300
448, 616589562.554500
454, 616589589.142300
457, 616589605.744500
460, 616589622.851000
462, 616589630.984200
467, 616589655.931500
470, 616589672.570500
472, 616589679.315400
477, 616589705.726700
481, 616589725.282400
483, 616589734.021500
487, 616589754.486600
489, 616589763.206800
494, 616589788.309000
497, 616589804.494800
499, 616589813.006500
504, 616589838.283900
505, 616589847.175400
508, 616589860.856200
514, 616589889.327900
