Frame Number, Receipt Time
505, 616482915.594000
510, 616482939.118800
513, 616482956.997700
Frame Number, Receipt Time
520, 616482989.038700
523, 616483007.298300
525, 616483017.387900
528, 616483028.665100
533, 616483057.096400
536, 616483073.494800
538, 616483080.336900
543, 616483106.757900
547, 616483124.147800
548, 616483133.483600
553, 616483155.940700
557, 616483173.771300
560, 616483188.853700
563, 616483207.064000
566, 616483222.102800
570, 616483240.348500
573, 616483257.357400
576, 616483272.193100
2, 616483290.668600
5, 616483305.572000
9, 616483324.062500
12, 616483340.746000
15, 616483355.836900
19, 616483374.148100
22, 616483391.450700
25, 616483405.620000
28, 616483423.401600
32, 616483438.790800
35, 616483457.278200
39, 616483473.565300
40, 616483481.541800
43, 616483496.622200
47, 616483513.824500
50, 616483531.036100
53, 616483547.110100
57, 616483566.059800
62, 616483589.056900
65, 616483607.008300
69, 616483623.550800
70, 616483632.565500
75, 616483655.735400
79, 616483673.688900
80, 616483681.750200
85, 616483705.883600
89, 616483723.848000
90, 616483731.678200
95, 616483757.255400
99, 616483773.939000
100, 616483780.913000
105, 616483805.742800
108, 616483822.240500
110, 616483831.659200
113, 616483846.505000
117, 616483864.753400
120, 616483880.222800
123, 616483896.487800
126, 616483913.345600
130, 616483930.099000
133, 616483946.690900
138, 616483973.444700
142, 616483992.112700
145, 616484007.026000
147, 616484015.251200
152, 616484039.143700
155, 616484057.183800
157, 616484065.598000
162, 616484088.896700
165, 616484107.683200
169, 616484123.947700
171, 616484134.359200
173, 616484147.537400
179, 616484173.933700
182, 616484189.955700
185, 616484205.929000
188, 616484223.362600
192, 616484242.113800
194, 616484250.571900
198, 616484272.277000
202, 616484290.416700
205, 616484305.722200
209, 616484323.723900
212, 616484340.264800
215, 616484356.087400
218, 616484373.440900
222, 616484388.975900
225, 616484407.832700
228, 616484421.975500
232, 616484440.312400
235, 616484456.611000
239, 616484473.633600
240, 616484482.671800
245, 616484505.733100
249, 616484523.614600
250, 616484531.529600
255, 616484555.853700
259, 616484573.552600
260, 616484581.813300
265, 616484605.884500
267, 616484616.741100
269, 616484626.923800
275, 616484655.966300
278, 616484672.297300
280, 616484682.325700
283, 616484695.174400
286, 616484713.360200
290, 616484728.642500
292, 616484741.772300
295, 616484758.484500
299, 616484775.194800
302, 616484790.308700
307, 616484813.891500
312, 616484840.376500
315, 616484857.126100
317, 616484865.219600
322, 616484890.001200
325, 616484907.754700
327, 616484916.040500
332, 616484938.947500
335, 616484957.226300
337, 616484965.636200
342, 616484988.997400
345, 616485006.972900
347, 616485013.930800
350, 616485029.665200
355, 616485055.812300
357, 616485065.219100
360, 616485078.617500
363, 616485097.156500
367, 616485113.722600
370, 616485130.342200
375, 616485157.016100
379, 616485174.461300
382, 616485189.910800
385, 616485205.607100
387, 616485216.774000
392, 616485238.770300
393, 616485247.068000
399, 616485273.813100
402, 616485290.278100
405, 616485306.870200
409, 616485324.209000
412, 616485340.402600
415, 616485355.829900
418, 616485373.256400
422, 616485388.781300
425, 616485405.792300
428, 616485423.316000
432, 616485440.081900
435, 616485456.929500
439, 616485473.920300
440, 616485482.098800
443, 616485495.488100
446, 616485513.403700
450, 616485528.952900
453, 616485546.613300
456, 616485559.547900
462, 616485588.777500
464, 616485599.085800
466, 616485612.091500
472, 616485640.588200
474, 616485650.122000
476, 616485659.056500
479, 616485673.565500
480, 616485681.959300
485, 616485707.090900
489, 616485723.743500
490, 616485732.155500
495, 616485755.839100
499, 616485773.741900
500, 616485782.446500
503, 616485796.090200
509, 616485826.951300
512, 616485838.830900
515, 616485855.744900
519, 616485874.666100
520, 616485882.769300
523, 616485895.292900
527, 616485914.338100
530, 616485930.064300
533, 616485948.184700
535, 616485958.069200
540, 616485980.337800
545, 616486007.313700
549, 616486023.589300
550, 616486030.764000
555, 616486055.932400
559, 616486073.694200
560, 616486082.112900
565, 616486107.032000
569, 616486124.106300
570, 616486132.333600
575, 616486155.771800
1, 616486174.401600
4, 616486190.335000
7, 616486206.972000
9, 616486215.182800
12, 616486228.585300
17, 616486256.935500
20, 616486273.476300
24, 616486290.266600
Frame Number, Receipt Time
30, 616486323.322000
34, 616486339.914800
37, 616486356.992900
40, 616486373.201500
44, 616486388.862800
47, 616486407.011900
51, 616486425.060300
54, 616486438.852600
57, 616486457.465700
60, 616486472.072100
64, 616486490.215500
66, 616486499.123000
71, 616486523.676400
74, 616486540.301600
75, 616486547.754000
81, 616486573.692200
84, 616486590.279700
85, 616486598.080800
88, 616486611.794600
94, 616486638.918900
97, 616486657.397400
99, 616486665.621500
102, 616486678.970900
105, 616486696.781300
108, 616486713.398500
112, 616486729.849500
115, 616486746.504100
119, 616486763.953500
121, 616486775.932600
124, 616486790.169500
131, 616486823.805600
134, 616486838.888300
137, 616486858.090500
139, 616486866.479500
144, 616486888.898900
147, 616486907.305300
149, 616486915.771200
154, 616486938.899700
157, 616486956.892900
159, 616486965.538100
164, 616486990.282000
165, 616486998.194100
170, 616487022.525200
172, 616487032.912000
175, 616487045.523900
180, 616487072.101300
184, 616487090.306800
185, 616487098.439900
188, 616487112.355800
194, 616487138.877800
197, 616487155.596600
200, 616487172.275400
204, 616487190.526300
207, 616487205.761600
211, 616487223.560600
212, 616487231.702800
217, 616487257.061300
221, 616487273.966300
222, 616487282.075000
227, 616487305.711700
230, 616487323.341500
234, 616487340.170400
237, 616487356.628500
240, 616487372.083500
244, 616487390.499700
247, 616487405.980900
251, 616487423.853300
254, 616487439.013200
257, 616487457.206800
260, 616487472.072600
264, 616487490.181000
267, 616487507.198200
269, 616487515.826400
272, 616487530.224200
275, 616487546.657600
279, 616487563.729800
282, 616487580.449400
287, 616487605.610600
288, 616487609.761200
292, 616487631.084300
297, 616487657.158700
301, 616487674.417100
302, 616487682.839800
307, 616487705.797900
311, 616487723.599500
312, 616487732.228800
317, 616487755.662600
320, 616487772.464200
322, 616487781.469500
327, 616487807.531100
331, 616487823.555400
332, 616487830.427200
335, 616487847.374100
338, 616487863.461100
342, 616487880.025600
345, 616487898.473700
349, 616487915.352000
352, 616487929.913600
355, 616487946.843700
360, 616487973.407200
364, 616487990.400400
367, 616488007.667700
369, 616488016.471500
374, 616488038.922200
377, 616488057.046900
379, 616488065.099300
384, 616488090.226400
387, 616488106.909000
389, 616488114.052900
394, 616488138.930100
397, 616488155.896500
399, 616488165.552800
404, 616488189.039200
407, 616488207.163700
411, 616488223.805200
414, 616488240.080100
417, 616488256.256400
421, 616488273.761900
422, 616488281.794500
427, 616488307.193100
430, 616488323.285900
434, 616488339.897900
437, 616488356.689900
441, 616488373.622900
444, 616488389.976000
447, 616488407.259600
450, 616488422.186300
454, 616488440.687500
457, 616488457.128800
461, 616488473.513100
464, 616488490.311700
467, 616488507.341200
469, 616488515.815300
474, 616488540.975700
477, 616488557.011800
479, 616488565.179100
484, 616488588.971300
487, 616488605.611600
489, 616488614.856300
492, 616488629.051700
497, 616488655.764700
500, 616488672.355800
502, 616488681.769200
505, 616488695.417400
509, 616488714.485300
512, 616488730.275200
517, 616488757.017500
520, 616488773.459600
524, 616488788.942800
527, 616488806.965400
531, 616488824.163600
532, 616488832.356400
537, 616488855.609500
541, 616488873.556900
542, 616488881.439300
547, 616488905.933600
550, 616488922.155300
552, 616488930.488800
557, 616488958.299800
560, 616488973.555500
562, 616488980.475000
567, 616489005.884200
570, 616489023.374800
572, 616489032.509400
575, 616489045.431000
3, 616489074.029400
6, 616489090.242100
7, 616489097.107900
10, 616489113.312100
15, 616489136.569300
17, 616489148.008500
20, 616489158.574800
24, 616489180.526800
29, 616489206.942300
32, 616489223.219600
36, 616489238.938100
37, 616489247.400600
42, 616489272.341700
46, 616489290.512300
48, 616489299.051700
52, 616489322.439000
56, 616489340.215500
59, 616489355.624500
63, 616489373.568600
66, 616489389.984500
69, 616489408.457300
72, 616489421.914200
76, 616489440.138900
79, 616489456.856300
82, 616489472.163200
86, 616489489.883300
89, 616489505.729200
92, 616489523.404700
94, 616489532.539400
99, 616489555.763000
104, 616489580.467300
106, 616489591.372200
109, 616489605.698900
111, 616489614.283300
116, 616489638.899300
Frame Number, Receipt Time
121, 616489665.193900
126, 616489688.865700
129, 616489706.924200
131, 616489715.048000
136, 616489738.837400
139, 616489757.002000
141, 616489766.302700
144, 616489779.986500
149, 616489806.993300
153, 616489823.530500
154, 616489830.348200
157, 616489846.898200
161, 616489863.479900
164, 616489879.933100
167, 616489896.460400
169, 616489907.775900
176, 616489938.709700
179, 616489955.643900
182, 616489972.191500
186, 616489988.903200
189, 616490007.137500
193, 616490023.692200
194, 616490031.851900
199, 616490055.788400
203, 616490074.175100
204, 616490082.376900
209, 616490105.599500
213, 616490123.573000
214, 616490132.515200
219, 616490155.821600
223, 616490173.881400
225, 616490184.821500
227, 616490196.424600
232, 616490222.131700
236, 616490238.622300
239, 616490257.304500
241, 616490265.550700
244, 616490278.463900
249, 616490307.043600
253, 616490323.867000
256, 616490340.059800
259, 616490357.048000
263, 616490373.646800
266, 616490391.444300
269, 616490406.711900
272, 616490422.244000
276, 616490439.823100
279, 616490455.576700
283, 616490473.541200
286, 616490491.331300
289, 616490505.650900
293, 616490523.509500
294, 616490531.766600
299, 616490556.907000
303, 616490573.550500
304, 616490580.406200
309, 616490606.714100
313, 616490623.583500
314, 616490631.925800
317, 616490645.252900
322, 616490673.412800
326, 616490690.450800
328, 616490698.668200
330, 616490712.047700
334, 616490730.341500
337, 616490747.926200
341, 616490763.814900
346, 616490790.169000
349, 616490807.081000
352, 616490823.381700
354, 616490831.525500
359, 616490855.850100
363, 616490874.103500
364, 616490882.427600
369, 616490905.728900
372, 616490922.205800
374, 616490930.382900
379, 616490957.112000
383, 616490973.477400
384, 616490981.432900
389, 616491005.801300
392, 616491022.314200
394, 616491032.183100
397, 616491045.283700
403, 616491073.499300
406, 616491089.011400
407, 616491097.838000
410, 616491112.892400
414, 616491129.776800
417, 616491146.530500
421, 616491164.602800
426, 616491190.006600
429, 616491206.984500
433, 616491223.501700
436, 616491239.916600
439, 616491257.489700
441, 616491266.805700
446, 616491288.946000
449, 616491306.961400
453, 616491323.540600
456, 616491338.870000
460, 616491358.870800
462, 616491372.034900
466, 616491390.018800
469, 616491405.669300
472, 616491423.244300
476, 616491438.865900
479, 616491456.658000
483, 616491474.747700
486, 616491488.660900
489, 616491506.962900
493, 616491523.516400
497, 616491546.914600
500, 616491558.926300
501, 616491566.232200
506, 616491589.234700
511, 616491615.174700
513, 616491626.337100
516, 616491638.689200
517, 616491646.869600
523, 616491673.839800
526, 616491690.179100
527, 616491698.273000
532, 616491722.269900
536, 616491740.324800
538, 616491762.866100
543, 616491773.508900
546, 616491790.303000
548, 616491798.617800
550, 616491812.702500
556, 616491838.731700
559, 616491855.703800
561, 616491865.193500
564, 616491878.612900
567, 616491896.403100
571, 616491913.598300
574, 616491929.821600
577, 616491946.475800
5, 616491974.259400
8, 616491990.139100
11, 616492006.289400
13, 616492022.920700
18, 616492038.979700
21, 616492055.885700
23, 616492064.251100
28, 616492090.239100
31, 616492107.312700
33, 616492116.157300
38, 616492138.855900
41, 616492156.882300
43, 616492164.747900
48, 616492190.172600
51, 616492207.263300
53, 616492215.332000
58, 616492238.860100
61, 616492257.103300
63, 616492265.381300
66, 616492278.842800
69, 616492296.852100
74, 616492323.246200
78, 616492340.176700
81, 616492356.724300
85, 616492373.828800
88, 616492390.005300
91, 616492406.887100
94, 616492422.573300
98, 616492440.191700
102, 616492458.786400
104, 616492472.248000
108, 616492490.280500
111, 616492505.585800
115, 616492523.494500
118, 616492539.821000
121, 616492556.876900
123, 616492567.251900
128, 616492590.320100
130, 616492598.828100
135, 616492624.033300
136, 616492633.062700
139, 616492646.748700
145, 616492673.755200
146, 616492683.263600
149, 616492696.586600
153, 616492713.539400
156, 616492729.756700
159, 616492746.606900
163, 616492764.312900
168, 616492789.053200
173, 616492813.838600
175, 616492824.008800
178, 616492840.163600
179, 616492848.137700
185, 616492873.886400
188, 616492890.261100
189, 616492897.981500
194, 616492922.518800
198, 616492939.069500
200, 616492949.353500
204, 616492972.030100
208, 616492988.905100
Frame Number, Receipt Time
215, 616493023.701900
218, 616493040.043700
220, 616493049.355800
222, 616493062.878200
226, 616493080.156200
229, 616493096.338800
233, 616493113.705400
236, 616493129.538600
239, 616493146.513800
245, 616493173.611500
248, 616493190.136300
251, 616493207.235200
253, 616493215.382900
258, 616493240.264300
261, 616493257.091300
264, 616493273.434000
268, 616493289.141200
269, 616493298.261500
274, 616493322.830800
276, 616493331.693300
281, 616493356.978900
285, 616493373.557100
288, 616493390.470300
291, 616493406.865500
295, 616493423.841200
298, 616493440.493900
301, 616493456.831900
305, 616493473.601500
308, 616493490.074800
311, 616493506.851200
314, 616493522.075100
318, 616493540.144900
321, 616493556.862800
324, 616493572.135500
328, 616493589.861500
331, 616493605.715200
333, 616493614.370000
338, 616493638.920200
339, 616493647.607600
344, 616493672.585300
348, 616493690.662300
350, 616493699.909500
354, 616493722.235800
358, 616493741.194200
360, 616493749.210900
365, 616493773.548100
368, 616493790.111200
369, 616493798.333000
372, 616493813.429800
378, 616493839.970700
381, 616493857.196700
383, 616493865.480000
386, 616493878.617500
389, 616493896.599700
393, 616493913.672800
395, 616493925.880900
398, 616493941.773700
401, 616493958.254600
405, 616493975.110700
408, 616493991.808600
411, 616494007.049700
416, 616494029.786700
421, 616494057.101300
425, 616494073.458000
426, 616494080.462600
431, 616494107.297500
434, 616494123.445100
436, 616494130.203600
441, 616494156.607300
446, 616494179.818500
448, 616494190.303900
451, 616494205.889100
454, 616494223.457600
456, 616494231.755400
459, 616494245.453000
465, 616494273.870900
468, 616494290.081200
469, 616494297.161200
472, 616494313.380600
476, 616494330.798700
481, 616494355.578100
484, 616494372.159700
488, 616494388.931400
492, 616494409.574500
494, 616494422.212300
498, 616494440.312800
501, 616494455.855000
505, 616494473.520600
508, 616494488.659000
511, 616494507.269400
515, 616494523.975700
518, 616494541.703200
521, 616494555.488200
525, 616494573.576600
526, 616494581.386800
531, 616494606.912200
533, 616494615.472800
536, 616494629.732700
541, 616494657.421600
543, 616494666.481400
546, 616494679.737600
549, 616494697.482700
553, 616494713.805700
556, 616494729.947700
559, 616494746.711800
563, 616494763.601600
565, 616494774.490900
569, 616494796.928800
573, 616494813.538800
576, 616494829.941000
0, 616494840.523800
3, 616494856.747500
5, 616494864.894700
10, 616494890.374600
13, 616494907.265300
15, 616494915.272600
20, 616494940.166300
23, 616494956.747200
25, 616494965.047500
30, 616494988.849800
33, 616495007.248000
35, 616495015.483200
38, 616495028.784100
43, 616495055.635100
46, 616495072.154100
48, 616495081.078500
51, 616495095.236900
54, 616495113.427800
58, 616495129.890400
61, 616495146.683600
66, 616495173.401400
70, 616495190.093000
73, 616495207.233600
76, 616495223.371600
78, 616495230.834400
83, 616495255.730000
86, 616495273.350000
90, 616495288.917500
93, 616495307.083000
95, 616495315.394700
100, 616495340.157100
103, 616495357.003000
106, 616495373.334400
110, 616495390.444900
113, 616495405.615300
116, 616495422.421500
120, 616495438.661300
123, 616495455.484400
127, 616495473.506000
130, 616495489.943600
133, 616495506.753200
136, 616495523.273400
140, 616495540.291200
143, 616495555.729100
146, 616495573.232500
150, 616495590.060200
153, 616495605.832900
157, 616495624.214200
160, 616495640.160000
161, 616495648.035900
166, 616495672.176500
170, 616495688.810800
171, 616495696.988300
176, 616495723.395900
180, 616495740.306000
181, 616495748.286900
186, 616495772.289400
190, 616495790.146800
191, 616495798.308300
196, 616495822.184900
200, 616495840.248900
202, 616495849.171000
204, 616495862.416400
208, 616495880.285400
211, 616495897.603000
214, 616495913.393900
218, 616495930.546200
221, 616495946.561200
226, 616495973.369100
230, 616495990.203900
233, 616496006.831200
235, 616496015.371800
240, 616496039.500700
243, 616496057.154700
245, 616496065.503900
250, 616496088.956200
253, 616496107.384000
255, 616496116.168300
260, 616496138.656000
263, 616496156.717800
265, 616496165.292600
270, 616496190.258700
273, 616496207.167300
275, 616496216.051600
278, 616496228.758400
283, 616496255.840500
286, 616496271.952500
288, 616496280.163500
293, 616496306.998200
297, 616496323.434800
Frame Number, Receipt Time
303, 616496355.758100
306, 616496373.356300
310, 616496390.204300
313, 616496405.361200
316, 616496422.000300
320, 616496438.750900
323, 616496455.761200
326, 616496473.371800
330, 616496490.028100
333, 616496506.753700
337, 616496523.580500
340, 616496540.382100
343, 616496556.834100
347, 616496573.488900
350, 616496590.622200
352, 616496599.073000
354, 616496611.634300
360, 616496640.129400
363, 616496656.772700
365, 616496663.877000
368, 616496679.698000
371, 616496696.400100
373, 616496708.236000
380, 616496738.776300
383, 616496755.639700
386, 616496772.100100
390, 616496790.212800
395, 616496814.887500
397, 616496826.335400
400, 616496840.624700
402, 616496849.191500
406, 616496872.247700
410, 616496890.256800
411, 616496898.276300
416, 616496922.156800
420, 616496940.133400
422, 616496949.151600
427, 616496973.513800
430, 616496990.488200
432, 616496998.794100
434, 616497013.227200
440, 616497040.265300
442, 616497048.682200
445, 616497063.912600
448, 616497079.699000
451, 616497096.886600
455, 616497113.718700
458, 616497129.784800
461, 616497146.569800
466, 616497173.288100
470, 616497190.097800
473, 616497206.243200
476, 616497223.425000
478, 616497231.241500
483, 616497255.798800
486, 616497273.250400
488, 616497280.401700
493, 616497307.029800
497, 616497323.473500
498, 616497330.404700
503, 616497357.024400
507, 616497373.463100
508, 616497380.352900
513, 616497406.824700
516, 616497423.305700
520, 616497439.727700
523, 616497457.372100
527, 616497473.756300
530, 616497490.014600
533, 616497505.666500
536, 616497521.977300
540, 616497539.140600
543, 616497557.202000
546, 616497571.976700
550, 616497590.297600
553, 616497605.772500
557, 616497623.431800
558, 616497631.345700
563, 616497656.934900
567, 616497673.865800
568, 616497680.864800
573, 616497706.008600
576, 616497723.155400
0, 616497730.500500
5, 616497756.646200
9, 616497773.461600
10, 616497782.892900
15, 616497805.853600
17, 616497814.437800
22, 616497838.791000
23, 616497848.298000
26, 616497861.926500
32, 616497888.970300
33, 616497898.373800
36, 616497912.352400
40, 616497930.649400
45, 616497956.642900
50, 616497980.028700
53, 616497996.692900
57, 616498014.466600
59, 616498024.640300
62, 616498040.088200
63, 616498048.206900
69, 616498073.541200
72, 616498090.259200
73, 616498098.223300
78, 616498122.173400
82, 616498140.273200
84, 616498148.699000
89, 616498173.476500
92, 616498190.533100
94, 616498200.273300
96, 616498212.798900
102, 616498238.650100
105, 616498255.977500
107, 616498265.038300
112, 616498288.653200
115, 616498305.661700
117, 616498314.215400
119, 616498328.363500
123, 616498346.533400
128, 616498373.354300
133, 616498396.932900
135, 616498406.403700
138, 616498421.926700
142, 616498440.365200
145, 616498457.300800
148, 616498472.030500
152, 616498490.226100
156, 616498508.505000
158, 616498521.968800
162, 616498540.995800
165, 616498555.552500
169, 616498573.775600
172, 616498589.795600
175, 616498606.898600
177, 616498616.137200
180, 616498629.812700
185, 616498655.706600
189, 616498673.520100
190, 616498681.473000
193, 616498696.614000
196, 616498713.076500
200, 616498728.803100
202, 616498740.890300
208, 616498771.968700
212, 616498789.911100
215, 616498806.676800
219, 616498823.436700
220, 616498831.430500
225, 616498856.853600
229, 616498873.444800
230, 616498881.113700
235, 616498905.593800
238, 616498922.064000
240, 616498931.500200
245, 616498956.973800
249, 616498973.632200
250, 616498982.687700
253, 616498995.039100
258, 616499022.070800
262, 616499038.960000
263, 616499047.289300
266, 616499062.186100
270, 616499079.677100
273, 616499096.682700
276, 616499108.648400
282, 616499138.723900
285, 616499155.837000
290, 616499179.023800
292, 616499189.992700
295, 616499206.841700
299, 616499223.672300
300, 616499232.940400
305, 616499255.338900
309, 616499273.547500
310, 616499281.362500
315, 616499305.781700
318, 616499323.127300
322, 616499340.445200
324, 616499349.783800
329, 616499373.458300
330, 616499381.839700
335, 616499405.835400
339, 616499423.505900
342, 616499440.341600
345, 616499456.445600
349, 616499473.735800
352, 616499488.626300
355, 616499507.367100
358, 616499522.022500
362, 616499538.776300
365, 616499556.917500
368, 616499573.234400
372, 616499590.024600
375, 616499605.552700
377, 616499614.267000
382, 616499640.033200
385, 616499657.078200
387, 616499665.832200
Frame Number, Receipt Time
395, 616499706.998900
397, 616499715.323000
402, 616499738.882400
405, 616499757.133600
407, 616499765.139900
412, 616499788.866500
415, 616499805.787600
417, 616499814.502600
422, 616499838.847700
423, 616499848.216900
426, 616499862.548300
430, 616499879.933800
433, 616499896.701400
436, 616499913.207100
440, 616499929.669600
443, 616499946.492100
446, 616499958.888700
449, 616499974.498100
453, 616499996.613000
458, 616500022.283500
462, 616500038.886900
465, 616500056.794400
467, 616500065.820400
472, 616500088.937700
475, 616500107.268500
477, 616500115.737500
482, 616500138.798700
485, 616500155.552200
487, 616500164.362300
492, 616500190.410600
495, 616500206.830500
497, 616500214.035700
500, 616500230.312700
505, 616500256.908300
507, 616500265.555500
510, 616500278.843000
515, 616500306.713400
518, 616500323.386600
522, 616500340.269500
525, 616500356.747800
528, 616500373.179300
532, 616500388.828400
535, 616500406.994900
539, 616500423.630400
542, 616500440.178300
545, 616500455.431300
549, 616500473.532500
552, 616500488.705200
555, 616500507.109300
558, 616500521.933500
562, 616500538.708400
565, 616500556.848100
568, 616500572.056400
572, 616500590.188200
575, 616500606.452600
1, 616500624.209600
2, 616500632.783300
5, 616500645.166900
10, 616500672.271000
14, 616500690.328600
16, 616500700.105600
20, 616500723.310700
24, 616500740.241600
25, 616500747.140000
30, 616500773.284900
34, 616500789.968000
37, 616500806.517800
39, 616500815.827800
44, 616500838.864100
47, 616500856.992500
49, 616500865.331800
54, 616500890.439400
57, 616500907.117100
59, 616500915.305400
64, 616500938.830100
67, 616500955.528800
69, 616500965.318100
74, 616500988.807900
77, 616501007.144200
79, 616501015.379300
82, 616501028.673900
87, 616501056.618400
90, 616501073.389500
92, 616501080.253100
95, 616501096.858800
99, 616501113.422500
102, 616501129.759400
105, 616501146.749100
110, 616501173.238800
114, 616501190.216600
117, 616501206.993200
120, 616501223.318300
122, 616501230.100900
127, 616501256.733200
131, 616501273.651700
132, 616501281.963400
137, 616501305.778200
141, 616501324.267600
144, 616501340.229700
147, 616501355.483400
149, 616501363.885800
154, 616501388.623700
157, 616501405.436800
159, 616501414.756800
164, 616501438.971800
167, 616501457.317400
170, 616501472.019100
174, 616501489.998700
177, 616501505.676200
180, 616501523.195400
184, 616501539.662900
187, 616501556.687400
190, 616501571.927600
194, 616501590.079600
197, 616501607.591600
201, 616501623.805000
202, 616501632.987000
207, 616501655.641000
211, 616501673.433100
212, 616501681.395500
217, 616501705.634300
221, 616501723.436200
222, 616501731.322800
227, 616501755.645900
231, 616501773.480300
232, 616501782.102800
237, 616501807.139200
239, 616501815.345800
242, 616501828.777000
247, 616501856.750700
251, 616501873.606700
252, 616501883.120900
255, 616501895.160900
258, 616501913.112200
262, 616501929.938000
265, 616501946.527500
271, 616501973.657800
274, 616501990.335500
277, 616502007.044900
280, 616502023.272400
282, 616502030.496900
287, 616502056.859800
290, 616502073.368300
292, 616502080.925000
297, 616502105.790100
300, 616502123.387600
302, 616502131.564200
307, 616502156.803100
310, 616502172.468900
312, 616502182.197000
317, 616502205.845400
319, 616502214.178400
324, 616502238.870400
326, 616502248.900300
327, 616502257.343600
334, 616502288.817500
337, 616502307.067900
339, 616502315.562900
344, 616502338.925100
347, 616502355.706000
350, 616502373.082000
354, 616502390.307000
357, 616502405.517200
361, 616502423.539200
364, 616502438.734300
367, 616502456.778700
370, 616502471.947000
374, 616502490.017000
377, 616502505.798400
381, 616502523.495200
384, 616502538.780600
387, 616502556.891400
391, 616502573.540900
394, 616502588.902400
398, 616502608.559400
400, 616502622.132800
404, 616502640.539500
406, 616502649.144000
409, 616502663.410200
412, 616502680.142900
415, 616502696.782700
418, 616502713.320800
422, 616502730.175900
425, 616502746.716700
429, 616502763.863600
437, 616502806.648000
439, 616502817.590600
441, 616502826.877800
444, 616502840.065900
