Frame Number, Timestamp
458, 616064253.377800
460, 616064253.397600
462, 616064253.432000
464, 616064253.440800
471, 616064253.446300
474, 616064253.460800
477, 616064253.466400
479, 616064253.488000
484, 616064253.541100
488, 616064253.576900
5, 616064261.470000
9, 616064279.256000
13, 616064300.296200
15, 616064309.538200
17, 616064318.970500
19, 616064327.539000
24, 616064352.096800
27, 616064368.108200
29, 616064378.035600
32, 616064395.255700
39, 616064427.780900
40, 616064435.937600
46, 616064461.410700
49, 616064477.546400
52, 616064494.641500
56, 616064511.228500
57, 616064519.475000
62, 616064544.064700
66, 616064561.411600
67, 616064570.336900
69, 616064578.616400
74, 616064601.592800
79, 616064628.257000
81, 616064637.805600
83, 616064646.376800
87, 616064669.252900
90, 616064684.360300
94, 616064701.155100
97, 616064716.896500
99, 616064728.966500
103, 616064746.033600
106, 616064762.291500
109, 616064777.589100
116, 616064811.272800
117, 616064819.661100
120, 616064834.735800
126, 616064861.385100
128, 616064871.031000
130, 616064884.774500
135, 616064910.917600
139, 616064927.666300
142, 616064944.651700
146, 616064961.280300
147, 616064969.435700
151, 616064986.457500
154, 616065002.299600
159, 616065027.813400
162, 616065044.473400
164, 616065051.576000
169, 616065078.139400
172, 616065094.497600
174, 616065103.358000
179, 616065128.959700
181, 616065138.421100
184, 616065153.130800
187, 616065167.663900
192, 616065194.601300
195, 616065206.182100
196, 616065214.104900
201, 616065236.581800
206, 616065263.343800
208, 616065273.363200
212, 616065294.702800
216, 616065311.417500
219, 616065327.625000
222, 616065344.573800
226, 616065361.474000
227, 616065370.810200
229, 616065380.584400
232, 616065394.252900
239, 616065427.761500
241, 616065436.202700
242, 616065445.711500
246, 616065461.279500
251, 616065486.553500
254, 616065501.227700
259, 616065527.544600
262, 616065544.713600
266, 616065561.134000
269, 616065577.803700
272, 616065594.958400
275, 616065610.804000
277, 616065619.112300
281, 616065636.667200
284, 616065651.056100
286, 616065661.192900
289, 616065677.439600
296, 616065711.865600
297, 616065720.715500
299, 616065730.266300
304, 616065751.952000
309, 616065777.778500
311, 616065786.005900
312, 616065794.768300
319, 616065827.713300
322, 616065844.910700
324, 616065852.106500
327, 616065868.300600
332, 616065894.185400
336, 616065911.008500
337, 616065920.768900
340, 616065934.560200
346, 616065961.118900
349, 616065977.806200
352, 616065994.342600
354, 616066004.234500
356, 616066015.205100
362, 616066044.776700
364, 616066052.950800
366, 616066062.732100
374, 616066101.113900
376, 616066113.279900
378, 616066122.768700
380, 616066135.653700
382, 616066144.261800
387, 616066169.934900
392, 616066194.419000
394, 616066204.229000
399, 616066227.970800
401, 616066238.548400
404, 616066252.380200
407, 616066269.643700
410, 616066285.379100
414, 616066302.387600
417, 616066317.517400
419, 616066329.124600
422, 616066345.917500
426, 616066361.567700
429, 616066377.655400
436, 616066411.312200
437, 616066420.553000
442, 616066444.263900
447, 616066466.970900
449, 616066477.516900
451, 616066485.978700
453, 616066500.864000
457, 616066517.881900
