Frame Number, Receipt Time
567, 26367636.052300
570, 26367656.056200
577, 26367684.687300
1, 26367695.482300
6, 26367717.824600
9, 26367735.626600
11, 26367755.743800
17, 26367775.529100
19, 26367795.392800
22, 26367815.493600
27, 26367835.926000
32, 26367855.483300
36, 26367875.515600
42, 26367900.947900
46, 26367917.698200
49, 26367935.500800
54, 26367958.029500
60, 26367989.567400
62, 26367997.010900
66, 26368017.421800
69, 26368035.898100
72, 26368055.456200
76, 26368075.630200
79, 26368095.905400
84, 26368115.843700
87, 26368135.766800
Frame Number, Receipt Time
96, 26368175.881200
99, 26368195.505500
102, 26368216.029600
109, 26368235.417100
112, 26368255.563400
116, 26368275.286600
121, 26368295.825300
122, 26368315.935000
127, 26368335.672000
132, 26368355.913700
135, 26368375.494900
141, 26368395.830300
147, 26368423.704100
149, 26368435.698300
151, 26368455.918000
156, 26368476.056000
161, 26368495.476000
166, 26368517.675400
168, 26368535.995000
173, 26368555.641200
177, 26368575.937900
180, 26368595.449800
186, 26368617.807800
189, 26368635.676200
191, 26368655.801700
196, 26368675.586800
200, 26368695.646000
202, 26368715.916100
207, 26368736.098700
212, 26368756.009000
216, 26368775.558400
220, 26368795.352000
226, 26368817.504400
227, 26368835.943900
232, 26368855.923300
236, 26368875.640100
239, 26368895.897500
244, 26368915.347200
248, 26368935.560900
252, 26368955.938500
257, 26368975.421600
261, 26368995.808300
266, 26369017.681300
269, 26369036.002200
272, 26369055.928500
277, 26369075.538000
281, 26369095.975700
284, 26369115.713600
287, 26369135.495700
290, 26369155.935300
296, 26369175.502500
300, 26369195.537400
304, 26369215.681200
439, 26369888.238400
442, 26369900.926600
444, 26369909.921600
446, 26369919.017200
449, 26369934.231400
457, 26369973.295400
459, 26369983.831300
461, 26369991.677000
466, 26370017.473100
469, 26370034.789300
471, 26370044.401800
474, 26370057.333500
479, 26370084.589000
481, 26370092.619200
484, 26370107.331800
489, 26370133.946200
491, 26370142.841200
493, 26370151.687300
500, 26370189.741600
502, 26370198.493300
506, 26370217.485600
507, 26370225.415700
509, 26370234.456400
514, 26370258.410900
519, 26370284.741000
521, 26370292.730600
522, 26370300.294100
529, 26370334.408900
532, 26370351.007100
534, 26370360.358800
539, 26370384.103700
541, 26370392.926800
544, 26370408.247300
549, 26370434.201100
551, 26370443.807600
554, 26370458.226400
557, 26370475.960200
562, 26370500.632700
564, 26370510.463800
567, 26370524.680800
571, 26370541.695400
576, 26370567.687000
0, 26370577.538200
4, 26370600.699700
6, 26370609.362000
10, 26370627.586900
14, 26370650.715500
18, 26370667.564700
21, 26370684.439300
22, 26370690.997900
26, 26370706.985100
29, 26370724.682900
32, 26370740.562600
38, 26370768.746100
40, 26370777.965100
44, 26370800.679300
46, 26370809.525100
51, 26370833.924800
53, 26370842.708100
58, 26370867.396500
61, 26370884.373800
64, 26370901.118300
68, 26370917.522500
71, 26370934.154900
74, 26370951.091500
78, 26370967.242900
81, 26370984.305600
