Frame Number, Timestamp
267, 616479335.234900
268, 616479335.303900
271, 616479335.559500
275, 616479335.569500
278, 616479335.574500
281, 616479335.579700
285, 616479335.584300
288, 616479335.588500
291, 616479335.600200
294, 616479335.605800
368, 616479338.793800
371, 616479357.509600
375, 616479376.349400
378, 616479388.907400
381, 616479405.968600
383, 616479414.755700
388, 616479440.443300
389, 616479448.466000
392, 616479461.797500
398, 616479489.121300
401, 616479505.957300
403, 616479514.311600
406, 616479528.618500
409, 616479546.963500
415, 616479573.730200
418, 616479590.410800
421, 616479606.837900
425, 616479625.982200
427, 616479634.253300
431, 616479657.455900
435, 616479673.541600
436, 616479680.419300
441, 616479706.010800
444, 616479722.239200
446, 616479730.351300
451, 616479756.723500
454, 616479773.508200
456, 616479781.432000
461, 616479805.945600
465, 616479823.589700
466, 616479831.663900
469, 616479845.233700
473, 616479864.065300
476, 616479879.908200
479, 616479896.632300
483, 616479913.800000
486, 616479930.087700
491, 616479956.944500
495, 616479973.547400
498, 616479990.705800
501, 616480005.660300
505, 616480024.373600
508, 616480040.346100
509, 616480048.343600
515, 616480073.575800
518, 616480090.301200
520, 616480099.952100
524, 616480122.489500
528, 616480138.940600
529, 616480148.274000
534, 616480172.345000
538, 616480190.058900
541, 616480206.916700
545, 616480223.901300
548, 616480238.865900
551, 616480258.457700
555, 616480273.698000
558, 616480290.455700
561, 616480305.875600
565, 616480323.606200
568, 616480340.077700
571, 616480357.075100
574, 616480373.308400
0, 616480390.859000
3, 616480407.128000
6, 616480422.716300
8, 616480431.008400
13, 616480456.813700
17, 616480473.716400
18, 616480481.628600
23, 616480507.817300
27, 616480523.583400
28, 616480530.646900
33, 616480556.088800
36, 616480572.319800
38, 616480582.016900
43, 616480605.868100
46, 616480622.090700
48, 616480630.386300
53, 616480655.751100
55, 616480664.178700
58, 616480678.659600
61, 616480696.664200
65, 616480713.666300
67, 616480725.063800
73, 616480755.775800
76, 616480772.191700
80, 616480788.880000
83, 616480807.163900
86, 616480822.088100
90, 616480840.365800
92, 616480849.850400
96, 616480872.462100
100, 616480890.718800
102, 616480898.811700
106, 616480922.296700
110, 616480940.524700
112, 616480948.693000
116, 616480972.424300
120, 616480988.979100
121, 616480997.209600
127, 616481024.053400
130, 616481040.131300
131, 616481047.338600
135, 616481063.659000
138, 616481080.363500
141, 616481096.940500
146, 616481122.102500
148, 616481130.839500
153, 616481155.450100
156, 616481172.685300
158, 616481180.900900
163, 616481207.043000
168, 616481230.926300
170, 616481240.954300
173, 616481255.582700
177, 616481273.980200
180, 616481289.960700
183, 616481305.505700
187, 616481323.624600
190, 616481340.366900
194, 616481358.867300
196, 616481372.134600
200, 616481390.428100
203, 616481407.113400
206, 616481422.164800
210, 616481440.264500
211, 616481448.268900
215, 616481463.694800
218, 616481480.422400
221, 616481496.686700
225, 616481514.669500
228, 616481529.971000
231, 616481546.730800
235, 616481563.597000
238, 616481580.083500
241, 616481598.070200
247, 616481623.500500
250, 616481640.517900
251, 616481648.069300
256, 616481672.347200
260, 616481688.902200
261, 616481698.110200
266, 616481722.200000
270, 616481740.341900
271, 616481748.194900
277, 616481773.683800
280, 616481790.194000
281, 616481797.100700
286, 616481822.461600
290, 616481842.363700
292, 616481850.612900
297, 616481873.508100
300, 616481890.518100
302, 616481898.559500
304, 616481912.930000
308, 616481929.990500
311, 616481947.087700
316, 616481973.430000
320, 616481990.012300
323, 616482006.929700
325, 616482015.020100
330, 616482038.972100
333, 616482057.182100
335, 616482065.750300
340, 616482090.363400
343, 616482107.818400
345, 616482116.115400
350, 616482138.934300
353, 616482157.287800
357, 616482173.630800
358, 616482183.004200
361, 616482196.086800
367, 616482223.533100
370, 616482240.121800
373, 616482256.932100
377, 616482273.675600
380, 616482290.015700
383, 616482306.820600
386, 616482322.224000
390, 616482340.335600
393, 616482356.650000
397, 616482373.772200
400, 616482388.685500
403, 616482405.515800
407, 616482425.108600
410, 616482438.940500
413, 616482458.118800
416, 616482470.399500
420, 616482490.399800
422, 616482498.618400
427, 616482523.920400
430, 616482540.363500
431, 616482547.558900
436, 616482572.230800
440, 616482588.960200
441, 616482598.391100
446, 616482622.214500
450, 616482640.359400
453, 616482657.765500
457, 616482673.649200
458, 616482681.944500
461, 616482695.261700
465, 616482713.995000
468, 616482729.952000
471, 616482746.499800
477, 616482773.601900
480, 616482790.257300
483, 616482807.030000
485, 616482815.323800
490, 616482839.672400
493, 616482857.213600
495, 616482865.637300
500, 616482889.023700
503, 616482907.004900
