Frame Number, Timestamp
158, 156125536.593400
163, 156125536.676000
167, 156125536.702700
169, 156125536.730500
173, 156125536.744000
177, 156125536.756000
179, 156125536.784900
549, 156125539.167900
553, 156125555.307900
554, 156125563.786100
560, 156125590.026100
563, 156125607.086200
565, 156125614.949400
567, 156125627.721200
573, 156125655.436600
576, 156125673.089100
0, 156125681.499600
3, 156125694.746500
6, 156125712.636300
9, 156125727.959800
15, 156125757.123500
18, 156125773.192100
21, 156125788.707900
25, 156125806.396000
28, 156125821.752700
31, 156125838.633200
33, 156125846.473200
38, 156125873.874800
42, 156125889.936700
45, 156125906.521500
48, 156125923.057600
51, 156125938.617400
55, 156125955.380000
58, 156125971.952600
62, 156125989.857700
65, 156126006.725100
68, 156126022.778900
71, 156126038.957200
75, 156126055.372300
76, 156126063.186800
79, 156126079.219500
83, 156126095.842000
86, 156126112.825600
89, 156126129.130500
93, 156126146.770900
98, 156126173.022800
102, 156126190.799100
105, 156126206.701500
108, 156126223.210500
109, 156126229.564400
115, 156126256.441900
118, 156126273.288900
120, 156126280.067100
125, 156126306.606800
128, 156126323.164300
129, 156126329.544300
135, 156126356.688800
138, 156126373.176000
140, 156126379.906400
145, 156126406.452900
152, 156126440.798200
153, 156126447.855400
155, 156126455.526300
158, 156126471.955900
161, 156126489.132200
163, 156126498.618000
168, 156126521.946400
171, 156126538.564400
175, 156126556.419100
178, 156126572.852600
182, 156126589.769700
185, 156126606.690100
188, 156126623.208100
189, 156126629.502600
195, 156126656.722500
198, 156126673.628900
200, 156126681.166100
205, 156126705.485800
208, 156126723.353100
210, 156126732.561500
215, 156126756.760800
218, 156126772.690800
221, 156126788.955100
223, 156126797.017400
228, 156126823.108200
232, 156126840.427300
233, 156126848.384300
238, 156126871.963600
242, 156126890.326000
245, 156126905.340300
248, 156126923.435400
252, 156126940.631400
255, 156126955.342700
258, 156126973.374100
261, 156126988.640400
265, 156127006.703400
268, 156127021.937100
272, 156127040.520500
275, 156127056.195200
278, 156127073.344300
280, 156127081.142200
285, 156127105.536200
288, 156127123.448900
290, 156127131.015100
295, 156127155.608500
298, 156127173.359800
300, 156127180.808600
305, 156127206.794300
308, 156127223.688000
310, 156127231.133400
313, 156127246.233800
318, 156127273.577800
320, 156127281.281400
323, 156127294.724100
326, 156127313.022400
328, 156127324.318100
335, 156127355.314400
338, 156127372.061000
341, 156127388.560700
345, 156127406.813100
348, 156127421.842600
352, 156127440.073000
353, 156127448.187300
358, 156127473.532800
362, 156127490.352900
363, 156127496.815400
368, 156127523.355800
372, 156127540.361600
373, 156127547.121500
378, 156127572.084500
381, 156127588.781700
383, 156127597.788900
388, 156127622.046400
392, 156127639.985100
393, 156127647.384300
396, 156127661.505800
399, 156127679.184200
403, 156127696.275200
406, 156127711.529700
409, 156127724.725400
415, 156127755.182300
416, 156127763.241400
422, 156127790.127600
426, 156127812.849900
432, 156127839.754100
433, 156127848.893800
435, 156127856.615700
438, 156127873.301300
441, 156127889.002000
445, 156127906.726700
448, 156127923.283400
451, 156127939.137500
455, 156127956.698300
458, 156127971.948100
462, 156127989.840000
465, 156128005.369900
468, 156128023.946200
471, 156128039.511600
475, 156128055.340000
478, 156128073.325200
482, 156128090.120300
483, 156128097.675800
486, 156128112.805200
490, 156128129.978500
493, 156128146.362700
496, 156128162.802900
499, 156128179.549500
505, 156128205.236400
508, 156128223.197900
509, 156128229.574200
515, 156128256.484200
518, 156128273.808600
520, 156128281.358800
525, 156128305.891600
528, 156128323.191800
530, 156128329.827300
535, 156128355.334700
538, 156128371.990700
540, 156128380.338500
545, 156128405.615400
548, 156128423.229000
550, 156128429.724900
555, 156128455.558500
556, 156128463.429800
559, 156128477.708500
563, 156128496.424000
566, 156128512.903900
569, 156128529.215800
572, 156128541.414400
575, 156128557.663700
0, 156128574.825300
4, 156128590.180100
8, 156128613.082700
14, 156128640.128600
17, 156128657.030700
18, 156128663.606400
24, 156128690.238800
27, 156128706.617000
28, 156128713.454100
33, 156128738.636200
37, 156128756.503800
38, 156128764.241300
43, 156128788.632900
47, 156128807.043300
50, 156128823.437500
54, 156128840.052600
57, 156128856.841700
59, 156128864.894300
61, 156128878.136600
67, 156128905.276900
70, 156128923.252800
74, 156128939.671600
77, 156128955.385000
80, 156128972.889900
83, 156128988.694700
87, 156129006.418500
90, 156129021.869200
94, 156129039.955700
97, 156129055.312800
100, 156129073.820700
104, 156129090.347900
105, 156129097.857600
110, 156129121.958300
114, 156129140.221000
115, 156129147.952500
120, 156129171.968600
124, 156129190.137700
125, 156129197.730500
130, 156129223.509200
132, 156129231.544800
135, 156129246.280300
140, 156129273.458800
142, 156129281.546500
145, 156129294.951600
148, 156129312.588300
151, 156129327.800400
155, 156129346.101300
160, 156129373.155100
164, 156129390.169200
167, 156129405.382900
170, 156129423.409700
172, 156129430.838400
177, 156129455.726900
180, 156129472.032500
182, 156129480.254400
187, 156129505.442900
190, 156129523.151000
191, 156129529.656300
197, 156129556.816000
200, 156129573.578900
202, 156129581.194900
207, 156129605.523900
210, 156129623.463800
212, 156129631.294800
215, 156129645.118400
218, 156129662.832100
222, 156129680.072900
225, 156129696.530500
228, 156129713.136500
231, 156129729.466900
237, 156129756.460500
240, 156129773.267000
243, 156129788.545900
247, 156129806.764200
250, 156129823.225300
253, 156129838.614600
257, 156129856.802000
259, 156129865.137400
263, 156129888.839700
267, 156129906.837900
270, 156129923.002200
273, 156129938.685400
277, 156129956.514300
280, 156129971.863800
283, 156129988.698800
287, 156130006.808000
290, 156130023.318400
294, 156130039.929600
297, 156130055.427200
300, 156130073.236000
304, 156130089.908500
307, 156130106.774600
312, 156130129.869200
314, 156130144.528500
316, 156130151.983600
320, 156130173.258900
325, 156130196.359500
327, 156130205.325700
330, 156130223.530600
332, 156130231.432600
337, 156130256.680800
340, 156130274.454500
342, 156130283.202200
347, 156130305.449200
350, 156130321.896800
352, 156130329.734600
357, 156130356.820000
360, 156130373.206700
362, 156130380.067800
367, 156130406.478800
370, 156130423.284800
372, 156130429.773400
375, 156130445.812600
378, 156130462.564800
382, 156130481.412000
385, 156130496.506100
388, 156130512.804000
391, 156130529.156900
395, 156130545.937100
398, 156130562.818500
404, 156130590.091000
407, 156130606.622800
410, 156130623.255600
411, 156130629.594400
417, 156130656.724400
420, 156130673.786000
422, 156130681.351300
427, 156130705.429600
430, 156130723.402100
432, 156130731.280700
437, 156130755.267900
440, 156130771.951300
442, 156130779.904100
447, 156130806.940300
450, 156130823.322600
454, 156130840.084800
457, 156130856.835500
458, 156130863.278000
461, 156130879.172700
467, 156130906.594900
470, 156130922.861500
474, 156130940.170400
477, 156130956.247700
480, 156130973.405800
484, 156130989.694500
487, 156131006.676200
490, 156131023.111200
493, 156131038.483500
497, 156131056.752200
500, 156131073.300300
504, 156131090.137600
505, 156131097.642600
510, 156131123.737900
514, 156131139.879100
515, 156131146.176600
520, 156131173.052000
524, 156131190.029300
525, 156131198.013000
530, 156131222.064400
533, 156131239.118800
535, 156131246.921500
538, 156131261.290500
541, 156131279.442700
545, 156131296.691300
551, 156131325.219200
552, 156131334.468600
557, 156131355.758100
560, 156131373.313600
563, 156131388.593700
567, 156131406.339400
570, 156131421.830100
574, 156131440.108200
575, 156131446.713000
2, 156131472.405200
6, 156131490.081500
7, 156131497.902900
12, 156131521.935600
16, 156131540.091000
17, 156131547.643200
22, 156131571.904700
26, 156131590.605500
27, 156131598.232100
30, 156131611.333500
36, 156131639.982300
39, 156131656.929600
41, 156131665.283500
43, 156131677.830100
47, 156131696.185800
50, 156131712.882300
53, 156131729.089800
57, 156131746.204000
62, 156131773.162100
66, 156131790.286600
69, 156131806.535600
72, 156131823.056000
73, 156131829.224600
79, 156131855.895900
82, 156131873.266700
84, 156131879.750300
89, 156131905.348200
92, 156131923.145400
95, 156131938.656700
99, 156131955.443800
102, 156131973.160100
105, 156131988.534800
109, 156132006.970700
112, 156132023.575100
116, 156132040.100100
119, 156132056.417100
122, 156132072.569900
125, 156132088.607900
127, 156132096.463800
130, 156132112.852900
136, 156132139.885400
141, 156132165.372900
142, 156132174.024100
144, 156132181.993800
149, 156132206.903200
152, 156132223.282600
155, 156132238.547500
157, 156132246.157800
162, 156132271.998500
165, 156132288.941000
167, 156132298.224600
172, 156132323.338000
176, 156132340.359400
177, 156132347.894800
182, 156132371.934900
186, 156132390.155800
187, 156132399.306900
190, 156132411.420700
196, 156132440.140000
199, 156132457.117200
201, 156132465.250100
203, 156132478.073200
207, 156132496.212200
210, 156132513.031900
213, 156132528.865800
216, 156132540.418200
222, 156132571.891700
226, 156132590.014100
229, 156132606.750300
232, 156132621.939700
234, 156132629.721000
239, 156132656.729900
242, 156132673.382900
244, 156132681.749800
249, 156132705.714200
252, 156132723.425400
254, 156132731.034800
259, 156132757.019800
262, 156132773.228200
264, 156132779.888100
269, 156132806.767300
272, 156132823.444000
274, 156132831.605600
277, 156132844.888100
282, 156132872.276300
286, 156132889.858400
289, 156132905.333100
292, 156132923.399700
295, 156132938.655000
299, 156132956.765000
302, 156132972.031400
306, 156132990.445700
309, 156133005.492700
312, 156133023.125800
315, 156133038.943400
319, 156133056.760200
322, 156133073.741100
326, 156133090.102600
327, 156133097.592000
332, 156133123.526300
336, 156133140.000800
337, 156133147.829400
342, 156133171.916200
345, 156133188.664500
347, 156133196.596100
352, 156133222.124900
356, 156133240.274400
357, 156133246.546000
360, 156133262.726900
363, 156133279.299800
367, 156133296.009500
370, 156133312.667300
373, 156133329.043400
377, 156133346.332000
379, 156133357.845200
382, 156133373.285600
387, 156133396.322800
392, 156133423.502700
396, 156133440.445800
397, 156133448.026500
402, 156133471.985000
406, 156133490.215700
407, 156133498.192500
412, 156133523.374600
416, 156133540.014400
417, 156133546.495400
422, 156133573.109700
426, 156133589.893000
427, 156133597.677400
432, 156133621.909600
436, 156133640.416100
437, 156133646.726900
440, 156133661.131200
445, 156133688.585800
447, 156133696.423100
450, 156133711.490100
455, 156133738.484000
457, 156133746.528300
462, 156133773.391000
467, 156133796.100500
469, 156133806.393100
472, 156133823.196500
474, 156133831.045100
479, 156133856.685200
482, 156133873.761200
484, 156133881.354900
489, 156133905.357500
492, 156133923.340700
495, 156133938.625000
499, 156133956.884500
502, 156133973.427200
505, 156133988.534400
509, 156134006.709000
512, 156134023.227400
515, 156134038.459500
519, 156134056.781400
522, 156134072.878600
526, 156134090.427700
527, 156134098.412300
532, 156134123.304800
537, 156134147.542300
539, 156134156.665900
542, 156134172.092100
545, 156134188.490900
549, 156134205.484900
552, 156134223.280600
556, 156134239.905500
557, 156134247.498700
562, 156134271.848000
566, 156134290.185400
567, 156134298.742400
572, 156134322.319000
576, 156134340.821700
0, 156134350.760700
2, 156134361.376400
7, 156134388.500700
11, 156134407.332700
13, 156134415.746900
15, 156134427.691900
21, 156134455.395300
24, 156134471.943600
26, 156134480.683100
29, 156134495.121100
32, 156134512.883800
35, 156134528.687700
38, 156134540.975700
41, 156134558.207200
44, 156134573.500500
49, 156134596.437600
54, 156134623.370300
58, 156134640.437400
59, 156134648.680300
64, 156134671.968200
68, 156134690.038700
69, 156134698.042400
74, 156134722.131400
77, 156134738.630900
79, 156134746.362700
84, 156134772.116900
88, 156134789.726500
91, 156134805.364100
94, 156134821.951000
96, 156134829.970100
101, 156134855.461800
102, 156134863.209200
105, 156134877.851400
111, 156134905.016900
114, 156134921.983100
118, 156134942.211300
121, 156134955.421100
124, 156134972.808600
127, 156134988.612300
131, 156135007.954500
134, 156135022.968800
137, 156135038.618000
141, 156135056.537400
144, 156135071.768200
148, 156135089.888400
149, 156135097.575500
154, 156135121.839700
158, 156135140.395400
159, 156135148.077300
164, 156135171.848700
168, 156135190.120400
169, 156135198.293700
172, 156135211.445400
178, 156135239.659900
181, 156135256.664300
183, 156135264.876900
185, 156135277.698400
189, 156135296.161600
192, 156135312.802200
195, 156135329.461100
199, 156135346.026900
