Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
24866, 622933052.675200, 0.003336, 0.000154, 0.000854, 0.000094, 0.000062
24867, 622933057.529700, 0.003187, 0.000139, 0.000828, 0.000095, 0.000062
24868, 622933062.727100, 0.003190, 0.000176, 0.000951, 0.000125, 0.000062
24869, 622933067.724100, 0.003229, 0.000193, 0.000879, 0.000117, 0.000062
24870, 622933072.577200, 0.003160, 0.000178, 0.000847, 0.000104, 0.000063
24871, 622933078.268400, 0.003309, 0.000364, 0.001193, 0.000114, 0.000063
24872, 622933083.268400, 0.003551, 0.000366, 0.000996, 0.000110, 0.000063
24873, 622933087.788800, 0.003214, 0.000219, 0.000928, 0.000115, 0.000063
24874, 622933092.650500, 0.003198, 0.000161, 0.000911, 0.000113, 0.000061
24875, 622933097.703200, 0.003321, 0.000161, 0.000867, 0.000106, 0.000061
24876, 622933103.136800, 0.003325, 0.000400, 0.001057, 0.000106, 0.000061
24877, 622933107.609800, 0.003325, 0.000135, 0.000826, 0.000089, 0.000061
24878, 622933112.625700, 0.003146, 0.000148, 0.000904, 0.000096, 0.000061
24879, 622933117.622700, 0.003235, 0.000149, 0.000860, 0.000095, 0.000061
24880, 622933122.540400, 0.003188, 0.000145, 0.000830, 0.000093, 0.000061
24881, 622933128.160200, 0.003311, 0.000344, 0.001116, 0.000105, 0.000061
24882, 622933133.413400, 0.003649, 0.000378, 0.000901, 0.000251, 0.000060
24883, 622933137.689900, 0.003352, 0.000163, 0.000832, 0.000096, 0.000060
24884, 622933142.593600, 0.003166, 0.000146, 0.000886, 0.000114, 0.000060
24885, 622933147.614900, 0.003226, 0.000154, 0.000854, 0.000093, 0.000060
24886, 622933152.578200, 0.003235, 0.000155, 0.000848, 0.000103, 0.000060
24887, 622933157.569600, 0.003159, 0.000159, 0.000865, 0.000107, 0.000060
24888, 622933162.613100, 0.003220, 0.000164, 0.000844, 0.000096, 0.000060
24889, 622933167.612300, 0.003178, 0.000158, 0.000867, 0.000114, 0.000060
24890, 622933173.159700, 0.003273, 0.000406, 0.001079, 0.000108, 0.000062
24891, 622933178.137300, 0.003418, 0.000400, 0.000972, 0.000101, 0.000062
24892, 622933183.177000, 0.003334, 0.000419, 0.001079, 0.000107, 0.000061
24893, 622933187.745000, 0.003335, 0.000173, 0.000828, 0.000101, 0.000061
24894, 622933192.665500, 0.003274, 0.000150, 0.000841, 0.000114, 0.000061
24895, 622933198.155600, 0.003305, 0.000384, 0.001052, 0.000096, 0.000061
24896, 622933203.139900, 0.003364, 0.000405, 0.001011, 0.000104, 0.000064
24897, 622933207.718600, 0.003348, 0.000170, 0.000854, 0.000110, 0.000064
24898, 622933212.540400, 0.003169, 0.000160, 0.000833, 0.000099, 0.000064
24899, 622933217.582600, 0.003168, 0.000138, 0.000895, 0.000106, 0.000064
24900, 622933222.604100, 0.003136, 0.000148, 0.000910, 0.000108, 0.000064
24901, 622933227.684600, 0.003298, 0.000151, 0.000830, 0.000098, 0.000064
24902, 622933232.750200, 0.003152, 0.000369, 0.000844, 0.000106, 0.000064
24903, 622933237.642300, 0.003204, 0.000156, 0.000876, 0.000111, 0.000064
24904, 622933242.854300, 0.003147, 0.000183, 0.001034, 0.000113, 0.000065
24905, 622933247.652500, 0.003243, 0.000165, 0.000897, 0.000108, 0.000065
24906, 622933252.737600, 0.003336, 0.000162, 0.000897, 0.000100, 0.000065
24907, 622933257.646900, 0.003274, 0.000155, 0.000875, 0.000101, 0.000065
24908, 622933262.536100, 0.003142, 0.000146, 0.000859, 0.000101, 0.000065
24909, 622933268.082900, 0.003292, 0.000357, 0.001058, 0.000095, 0.000065
24910, 622933272.719200, 0.003331, 0.000161, 0.000889, 0.000097, 0.000064
24911, 622933278.064000, 0.003322, 0.000371, 0.000984, 0.000097, 0.000064
24912, 622933282.700700, 0.003207, 0.000145, 0.001008, 0.000110, 0.000063
24913, 622933287.550600, 0.003148, 0.000142, 0.000862, 0.000102, 0.000063
24914, 622933292.564300, 0.003212, 0.000161, 0.000815, 0.000097, 0.000065
24915, 622933297.464100, 0.003107, 0.000145, 0.000793, 0.000102, 0.000065
24916, 622933302.854700, 0.003194, 0.000190, 0.001055, 0.000129, 0.000062
24917, 622933308.151500, 0.003364, 0.000336, 0.001073, 0.000116, 0.000062
24918, 622933312.601100, 0.003250, 0.000153, 0.000867, 0.000102, 0.000062
24919, 622933317.809800, 0.003168, 0.000306, 0.000936, 0.000111, 0.000062
24920, 622933322.592300, 0.003175, 0.000173, 0.000851, 0.000100, 0.000062
24921, 622933327.762100, 0.003379, 0.000157, 0.000837, 0.000106, 0.000062
24922, 622933332.982500, 0.003214, 0.000365, 0.000977, 0.000121, 0.000061
24923, 622933338.204200, 0.003387, 0.000338, 0.001141, 0.000100, 0.000061
24924, 622933343.071600, 0.003363, 0.000379, 0.000988, 0.000112, 0.000060
24925, 622933348.059600, 0.003365, 0.000364, 0.001012, 0.000097, 0.000060
24926, 622933352.780800, 0.003334, 0.000194, 0.000926, 0.000101, 0.000065
24927, 622933357.690800, 0.003165, 0.000210, 0.000921, 0.000102, 0.000065
24928, 622933362.659300, 0.003214, 0.000171, 0.000919, 0.000107, 0.000065
24929, 622933368.217200, 0.003315, 0.000381, 0.001095, 0.000125, 0.000065
24930, 622933372.735200, 0.003324, 0.000149, 0.000914, 0.000110, 0.000066
24931, 622933377.658900, 0.003249, 0.000154, 0.000874, 0.000102, 0.000066
24932, 622933382.867900, 0.003168, 0.000368, 0.000942, 0.000103, 0.000066
24933, 622933387.768900, 0.003248, 0.000151, 0.000892, 0.000105, 0.000066
24934, 622933392.556100, 0.003186, 0.000152, 0.000829, 0.000100, 0.000067
24935, 622933397.622700, 0.003247, 0.000163, 0.000862, 0.000113, 0.000067
24936, 622933402.605100, 0.003176, 0.000149, 0.000893, 0.000097, 0.000067
24937, 622933407.566100, 0.003130, 0.000159, 0.000841, 0.000106, 0.000067
24938, 622933412.634100, 0.003223, 0.000138, 0.000926, 0.000108, 0.000067
24939, 622933417.843500, 0.003351, 0.000216, 0.000931, 0.000103, 0.000067
24940, 622933422.637100, 0.003303, 0.000147, 0.000850, 0.000100, 0.000067
24941, 622933428.189000, 0.003316, 0.000378, 0.001120, 0.000095, 0.000067
24942, 622933432.706900, 0.003245, 0.000222, 0.000903, 0.000110, 0.000067
24943, 622933437.619100, 0.003215, 0.000163, 0.000841, 0.000100, 0.000067
24944, 622933443.136200, 0.003274, 0.000371, 0.001102, 0.000110, 0.000067
24945, 622933448.042600, 0.003333, 0.000382, 0.000993, 0.000109, 0.000067
24946, 622933453.013000, 0.003378, 0.000382, 0.000923, 0.000099, 0.000062
24947, 622933457.585200, 0.003310, 0.000143, 0.000810, 0.000098, 0.000062
24948, 622933462.582000, 0.003151, 0.000146, 0.000884, 0.000121, 0.000062
24949, 622933468.107800, 0.003262, 0.000378, 0.001022, 0.000116, 0.000062
24950, 622933472.522100, 0.003187, 0.000145, 0.000855, 0.000105, 0.000061
24951, 622933477.585100, 0.003141, 0.000145, 0.000875, 0.000106, 0.000061
24952, 622933482.586600, 0.003155, 0.000158, 0.000883, 0.000104, 0.000061
24953, 622933487.531300, 0.003126, 0.000144, 0.000837, 0.000096, 0.000061
24955, 622933497.636500, 0.003296, 0.000142, 0.000853, 0.000106, 0.000062
24956, 622933502.674700, 0.003345, 0.000169, 0.000833, 0.000097, 0.000062
24957, 622933507.567900, 0.003214, 0.000157, 0.000823, 0.000097, 0.000062
24958, 622933513.131700, 0.003360, 0.000357, 0.001083, 0.000099, 0.000062
24959, 622933517.681100, 0.003355, 0.000149, 0.000850, 0.000097, 0.000062
24960, 622933522.609400, 0.003211, 0.000153, 0.000827, 0.000100, 0.000062
24961, 622933527.623600, 0.003195, 0.000158, 0.000856, 0.000097, 0.000062
24962, 622933532.715600, 0.003243, 0.000208, 0.000878, 0.000104, 0.000063
24963, 622933538.223800, 0.003346, 0.000397, 0.001105, 0.000098, 0.000063
24964, 622933542.507900, 0.003192, 0.000162, 0.000823, 0.000102, 0.000062
24965, 622933548.034200, 0.003337, 0.000370, 0.000953, 0.000098, 0.000062
24966, 622933552.618900, 0.003323, 0.000142, 0.000833, 0.000095, 0.000065
24967, 622933558.182600, 0.003334, 0.000374, 0.001104, 0.000095, 0.000065
24968, 622933562.531900, 0.003215, 0.000157, 0.000842, 0.000093, 0.000065
24969, 622933567.677700, 0.003184, 0.000206, 0.000859, 0.000108, 0.000065
24970, 622933573.082000, 0.003252, 0.000395, 0.001010, 0.000105, 0.000065
24971, 622933577.687300, 0.003347, 0.000161, 0.000846, 0.000104, 0.000065
24972, 622933582.999400, 0.003176, 0.000390, 0.001025, 0.000123, 0.000067
24973, 622933588.123200, 0.003351, 0.000367, 0.001073, 0.000093, 0.000067
24974, 622933592.753100, 0.003347, 0.000150, 0.000896, 0.000113, 0.000064
24975, 622933598.198000, 0.003382, 0.000334, 0.001071, 0.000097, 0.000064
24976, 622933602.518100, 0.003193, 0.000174, 0.000818, 0.000102, 0.000066
24977, 622933607.734300, 0.003253, 0.000137, 0.000915, 0.000107, 0.000066
24978, 622933613.074000, 0.003271, 0.000390, 0.001031, 0.000105, 0.000067
24979, 622933617.747100, 0.003219, 0.000276, 0.000912, 0.000111, 0.000067
24980, 622933622.614300, 0.003157, 0.000150, 0.000915, 0.000110, 0.000068
24981, 622933628.129700, 0.003324, 0.000386, 0.001025, 0.000100, 0.000068
24982, 622933632.726300, 0.003224, 0.000349, 0.000837, 0.000096, 0.000068
24983, 622933637.731300, 0.003242, 0.000157, 0.000906, 0.000106, 0.000068
24984, 622933643.224700, 0.003347, 0.000392, 0.001126, 0.000108, 0.000067
24985, 622933648.441100, 0.003356, 0.000393, 0.001124, 0.000332, 0.000067
24986, 622933653.221700, 0.003353, 0.000392, 0.001141, 0.000108, 0.000065
24987, 622933658.145000, 0.003383, 0.000383, 0.001050, 0.000101, 0.000065
24988, 622933662.663000, 0.003348, 0.000174, 0.000823, 0.000101, 0.000066
24989, 622933667.741100, 0.003252, 0.000291, 0.000834, 0.000099, 0.000066
24990, 622933673.121100, 0.003353, 0.000383, 0.001048, 0.000104, 0.000068
24991, 622933678.084400, 0.003387, 0.000401, 0.000974, 0.000096, 0.000068
24992, 622933682.685800, 0.003267, 0.000248, 0.000850, 0.000101, 0.000066
24993, 622933688.201900, 0.003394, 0.000380, 0.001080, 0.000114, 0.000066
24994, 622933692.594800, 0.003311, 0.000138, 0.000823, 0.000107, 0.000068
24995, 622933697.558900, 0.003210, 0.000157, 0.000829, 0.000095, 0.000068
24996, 622933702.622100, 0.003221, 0.000143, 0.000932, 0.000107, 0.000066
24997, 622933708.164200, 0.003298, 0.000408, 0.001073, 0.000095, 0.000066
24998, 622933713.222300, 0.003362, 0.000440, 0.001086, 0.000111, 0.000065
24999, 622933717.791400, 0.003217, 0.000306, 0.000922, 0.000116, 0.000065
25000, 622933724.814500, 0.003218, 0.000153, 0.000839, 0.000102, 0.000063
25001, 622933727.988200, 0.003246, 0.000157, 0.000873, 0.000096, 0.000063
25002, 622933732.855700, 0.003276, 0.000237, 0.000996, 0.000109, 0.000067
25003, 622933737.671100, 0.003261, 0.000165, 0.000853, 0.000104, 0.000067
25004, 622933743.121400, 0.003320, 0.000382, 0.001045, 0.000100, 0.000067
25005, 622933747.511800, 0.003244, 0.000141, 0.000813, 0.000099, 0.000067
25006, 622933752.762300, 0.003177, 0.000150, 0.001037, 0.000114, 0.000067
25007, 622933757.559600, 0.003238, 0.000142, 0.000857, 0.000100, 0.000065
25008, 622933762.545200, 0.003208, 0.000154, 0.000837, 0.000121, 0.000065
25009, 622933767.931400, 0.003486, 0.000160, 0.000879, 0.000121, 0.000066
25010, 622933772.589900, 0.003304, 0.000137, 0.000832, 0.000097, 0.000066
25011, 622933777.556900, 0.003201, 0.000158, 0.000827, 0.000105, 0.000066
25012, 622933783.017100, 0.003184, 0.000348, 0.001086, 0.000120, 0.000066
25013, 622933787.623300, 0.003192, 0.000172, 0.000852, 0.000112, 0.000065
25014, 622933793.111400, 0.003301, 0.000392, 0.001040, 0.000100, 0.000065
25015, 622933797.671900, 0.003356, 0.000154, 0.000849, 0.000102, 0.000066
25016, 622933802.628600, 0.003207, 0.000166, 0.000903, 0.000112, 0.000066
25017, 622933808.191700, 0.003295, 0.000433, 0.001084, 0.000098, 0.000067
25018, 622933812.477300, 0.003220, 0.000140, 0.000811, 0.000090, 0.000067
25019, 622933817.934800, 0.003331, 0.000190, 0.001064, 0.000106, 0.000067
25020, 622933822.483200, 0.003122, 0.000148, 0.000826, 0.000102, 0.000067
25021, 622933828.102700, 0.003241, 0.000352, 0.001112, 0.000089, 0.000063
25022, 622933833.069300, 0.003313, 0.000360, 0.001065, 0.000110, 0.000063
25023, 622933837.743100, 0.003352, 0.000156, 0.000852, 0.000107, 0.000064
25024, 622933842.606900, 0.003220, 0.000148, 0.000822, 0.000107, 0.000064
25025, 622933847.560400, 0.003162, 0.000131, 0.000859, 0.000108, 0.000064
25026, 622933852.776500, 0.003222, 0.000213, 0.000951, 0.000118, 0.000064
25027, 622933857.683800, 0.003286, 0.000166, 0.000878, 0.000107, 0.000064
25028, 622933862.623800, 0.003172, 0.000160, 0.000905, 0.000106, 0.000064
25029, 622933867.703100, 0.003170, 0.000258, 0.000895, 0.000103, 0.000062
25030, 622933872.672600, 0.003254, 0.000164, 0.000843, 0.000097, 0.000062
25031, 622933877.583800, 0.003184, 0.000161, 0.000857, 0.000105, 0.000062
25032, 622933882.725200, 0.003198, 0.000247, 0.000896, 0.000105, 0.000062
25033, 622933888.126400, 0.003344, 0.000387, 0.001023, 0.000096, 0.000063
25034, 622933892.614000, 0.003230, 0.000156, 0.000905, 0.000106, 0.000063
25035, 622933898.030800, 0.003298, 0.000364, 0.000995, 0.000101, 0.000062
25036, 622933902.816600, 0.003290, 0.000195, 0.000992, 0.000118, 0.000062
25037, 622933908.042600, 0.003361, 0.000372, 0.000984, 0.000102, 0.000062
25038, 622933912.619200, 0.003229, 0.000155, 0.000894, 0.000117, 0.000062
25039, 622933917.907900, 0.003439, 0.000156, 0.000922, 0.000110, 0.000062
25040, 622933922.546600, 0.003234, 0.000135, 0.000829, 0.000123, 0.000062
25041, 622933928.097000, 0.003312, 0.000333, 0.001073, 0.000111, 0.000062
25042, 622933932.711800, 0.003339, 0.000224, 0.000832, 0.000103, 0.000062
25043, 622933938.123400, 0.003343, 0.000363, 0.001082, 0.000106, 0.000062
25044, 622933943.085800, 0.003333, 0.000389, 0.001050, 0.000101, 0.000062
25045, 622933948.032200, 0.003363, 0.000378, 0.000981, 0.000100, 0.000062
25046, 622933952.512600, 0.003204, 0.000153, 0.000831, 0.000101, 0.000062
25047, 622933957.600900, 0.003222, 0.000156, 0.000896, 0.000101, 0.000061
25048, 622933962.670800, 0.003276, 0.000176, 0.000843, 0.000096, 0.000061
25049, 622933967.560800, 0.003193, 0.000160, 0.000834, 0.000100, 0.000061
25050, 622933972.495400, 0.003216, 0.000142, 0.000827, 0.000087, 0.000061
25051, 622933977.584800, 0.003266, 0.000157, 0.000835, 0.000102, 0.000062
25052, 622933982.677400, 0.003156, 0.000279, 0.000860, 0.000108, 0.000062
25053, 622933988.128700, 0.003305, 0.000393, 0.001056, 0.000095, 0.000061
25054, 622933992.694900, 0.003336, 0.000142, 0.000900, 0.000097, 0.000061
25055, 622933997.562100, 0.003228, 0.000148, 0.000817, 0.000097, 0.000061
25056, 622934003.151300, 0.003336, 0.000364, 0.001129, 0.000097, 0.000061
25057, 622934007.517900, 0.003228, 0.000136, 0.000840, 0.000095, 0.000061
25058, 622934012.524000, 0.003189, 0.000152, 0.000820, 0.000091, 0.000061
25059, 622934017.578200, 0.003162, 0.000189, 0.000844, 0.000109, 0.000060
25060, 622934022.605900, 0.003169, 0.000171, 0.000883, 0.000110, 0.000060
25061, 622934028.068900, 0.003283, 0.000356, 0.001048, 0.000101, 0.000061
25062, 622934032.879400, 0.003540, 0.000132, 0.000872, 0.000108, 0.000061
25063, 622934037.585200, 0.003214, 0.000147, 0.000892, 0.000112, 0.000064
25064, 622934042.689300, 0.003264, 0.000192, 0.000854, 0.000102, 0.000064
25065, 622934047.581800, 0.003233, 0.000144, 0.000831, 0.000100, 0.000064
25066, 622934052.489000, 0.003208, 0.000148, 0.000828, 0.000093, 0.000064
25067, 622934058.279800, 0.003353, 0.000387, 0.001210, 0.000100, 0.000064
25068, 622934062.544700, 0.003245, 0.000161, 0.000824, 0.000097, 0.000064
25069, 622934068.159600, 0.003346, 0.000399, 0.001083, 0.000102, 0.000064
25070, 622934072.688900, 0.003334, 0.000141, 0.000877, 0.000110, 0.000064
25071, 622934077.681000, 0.003382, 0.000154, 0.000831, 0.000091, 0.000065
25072, 622934082.500700, 0.003159, 0.000135, 0.000846, 0.000099, 0.000065
25073, 622934087.608200, 0.003158, 0.000149, 0.000880, 0.000105, 0.000065
25074, 622934092.546200, 0.003186, 0.000163, 0.000840, 0.000097, 0.000065
25075, 622934098.237200, 0.003354, 0.000389, 0.001135, 0.000097, 0.000065
25076, 622934102.614200, 0.003220, 0.000157, 0.000909, 0.000113, 0.000065
25077, 622934107.638200, 0.003256, 0.000154, 0.000851, 0.000110, 0.000065
25078, 622934112.614000, 0.003253, 0.000135, 0.000826, 0.000099, 0.000065
25079, 622934117.612700, 0.003163, 0.000157, 0.000902, 0.000112, 0.000065
25080, 622934122.540900, 0.003122, 0.000156, 0.000849, 0.000102, 0.000065
25081, 622934127.788000, 0.003118, 0.000192, 0.001046, 0.000117, 0.000067
25082, 622934132.955000, 0.003261, 0.000247, 0.001069, 0.000134, 0.000067
25083, 622934138.276200, 0.003429, 0.000425, 0.001081, 0.000106, 0.000066
25084, 622934142.739600, 0.003356, 0.000148, 0.000899, 0.000107, 0.000066
25085, 622934147.591800, 0.003238, 0.000193, 0.000857, 0.000091, 0.000066
25086, 622934152.641600, 0.003190, 0.000156, 0.000962, 0.000103, 0.000066
25087, 622934157.540500, 0.003205, 0.000152, 0.000860, 0.000105, 0.000067
25088, 622934162.482500, 0.003192, 0.000141, 0.000841, 0.000095, 0.000067
25089, 622934167.692100, 0.003209, 0.000251, 0.000910, 0.000108, 0.000067
25090, 622934172.644900, 0.003188, 0.000148, 0.000907, 0.000171, 0.000067
25091, 622934177.670300, 0.003184, 0.000165, 0.000960, 0.000120, 0.000066
25092, 622934183.066000, 0.003198, 0.000383, 0.001118, 0.000126, 0.000066
25093, 622934187.859800, 0.003209, 0.000170, 0.001130, 0.000113, 0.000068
25094, 622934192.626300, 0.003212, 0.000146, 0.000917, 0.000120, 0.000068
25095, 622934197.749600, 0.003247, 0.000166, 0.000959, 0.000149, 0.000068
