Frame Number, Receipt Time
138, 158444146.334500
143, 158444169.139500
146, 158444183.403800
148, 158444191.558400
153, 158444215.541000
156, 158444233.294800
160, 158444249.858400
163, 158444265.790400
166, 158444283.820500
168, 158444291.853200
173, 158444315.529100
176, 158444332.085300
180, 158444349.691200
183, 158444365.124200
186, 158444383.588800
190, 158444400.223700
193, 158444415.181900
196, 158444433.444500
200, 158444449.981300
203, 158444465.626500
206, 158444483.639300
210, 158444500.022500
213, 158444515.606200
214, 158444524.035700
219, 158444548.914600
223, 158444566.876300
225, 158444574.857300
229, 158444599.276100
233, 158444616.731300
235, 158444624.979800
240, 158444649.364500
243, 158444665.805500
244, 158444673.762100
250, 158444700.403600
253, 158444716.535600
254, 158444723.025100
258, 158444741.774700
261, 158444756.268300
264, 158444772.765300
267, 158444784.650800
273, 158444815.188800
276, 158444831.958000
278, 158444839.992600
281, 158444854.862600
286, 158444883.393200
290, 158444900.730400
293, 158444917.091500
295, 158444924.357600
299, 158444949.031800
303, 158444965.917600
305, 158444975.132700
309, 158444998.875600
313, 158445016.937200
315, 158445026.201600
319, 158445049.007100
323, 158445066.362200
324, 158445072.811700
329, 158445099.268600
333, 158445115.343800
335, 158445124.342100
337, 158445138.167000
343, 158445165.641800
344, 158445174.127000
346, 158445184.062300
353, 158445215.664900
354, 158445223.829500
360, 158445250.358200
363, 158445267.136800
366, 158445282.102200
370, 158445299.899500
373, 158445316.836700
376, 158445332.017800
380, 158445350.011900
383, 158445365.243400
386, 158445381.997900
390, 158445400.391800
393, 158445416.604900
396, 158445433.426800
399, 158445448.690200
403, 158445465.143900
406, 158445482.391600
409, 158445498.896500
413, 158445515.726600
416, 158445533.283100
418, 158445541.975000
421, 158445555.020400
426, 158445582.136300
428, 158445590.230200
431, 158445604.912400
434, 158445622.883500
438, 158445639.231500
443, 158445666.508300
447, 158445684.735800
450, 158445700.315800
453, 158445715.530300
456, 158445733.346600
458, 158445741.193500
463, 158445766.461600
466, 158445783.298200
468, 158445792.807000
473, 158445815.331900
476, 158445832.149800
478, 158445841.168700
483, 158445867.204000
486, 158445883.449400
488, 158445890.781200
491, 158445906.506500
494, 158445922.822400
498, 158445939.630800
500, 158445951.423900
506, 158445981.901500
508, 158445990.976800
511, 158446005.308600
514, 158446023.840600
520, 158446050.194300
523, 158446066.376200
526, 158446083.269100
530, 158446101.210900
533, 158446117.407200
536, 158446132.068500
538, 158446140.427800
543, 158446166.617100
546, 158446184.098100
548, 158446190.647400
553, 158446216.716500
556, 158446233.599800
560, 158446250.320500
563, 158446267.181100
566, 158446282.167600
569, 158446298.758600
571, 158446307.299800
574, 158446322.947700
2, 158446350.541400
5, 158446366.570800
8, 158446383.256500
12, 158446399.845900
15, 158446416.696400
18, 158446433.129000
22, 158446450.024000
25, 158446466.562100
28, 158446483.077000
32, 158446499.906900
35, 158446515.863300
38, 158446532.132100
40, 158446540.539200
45, 158446566.871400
48, 158446583.460300
50, 158446590.054500
55, 158446617.023700
58, 158446633.458800
60, 158446640.209900
65, 158446666.639400
68, 158446683.480600
70, 158446690.190400
75, 158446715.465700
78, 158446732.111900
80, 158446741.307600
83, 158446755.290200
86, 158446773.491100
90, 158446789.297500
93, 158446806.962600
96, 158446822.763500
100, 158446839.838700
105, 158446867.131100
108, 158446883.419200
111, 158446898.982100
115, 158446915.966200
116, 158446923.888400
122, 158446950.036400
125, 158446966.748800
127, 158446974.831900
132, 158447000.187000
135, 158447016.724000
136, 158447023.147500
141, 158447048.855000
145, 158447066.370600
146, 158447073.100800
152, 158447100.239200
155, 158447116.626800
157, 158447124.584300
160, 158447140.980200
163, 158447158.049700
166, 158447173.327800
170, 158447189.364400
173, 158447206.037600
178, 158447233.235900
182, 158447249.924400
185, 158447267.274800
188, 158447283.165000
192, 158447300.182000
195, 158447315.281300
196, 158447323.420100
202, 158447350.088000
205, 158447366.657700
208, 158447383.308100
212, 158447400.552100
215, 158447416.954900
218, 158447433.148700
221, 158447448.837700
225, 158447466.583700
Frame Number, Receipt Time
232, 158447499.862900
235, 158447515.738600
238, 158447533.468400
240, 158447541.538400
243, 158447555.178100
246, 158447573.116700
250, 158447590.297300
253, 158447606.590000
256, 158447622.642400
259, 158447639.121300
265, 158447666.468000
268, 158447683.550700
272, 158447700.491000
275, 158447717.168000
276, 158447723.633700
281, 158447749.013800
285, 158447765.718000
287, 158447774.464000
291, 158447798.997400
295, 158447817.095900
297, 158447825.116200
302, 158447850.019200
305, 158447866.568800
306, 158447873.002000
312, 158447900.401100
315, 158447916.777500
316, 158447923.908200
320, 158447939.468200
322, 158447951.344700
328, 158447981.868200
330, 158447989.843700
333, 158448004.793900
336, 158448023.656700
340, 158448039.571700
345, 158448066.563500
348, 158448083.347600
352, 158448100.069500
354, 158448109.333100
358, 158448132.033600
362, 158448150.230300
363, 158448157.959800
368, 158448182.061500
372, 158448200.675200
373, 158448208.667200
378, 158448232.049900
382, 158448250.134600
385, 158448266.676200
387, 158448274.241000
391, 158448299.019500
395, 158448317.084700
397, 158448325.432700
401, 158448349.086600
405, 158448367.239100
408, 158448383.558300
412, 158448400.395500
415, 158448415.620200
418, 158448432.075200
422, 158448449.913000
425, 158448465.534700
428, 158448483.591700
432, 158448499.842500
435, 158448515.234500
438, 158448533.494200
440, 158448541.588800
445, 158448565.397700
448, 158448583.136600
450, 158448589.682300
455, 158448616.486500
458, 158448633.403600
460, 158448641.740900
465, 158448666.895900
468, 158448683.484600
470, 158448691.760300
475, 158448715.408800
479, 158448734.590300
480, 158448742.496500
483, 158448755.168400
486, 158448772.581300
490, 158448789.309600
493, 158448806.228900
495, 158448817.989800
501, 158448848.535200
505, 158448865.682800
508, 158448882.591800
512, 158448901.888900
515, 158448916.632500
517, 158448924.667100
521, 158448951.390000
525, 158448966.824900
527, 158448974.454800
531, 158448999.116600
535, 158449016.698900
537, 158449025.288500
541, 158449049.491300
545, 158449067.493100
547, 158449077.317900
550, 158449089.210900
555, 158449115.615700
558, 158449132.552600
560, 158449140.062000
563, 158449156.414100
566, 158449175.767900
569, 158449184.377100
575, 158449215.336800
577, 158449226.399400
4, 158449250.624100
7, 158449267.826700
10, 158449282.008100
14, 158449299.720600
17, 158449316.863500
19, 158449325.075900
23, 158449349.023200
27, 158449367.742000
30, 158449382.920700
34, 158449400.237600
37, 158449417.726200
40, 158449431.873700
43, 158449450.514300
47, 158449467.362900
50, 158449483.319800
54, 158449499.969800
57, 158449515.687600
60, 158449531.962600
62, 158449540.194900
65, 158449556.857800
68, 158449573.976500
72, 158449589.452600
75, 158449606.622500
78, 158449624.713800
82, 158449639.743200
87, 158449668.816400
90, 158449683.900000
93, 158449699.004400
97, 158449717.820200
100, 158449733.869500
102, 158449741.063800
107, 158449767.800500
110, 158449783.373200
112, 158449789.995900
117, 158449816.895800
120, 158449833.531700
122, 158449840.304400
127, 158449867.632300
130, 158449883.449000
132, 158449894.734400
135, 158449907.008900
140, 158449932.530900
143, 158449950.539600
145, 158449958.526400
148, 158449973.092200
152, 158449991.742900
155, 158450006.425200
158, 158450024.256400
162, 158450042.553400
167, 158450066.562700
170, 158450083.046000
174, 158450102.490700
177, 158450115.834700
178, 158450124.204900
183, 158450148.975500
187, 158450165.673400
189, 158450175.091400
193, 158450198.907000
197, 158450218.885900
199, 158450226.108300
204, 158450250.268200
207, 158450267.100100
209, 158450274.883800
213, 158450299.594600
217, 158450316.332100
220, 158450334.452200
223, 158450348.942000
227, 158450367.187700
230, 158450383.469400
233, 158450399.826100
237, 158450416.351000
240, 158450431.959900
244, 158450450.110800
247, 158450468.068700
250, 158450483.645500
254, 158450502.890700
257, 158450515.304600
260, 158450535.654700
262, 158450544.536500
267, 158450565.351800
270, 158450583.697600
272, 158450591.920800
277, 158450615.342600
280, 158450633.818200
282, 158450641.507400
287, 158450665.729900
290, 158450683.465200
292, 158450694.161900
297, 158450716.993000
298, 158450723.540800
303, 158450748.823000
305, 158450757.834500
308, 158450771.697400
312, 158450790.209800
315, 158450806.308400
Frame Number, Receipt Time
323, 158450848.562200
327, 158450865.265800
330, 158450881.936700
334, 158450899.911100
337, 158450915.207500
340, 158450933.317600
342, 158450941.541800
347, 158450965.723300
350, 158450983.397300
352, 158450991.141500
357, 158451017.373800
360, 158451033.406800
362, 158451041.822700
367, 158451065.704600
370, 158451083.340600
372, 158451091.469500
377, 158451115.373500
379, 158451124.713200
382, 158451139.530500
385, 158451157.912600
388, 158451173.202900
392, 158451190.804100
395, 158451208.761200
400, 158451233.132900
404, 158451250.154500
407, 158451267.536200
410, 158451283.514000
413, 158451298.914500
415, 158451306.650200
420, 158451333.390900
424, 158451349.789800
427, 158451366.548200
430, 158451382.941700
434, 158451400.391800
437, 158451416.212000
440, 158451432.920400
444, 158451450.400600
447, 158451465.147300
450, 158451482.089400
454, 158451500.215500
457, 158451515.099100
460, 158451533.413100
462, 158451541.537900
465, 158451554.940000
470, 158451583.385400
474, 158451601.956100
475, 158451608.066900
478, 158451621.907000
482, 158451639.443500
484, 158451653.315700
487, 158451668.360000
490, 158451683.603200
495, 158451706.488900
500, 158451733.408700
504, 158451750.105600
505, 158451758.034700
510, 158451782.209900
514, 158451800.426000
515, 158451808.013800
520, 158451833.298500
524, 158451850.281600
525, 158451859.739600
530, 158451882.005500
534, 158451900.489100
535, 158451908.253800
538, 158451921.774900
544, 158451950.118000
547, 158451967.016200
549, 158451975.197800
551, 158451988.578700
555, 158452006.373600
558, 158452022.529200
562, 158452041.867500
567, 158452066.801700
570, 158452084.766000
573, 158452098.953100
577, 158452115.702900
0, 158452123.922700
6, 158452149.885100
9, 158452167.080200
11, 158452175.360500
15, 158452199.010800
19, 158452216.982100
21, 158452224.822000
26, 158452250.283300
29, 158452266.592700
30, 158452273.029000
36, 158452300.170100
39, 158452317.896700
41, 158452324.694900
45, 158452348.852700
49, 158452366.370200
52, 158452383.088500
56, 158452399.883500
59, 158452415.343200
62, 158452433.094600
66, 158452450.017400
69, 158452466.176700
72, 158452481.778200
75, 158452498.483300
79, 158452515.792100
82, 158452531.980600
86, 158452550.571000
87, 158452558.520300
92, 158452583.256700
96, 158452599.990700
97, 158452606.602200
102, 158452633.214400
106, 158452650.135700
107, 158452657.807900
112, 158452681.965100
116, 158452701.017100
118, 158452709.284200
120, 158452721.298100
126, 158452750.114900
129, 158452767.182800
130, 158452773.209300
134, 158452789.488400
137, 158452806.728200
140, 158452824.331400
146, 158452850.072500
149, 158452867.087500
152, 158452882.106400
156, 158452900.010700
159, 158452917.213300
161, 158452926.338400
165, 158452948.943500
169, 158452966.981300
171, 158452974.827000
175, 158452999.294500
179, 158453017.219500
181, 158453025.460800
186, 158453049.200000
189, 158453066.418200
190, 158453072.911300
195, 158453098.965100
199, 158453119.535500
201, 158453125.126400
203, 158453137.897300
209, 158453165.336900
212, 158453182.093200
214, 158453190.413900
217, 158453204.794100
220, 158453223.199500
226, 158453249.776700
230, 158453272.846300
234, 158453291.023500
236, 158453300.902100
240, 158453319.377600
242, 158453333.686300
245, 158453348.841200
249, 158453367.032400
252, 158453381.858600
256, 158453400.462800
259, 158453416.977000
262, 158453432.160500
266, 158453449.798700
269, 158453465.692700
272, 158453483.465000
276, 158453499.830000
279, 158453515.636500
282, 158453533.132800
286, 158453550.083400
287, 158453557.904200
290, 158453573.563500
294, 158453589.440700
297, 158453606.247800
300, 158453622.746000
304, 158453639.361000
306, 158453650.242500
312, 158453681.949900
315, 158453698.879400
317, 158453706.719900
323, 158453734.324300
326, 158453750.016500
327, 158453756.838100
332, 158453782.093900
335, 158453799.053800
337, 158453807.990700
342, 158453832.014000
345, 158453849.104700
347, 158453857.207600
352, 158453883.233300
356, 158453900.108400
357, 158453908.019700
362, 158453932.124300
364, 158453940.290000
367, 158453954.903200
370, 158453972.858400
374, 158453989.716600
377, 158454006.254800
380, 158454022.576700
384, 158454039.935400
389, 158454066.464600
392, 158454083.367400
396, 158454100.247900
399, 158454118.108700
401, 158454126.346500
405, 158454148.956600
409, 158454167.174800
Frame Number, Receipt Time
415, 158454198.987300
419, 158454216.875200
421, 158454225.015300
425, 158454248.841900
429, 158454266.257200
432, 158454283.334400
435, 158454298.999000
439, 158454317.265000
441, 158454325.097900
443, 158454338.068500
449, 158454366.632400
452, 158454383.775800
456, 158454400.228200
459, 158454417.114100
462, 158454432.043400
465, 158454448.771600
469, 158454465.713100
472, 158454483.067900
476, 158454499.762300
479, 158454516.265800
482, 158454531.983700
485, 158454548.878000
487, 158454557.048600
492, 158454583.277500
496, 158454600.255400
497, 158454607.859400
502, 158454632.084700
506, 158454650.626500
507, 158454659.049900
512, 158454682.145300
515, 158454699.109500
517, 158454706.861700
522, 158454733.579300
526, 158454750.181300
527, 158454756.693200
530, 158454772.839000
534, 158454789.319300
537, 158454806.275800
539, 158454818.484600
545, 158454848.880100
549, 158454865.484500
552, 158454882.140900
556, 158454900.432700
559, 158454915.044800
562, 158454933.573900
564, 158454942.772300
569, 158454965.664100
572, 158454983.425900
574, 158454991.314000
1, 158455015.909400
4, 158455033.353400
6, 158455041.400200
11, 158455065.720300
14, 158455083.472100
16, 158455091.103100
21, 158455116.609800
23, 158455124.279300
28, 158455150.596700
29, 158455159.007000
32, 158455172.077200
36, 158455190.148900
39, 158455206.600600
42, 158455223.111000
48, 158455250.145300
52, 158455273.336600
56, 158455289.161900
57, 158455298.966600
61, 158455316.461400
64, 158455333.591300
66, 158455341.546600
71, 158455366.650400
74, 158455383.001900
78, 158455400.192400
81, 158455416.344800
84, 158455433.753400
88, 158455450.360200
91, 158455466.976000
94, 158455483.413700
98, 158455500.540300
101, 158455516.984500
104, 158455533.183800
108, 158455550.310800
109, 158455557.996400
112, 158455571.786300
116, 158455589.648500
119, 158455607.133200
122, 158455622.789500
125, 158455634.564100
128, 158455651.256100
131, 158455667.750700
134, 158455683.648400
139, 158455706.780800
144, 158455733.473800
148, 158455750.304300
149, 158455757.560300
154, 158455782.163100
157, 158455798.736900
159, 158455810.474800
164, 158455831.932000
168, 158455850.491400
169, 158455859.173400
174, 158455882.048300
178, 158455900.181300
179, 158455907.808200
184, 158455932.060500
186, 158455940.435800
189, 158455955.174700
192, 158455973.147600
196, 158455989.712200
198, 158456001.862300
204, 158456031.884400
207, 158456048.879500
211, 158456065.185700
214, 158456081.912300
218, 158456100.401100
221, 158456115.647400
224, 158456133.411700
226, 158456141.519800
231, 158456165.409000
234, 158456183.425400
236, 158456191.440100
241, 158456215.359500
244, 158456233.437300
246, 158456243.803800
251, 158456265.468600
254, 158456281.876800
256, 158456290.215100
261, 158456316.598200
264, 158456333.592800
266, 158456343.481200
271, 158456365.442200
274, 158456383.254600
277, 158456398.810300
281, 158456417.088100
284, 158456432.817600
287, 158456448.597800
291, 158456467.012500
294, 158456483.316600
297, 158456498.676500
301, 158456517.638800
304, 158456533.352600
308, 158456550.302300
309, 158456558.235600
314, 158456581.998700
318, 158456600.267600
319, 158456608.275100
324, 158456631.956900
328, 158456650.301700
329, 158456658.108000
334, 158456682.138800
