Frame Number, Receipt Time
101, 169004526.546700
103, 169004538.880600
110, 169004569.836100
113, 169004586.495300
116, 169004603.193800
120, 169004619.886300
123, 169004637.968700
127, 169004655.067000
128, 169004663.504600
133, 169004687.955900
136, 169004703.440600
138, 169004711.665600
143, 169004737.843600
147, 169004754.870300
148, 169004763.167600
153, 169004786.798400
157, 169004805.024300
158, 169004812.597900
163, 169004836.913900
166, 169004853.655400
168, 169004861.388100
171, 169004876.130600
176, 169004903.265600
178, 169004911.397300
183, 169004936.499600
186, 169004953.617600
190, 169004971.230000
193, 169004986.610500
197, 169005005.451000
200, 169005021.239600
203, 169005036.687800
206, 169005054.480500
210, 169005069.913300
213, 169005088.044900
216, 169005103.106900
220, 169005121.728200
222, 169005130.348400
226, 169005153.097800
230, 169005171.678800
232, 169005179.921900
236, 169005203.519300
240, 169005219.805700
241, 169005228.455700
244, 169005242.984200
250, 169005269.760900
253, 169005286.517900
257, 169005305.055200
258, 169005312.631400
261, 169005326.227200
264, 169005344.209600
268, 169005361.413400
270, 169005372.117700
273, 169005389.098000
277, 169005405.966700
280, 169005421.834400
285, 169005448.031600
290, 169005470.010900
293, 169005488.166800
295, 169005496.227500
300, 169005520.769200
303, 169005537.891900
305, 169005546.199500
310, 169005570.232800
313, 169005588.217400
315, 169005597.134100
320, 169005621.290700
323, 169005637.975200
324, 169005646.399000
328, 169005661.139400
331, 169005678.378400
334, 169005695.332200
338, 169005710.926400
341, 169005728.310800
343, 169005740.555200
350, 169005770.116300
353, 169005786.810000
356, 169005804.753600
360, 169005820.717600
363, 169005838.114200
366, 169005853.940600
370, 169005872.528300
371, 169005879.700800
376, 169005904.381000
380, 169005922.133200
383, 169005938.968400
386, 169005955.163300
390, 169005971.979000
393, 169005988.139900
396, 169006003.847500
400, 169006021.828100
403, 169006037.809700
406, 169006053.920800
410, 169006070.033500
413, 169006087.773000
416, 169006103.632500
420, 169006121.190700
421, 169006128.871700
