Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
5795, 625100998.855800, 0.003249, 0.000161, 0.000936, 0.000111, 0.000066
5798, 625101011.473100, 0.003211, 0.000155, 0.000742, 0.000098, 0.000064
5800, 625101023.914000, 0.003336, 0.000202, 0.000721, 0.000098, 0.000064
5803, 625101036.382300, 0.003303, 0.000255, 0.000740, 0.000097, 0.000065
5805, 625101048.902100, 0.003268, 0.000173, 0.000767, 0.000101, 0.000065
5808, 625101061.482200, 0.003232, 0.000160, 0.000728, 0.000101, 0.000065
5810, 625101073.813600, 0.003307, 0.000190, 0.000776, 0.000107, 0.000065
5813, 625101086.471000, 0.003159, 0.000175, 0.000808, 0.000104, 0.000065
5815, 625101098.902300, 0.003303, 0.000181, 0.000847, 0.000110, 0.000065
5818, 625101111.394700, 0.003324, 0.000400, 0.001031, 0.000103, 0.000067
5820, 625101123.942600, 0.003308, 0.000181, 0.000720, 0.000104, 0.000067
5823, 625101136.399100, 0.003142, 0.000172, 0.000960, 0.000130, 0.000067
5825, 625101148.905500, 0.003291, 0.000261, 0.000843, 0.000116, 0.000067
5828, 625101161.509500, 0.003334, 0.000158, 0.000939, 0.000098, 0.000067
5830, 625101173.833000, 0.003327, 0.000199, 0.000750, 0.000099, 0.000067
5833, 625101186.471800, 0.003257, 0.000171, 0.000915, 0.000133, 0.000067
5835, 625101198.910100, 0.003275, 0.000196, 0.000802, 0.000110, 0.000067
5838, 625101211.433200, 0.003190, 0.000151, 0.000728, 0.000101, 0.000067
5840, 625101223.893600, 0.003259, 0.000212, 0.000740, 0.000101, 0.000067
5843, 625101236.397500, 0.003364, 0.000163, 0.000832, 0.000105, 0.000068
5845, 625101248.948300, 0.003146, 0.000159, 0.000801, 0.000104, 0.000068
5848, 625101261.483300, 0.003303, 0.000132, 0.000801, 0.000094, 0.000069
5850, 625101273.839800, 0.003231, 0.000152, 0.000722, 0.000082, 0.000069
5853, 625101286.521500, 0.003330, 0.000172, 0.000797, 0.000113, 0.000067
5855, 625101298.903900, 0.003260, 0.000180, 0.000876, 0.000107, 0.000067
5858, 625101311.476800, 0.003222, 0.000152, 0.000858, 0.000100, 0.000068
5860, 625101323.908700, 0.003276, 0.000353, 0.000967, 0.000098, 0.000068
5863, 625101336.353700, 0.003295, 0.000196, 0.000753, 0.000094, 0.000068
5865, 625101348.932400, 0.003249, 0.000189, 0.000808, 0.000108, 0.000068
5868, 625101361.445000, 0.003249, 0.000159, 0.000795, 0.000108, 0.000067
5870, 625101373.857800, 0.003307, 0.000374, 0.001039, 0.000095, 0.000067
5873, 625101386.458700, 0.003221, 0.000147, 0.000781, 0.000094, 0.000067
5875, 625101398.849700, 0.003311, 0.000195, 0.000791, 0.000118, 0.000067
5878, 625101411.482700, 0.003315, 0.000155, 0.000742, 0.000108, 0.000064
5880, 625101423.939800, 0.003335, 0.000160, 0.000711, 0.000098, 0.000064
5883, 625101436.362700, 0.003188, 0.000156, 0.000715, 0.000089, 0.000064
5885, 625101448.966700, 0.003264, 0.000150, 0.000789, 0.000105, 0.000064
5888, 625101461.451600, 0.003351, 0.000237, 0.000981, 0.000112, 0.000067
5890, 625101473.799100, 0.003390, 0.000148, 0.000759, 0.000105, 0.000067
5893, 625101486.493900, 0.003218, 0.000156, 0.000772, 0.000095, 0.000066
5895, 625101498.876200, 0.003163, 0.000177, 0.000860, 0.000104, 0.000066
5898, 625101511.492400, 0.003270, 0.000168, 0.000777, 0.000099, 0.000064
5900, 625101523.910600, 0.003298, 0.000382, 0.000998, 0.000105, 0.000064
5903, 625101536.412400, 0.003294, 0.000182, 0.000832, 0.000095, 0.000064
5905, 625101548.913200, 0.003404, 0.000214, 0.000781, 0.000094, 0.000064
5908, 625101561.454000, 0.003143, 0.000145, 0.000729, 0.000099, 0.000063
5910, 625101573.832200, 0.003298, 0.000215, 0.000825, 0.000098, 0.000063
5913, 625101586.531600, 0.003268, 0.000152, 0.000752, 0.000102, 0.000064
5915, 625101598.943200, 0.003250, 0.000174, 0.000800, 0.000111, 0.000064
5918, 625101611.365900, 0.003181, 0.000157, 0.000718, 0.000101, 0.000064
5920, 625101623.920800, 0.003126, 0.000160, 0.000771, 0.000115, 0.000064
5923, 625101636.364900, 0.003223, 0.000148, 0.000755, 0.000112, 0.000064
5925, 625101648.884900, 0.003353, 0.000187, 0.000803, 0.000120, 0.000064
5928, 625101661.372900, 0.003234, 0.000144, 0.000708, 0.000094, 0.000068
5930, 625101673.791400, 0.003297, 0.000147, 0.000714, 0.000097, 0.000068
5933, 625101686.478600, 0.003318, 0.000216, 0.000801, 0.000112, 0.000068
5935, 625101698.861000, 0.003234, 0.000185, 0.000861, 0.000094, 0.000068
5938, 625101711.446100, 0.003151, 0.000143, 0.000742, 0.000100, 0.000070
5940, 625101723.871700, 0.003302, 0.000215, 0.000725, 0.000099, 0.000070
5943, 625101736.356100, 0.003182, 0.000186, 0.000768, 0.000100, 0.000069
5945, 625101748.936800, 0.003208, 0.000163, 0.000934, 0.000109, 0.000069
5948, 625101761.432500, 0.003259, 0.000219, 0.000852, 0.000110, 0.000072
5950, 625101773.804300, 0.003299, 0.000211, 0.000723, 0.000103, 0.000072
5953, 625101786.482000, 0.003301, 0.000423, 0.001021, 0.000105, 0.000072
5955, 625101798.912200, 0.003191, 0.000163, 0.000912, 0.000117, 0.000072
5958, 625101811.391900, 0.003405, 0.000153, 0.000878, 0.000104, 0.000071
5960, 625101823.888800, 0.003322, 0.000357, 0.000930, 0.000107, 0.000071
5963, 625101836.367600, 0.003163, 0.000140, 0.000744, 0.000101, 0.000070
5965, 625101848.914800, 0.003207, 0.000154, 0.000795, 0.000104, 0.000070
5968, 625101861.452000, 0.003295, 0.000142, 0.000780, 0.000100, 0.000071
5970, 625101873.828000, 0.003382, 0.000137, 0.000759, 0.000103, 0.000071
5973, 625101886.444100, 0.003341, 0.000204, 0.000812, 0.000108, 0.000072
5975, 625101898.919300, 0.003322, 0.000191, 0.000786, 0.000101, 0.000072
5978, 625101911.359500, 0.003229, 0.000154, 0.000720, 0.000103, 0.000068
5980, 625101923.915100, 0.003308, 0.000192, 0.000746, 0.000110, 0.000068
5983, 625101936.404500, 0.003197, 0.000177, 0.000828, 0.000106, 0.000068
5985, 625101948.944600, 0.003277, 0.000178, 0.000791, 0.000097, 0.000068
5988, 625101961.433000, 0.003121, 0.000153, 0.000787, 0.000104, 0.000065
5990, 625101973.838200, 0.003329, 0.000190, 0.000744, 0.000099, 0.000065
5993, 625101986.420500, 0.003351, 0.000207, 0.000786, 0.000097, 0.000068
5995, 625101998.838500, 0.003292, 0.000177, 0.000738, 0.000091, 0.000068
5998, 625102011.430000, 0.003224, 0.000140, 0.000708, 0.000094, 0.000065
6000, 625102023.907800, 0.003231, 0.000169, 0.000802, 0.000104, 0.000065
6003, 625102036.350700, 0.003118, 0.000156, 0.000853, 0.000116, 0.000065
6005, 625102048.944600, 0.003337, 0.000261, 0.000869, 0.000105, 0.000065
6008, 625102061.367200, 0.003283, 0.000151, 0.000834, 0.000097, 0.000065
6010, 625102073.781200, 0.003288, 0.000231, 0.000719, 0.000102, 0.000065
6013, 625102086.484500, 0.003196, 0.000158, 0.000769, 0.000102, 0.000067
6015, 625102099.004800, 0.003179, 0.000188, 0.001009, 0.000122, 0.000067
6018, 625102111.432500, 0.003274, 0.000206, 0.000811, 0.000105, 0.000066
6020, 625102123.955000, 0.003370, 0.000331, 0.001020, 0.000091, 0.000066
6023, 625102136.347000, 0.003389, 0.000461, 0.000940, 0.000111, 0.000067
6025, 625102148.869300, 0.003206, 0.000182, 0.000953, 0.000120, 0.000067
6028, 625102161.437100, 0.003303, 0.000158, 0.000763, 0.000101, 0.000067
6030, 625102173.817300, 0.003355, 0.000171, 0.000715, 0.000097, 0.000067
6033, 625102186.481000, 0.003305, 0.000217, 0.000750, 0.000105, 0.000069
6035, 625102198.935100, 0.003157, 0.000168, 0.000889, 0.000113, 0.000069
6038, 625102211.385300, 0.003298, 0.000165, 0.000787, 0.000149, 0.000070
6040, 625102223.880700, 0.003357, 0.000173, 0.000711, 0.000090, 0.000070
6043, 625102236.278500, 0.003319, 0.000217, 0.000757, 0.000102, 0.000068
6045, 625102248.876000, 0.003199, 0.000216, 0.001042, 0.000122, 0.000068
6048, 625102261.412000, 0.003347, 0.000153, 0.000755, 0.000091, 0.000068
6050, 625102273.764200, 0.003207, 0.000143, 0.000763, 0.000096, 0.000068
6053, 625102286.354600, 0.003335, 0.000158, 0.000813, 0.000101, 0.000071
6055, 625102298.911100, 0.003163, 0.000195, 0.000871, 0.000122, 0.000071
6058, 625102311.350900, 0.003359, 0.000253, 0.001003, 0.000121, 0.000072
6060, 625102323.854300, 0.003260, 0.000203, 0.000779, 0.000109, 0.000072
6063, 625102336.537100, 0.003069, 0.000180, 0.000832, 0.000109, 0.000070
6065, 625102348.908000, 0.003352, 0.000242, 0.000807, 0.000112, 0.000070
6068, 625102361.433800, 0.003324, 0.000226, 0.001005, 0.000105, 0.000067
6070, 625102373.814500, 0.003335, 0.000161, 0.000834, 0.000104, 0.000067
6073, 625102386.449000, 0.003287, 0.000156, 0.000799, 0.000108, 0.000066
6075, 625102398.905200, 0.003202, 0.000171, 0.000805, 0.000107, 0.000066
6078, 625102411.271400, 0.003368, 0.000165, 0.000961, 0.000106, 0.000066
6080, 625102423.864800, 0.003098, 0.000156, 0.000750, 0.000101, 0.000066
6083, 625102436.342000, 0.003302, 0.000376, 0.001105, 0.000104, 0.000064
6085, 625102448.935300, 0.003336, 0.000215, 0.000833, 0.000099, 0.000064
6088, 625102461.360800, 0.003391, 0.000151, 0.000774, 0.000102, 0.000064
6090, 625102473.789500, 0.003247, 0.000134, 0.000715, 0.000103, 0.000064
6093, 625102486.462400, 0.003334, 0.000165, 0.000735, 0.000107, 0.000065
6095, 625102498.829300, 0.003227, 0.000200, 0.001007, 0.000105, 0.000065
6098, 625102511.485000, 0.003208, 0.000153, 0.000952, 0.000124, 0.000070
6100, 625102523.978600, 0.003359, 0.000225, 0.000769, 0.000114, 0.000070
6103, 625102536.373200, 0.003313, 0.000147, 0.000792, 0.000106, 0.000066
6105, 625102548.877300, 0.003410, 0.000163, 0.000854, 0.000108, 0.000066
6108, 625102561.706700, 0.003183, 0.000208, 0.000985, 0.000119, 0.000070
6110, 625102573.819500, 0.003242, 0.000154, 0.000774, 0.000109, 0.000070
6113, 625102586.449200, 0.003276, 0.000150, 0.000745, 0.000102, 0.000070
6115, 625102598.979800, 0.003287, 0.000311, 0.000815, 0.000116, 0.000070
6118, 625102611.294300, 0.003348, 0.000233, 0.000906, 0.000207, 0.000071
6120, 625102623.960000, 0.003313, 0.000161, 0.000741, 0.000099, 0.000071
6123, 625102636.339500, 0.003131, 0.000141, 0.000730, 0.000096, 0.000075
6125, 625102648.919800, 0.003337, 0.000169, 0.000799, 0.000114, 0.000075
6128, 625102661.427600, 0.003369, 0.000182, 0.000871, 0.000107, 0.000075
6130, 625102673.767500, 0.003359, 0.000202, 0.000763, 0.000104, 0.000075
6135, 625102698.837500, 0.003375, 0.000253, 0.000802, 0.000103, 0.000076
6138, 625102711.416300, 0.003285, 0.000232, 0.000816, 0.000095, 0.000077
6140, 625102723.877000, 0.003141, 0.000149, 0.000753, 0.000113, 0.000077
6143, 625102736.482700, 0.003131, 0.000185, 0.000764, 0.000103, 0.000076
6145, 625102748.835600, 0.003100, 0.000183, 0.000814, 0.000110, 0.000076
6148, 625102761.459500, 0.003434, 0.000157, 0.000917, 0.000098, 0.000077
6150, 625102773.765500, 0.003222, 0.000177, 0.000858, 0.000159, 0.000077
6153, 625102786.451800, 0.003191, 0.000213, 0.000914, 0.000133, 0.000077
6155, 625102798.826400, 0.003349, 0.000171, 0.000790, 0.000112, 0.000077
6158, 625102811.339300, 0.003350, 0.000148, 0.000948, 0.000096, 0.000073
6160, 625102823.835300, 0.003258, 0.000226, 0.000799, 0.000108, 0.000073
6163, 625102836.367200, 0.003325, 0.000365, 0.001093, 0.000118, 0.000072
6165, 625102849.054600, 0.003273, 0.000217, 0.000877, 0.000102, 0.000072
6168, 625102861.411100, 0.003266, 0.000205, 0.000930, 0.000097, 0.000073
6170, 625102873.785400, 0.003203, 0.000159, 0.000721, 0.000100, 0.000073
6173, 625102886.435200, 0.003322, 0.000181, 0.000769, 0.000102, 0.000071
6175, 625102898.829400, 0.003186, 0.000214, 0.001155, 0.000136, 0.000071
6178, 625102911.409100, 0.003388, 0.000189, 0.000989, 0.000101, 0.000071
6180, 625102923.848600, 0.003263, 0.000139, 0.000796, 0.000111, 0.000071
6183, 625102936.322400, 0.003333, 0.000217, 0.000771, 0.000102, 0.000072
6185, 625102948.931000, 0.003252, 0.000175, 0.000781, 0.000112, 0.000072
6188, 625102961.383400, 0.003287, 0.000153, 0.000744, 0.000105, 0.000073
6190, 625102973.757200, 0.003293, 0.000244, 0.000725, 0.000098, 0.000073
6193, 625102986.378100, 0.003394, 0.000380, 0.000905, 0.000104, 0.000102
6195, 625102998.845100, 0.003386, 0.000182, 0.000869, 0.000105, 0.000102
6198, 625103011.408800, 0.003343, 0.000187, 0.000855, 0.000103, 0.000097
6200, 625103023.867500, 0.003257, 0.000161, 0.000718, 0.000099, 0.000097
6203, 625103036.234100, 0.003152, 0.000122, 0.000730, 0.000092, 0.000097
6205, 625103048.997500, 0.003321, 0.000207, 0.000856, 0.000113, 0.000097
6208, 625103061.395200, 0.003337, 0.000179, 0.000891, 0.000101, 0.000098
6210, 625103073.740000, 0.003257, 0.000197, 0.000761, 0.000105, 0.000098
6213, 625103086.437600, 0.003267, 0.000176, 0.000742, 0.000094, 0.000100
6215, 625103098.830500, 0.003282, 0.000218, 0.000815, 0.000107, 0.000100
6218, 625103111.422800, 0.003349, 0.000173, 0.000975, 0.000116, 0.000098
6220, 625103123.933800, 0.003255, 0.000372, 0.001027, 0.000105, 0.000098
6223, 625103136.337000, 0.003203, 0.000177, 0.000846, 0.000112, 0.000098
6225, 625103148.864300, 0.003308, 0.000267, 0.000859, 0.000103, 0.000098
6228, 625103161.414800, 0.003915, 0.000464, 0.000800, 0.000106, 0.000097
6230, 625103173.797800, 0.003326, 0.000249, 0.000744, 0.000101, 0.000097
6233, 625103186.447700, 0.003371, 0.000405, 0.001042, 0.000104, 0.000095
6235, 625103198.825600, 0.003250, 0.000204, 0.000781, 0.000095, 0.000095
6238, 625103211.335400, 0.003305, 0.000208, 0.000818, 0.000092, 0.000091
6240, 625103223.818800, 0.003202, 0.000141, 0.000726, 0.000109, 0.000091
6243, 625103236.342200, 0.003171, 0.000176, 0.000805, 0.000109, 0.000092
6245, 625103248.821500, 0.003191, 0.000179, 0.000822, 0.000103, 0.000092
6248, 625103261.335000, 0.003254, 0.000133, 0.000687, 0.000114, 0.000126
6250, 625103273.727700, 0.003312, 0.000393, 0.000974, 0.000098, 0.000126
6253, 625103286.414300, 0.003189, 0.000165, 0.000739, 0.000092, 0.000126
6255, 625103298.816000, 0.003242, 0.000186, 0.000953, 0.000128, 0.000126
6258, 625103311.352500, 0.003173, 0.000151, 0.000840, 0.000104, 0.000130
6260, 625103323.850900, 0.003331, 0.000205, 0.000741, 0.000103, 0.000130
6263, 625103336.224500, 0.003279, 0.000206, 0.000881, 0.000127, 0.000167
6265, 625103348.833100, 0.003332, 0.000245, 0.000950, 0.000106, 0.000167
6268, 625103361.446100, 0.003265, 0.000231, 0.000879, 0.000113, 0.000167
6270, 625103373.806200, 0.003312, 0.000137, 0.000714, 0.000101, 0.000167
6273, 625103386.384000, 0.003332, 0.000222, 0.000747, 0.000098, 0.000166
6275, 625103398.816800, 0.003151, 0.000194, 0.000910, 0.000106, 0.000166
6278, 625103411.309900, 0.003366, 0.000129, 0.000936, 0.000105, 0.000171
6280, 625103423.888500, 0.003259, 0.000233, 0.000712, 0.000104, 0.000171
6283, 625103436.281200, 0.003164, 0.000165, 0.000723, 0.000093, 0.000203
6285, 625103448.840200, 0.003231, 0.000198, 0.000780, 0.000103, 0.000203
6288, 625103461.395400, 0.003200, 0.000134, 0.000741, 0.000099, 0.000239
6290, 625103473.838300, 0.003199, 0.000156, 0.000771, 0.000097, 0.000239
6293, 625103486.497300, 0.003300, 0.000255, 0.000775, 0.000100, 0.000210
6295, 625103498.822200, 0.003163, 0.000179, 0.000763, 0.000101, 0.000210
6298, 625103511.388900, 0.003253, 0.000140, 0.000747, 0.000095, 0.000175
6300, 625103523.816600, 0.003294, 0.000218, 0.000779, 0.000108, 0.000175
6303, 625103536.380300, 0.003244, 0.000167, 0.000851, 0.000098, 0.000176
6305, 625103549.044600, 0.003238, 0.000211, 0.000798, 0.000095, 0.000176
6308, 625103561.434300, 0.003331, 0.000332, 0.001101, 0.000102, 0.000176
6310, 625103573.766700, 0.003310, 0.000227, 0.000738, 0.000104, 0.000176
6313, 625103586.408800, 0.003175, 0.000189, 0.000905, 0.000131, 0.000138
6315, 625103598.821900, 0.003253, 0.000250, 0.000810, 0.000108, 0.000138
6318, 625103611.420200, 0.003180, 0.000153, 0.000765, 0.000103, 0.000186
6320, 625103623.794800, 0.003207, 0.000167, 0.000778, 0.000122, 0.000186
6323, 625103636.310600, 0.003230, 0.000189, 0.000924, 0.000115, 0.000186
6325, 625103649.375200, 0.003218, 0.000174, 0.000821, 0.000116, 0.000186
6328, 625103661.452700, 0.003204, 0.000204, 0.000905, 0.000102, 0.000183
6330, 625103673.791200, 0.003281, 0.000375, 0.000981, 0.000103, 0.000183
6333, 625103686.472400, 0.003216, 0.000153, 0.000777, 0.000107, 0.000153
6335, 625103698.822800, 0.003165, 0.000165, 0.000858, 0.000111, 0.000153
6338, 625103711.372400, 0.003137, 0.000156, 0.000761, 0.000100, 0.000118
6340, 625103723.849900, 0.003292, 0.000213, 0.000748, 0.000104, 0.000118
6343, 625103736.324500, 0.003267, 0.000166, 0.000749, 0.000100, 0.000118
6345, 625103748.844000, 0.003383, 0.000242, 0.000927, 0.000112, 0.000118
6348, 625103761.406200, 0.003273, 0.000211, 0.000740, 0.000103, 0.000149
6350, 625103773.726400, 0.003217, 0.000148, 0.000726, 0.000100, 0.000149
6353, 625103786.414700, 0.003346, 0.000154, 0.000783, 0.000112, 0.000148
6355, 625103798.811500, 0.003249, 0.000209, 0.000940, 0.000114, 0.000148
6358, 625103811.558100, 0.003338, 0.000367, 0.001095, 0.000107, 0.000143
6360, 625103823.797800, 0.003319, 0.000227, 0.000744, 0.000101, 0.000143
6363, 625103836.300300, 0.003336, 0.000159, 0.000722, 0.000094, 0.000142
6365, 625103848.903000, 0.003203, 0.000194, 0.000779, 0.000094, 0.000142
6368, 625103861.313600, 0.003345, 0.000165, 0.000833, 0.000105, 0.000129
6370, 625103873.709400, 0.003312, 0.000174, 0.000774, 0.000099, 0.000129
6373, 625103886.366100, 0.003139, 0.000164, 0.000748, 0.000095, 0.000130
6375, 625103898.808800, 0.003407, 0.000212, 0.000855, 0.000114, 0.000130
6378, 625103911.389900, 0.003255, 0.000337, 0.001060, 0.000093, 0.000132
6380, 625103923.792400, 0.003251, 0.000154, 0.000762, 0.000141, 0.000132
6383, 625103936.274900, 0.003228, 0.000189, 0.000858, 0.000120, 0.000168
6385, 625103948.868200, 0.003350, 0.000268, 0.000819, 0.000105, 0.000168
6388, 625103961.392000, 0.003358, 0.000392, 0.001089, 0.000101, 0.000167
6390, 625103973.709900, 0.003275, 0.000159, 0.000746, 0.000098, 0.000167
6393, 625103986.392300, 0.003303, 0.000192, 0.000759, 0.000099, 0.000168
6395, 625103998.830800, 0.003302, 0.000274, 0.000792, 0.000093, 0.000168
6398, 625104011.300800, 0.003303, 0.000186, 0.000770, 0.000097, 0.000142
6400, 625104023.795000, 0.003237, 0.000146, 0.000740, 0.000103, 0.000142
6403, 625104036.263600, 0.003215, 0.000162, 0.000879, 0.000104, 0.000143
6405, 625104048.827200, 0.003305, 0.000184, 0.000799, 0.000098, 0.000143
6408, 625104061.290500, 0.003332, 0.000155, 0.000925, 0.000092, 0.000184
6410, 625104073.767200, 0.003236, 0.000144, 0.000720, 0.000089, 0.000184
6413, 625104086.358300, 0.003215, 0.000143, 0.000764, 0.000098, 0.000220
6415, 625104098.809500, 0.003277, 0.000169, 0.001030, 0.000108, 0.000220
6418, 625104111.350300, 0.003253, 0.000214, 0.000972, 0.000106, 0.000189
6420, 625104123.808200, 0.003296, 0.000237, 0.000727, 0.000099, 0.000189
6423, 625104136.264800, 0.003191, 0.000157, 0.000844, 0.000117, 0.000189
6425, 625104148.856600, 0.003238, 0.000164, 0.000852, 0.000117, 0.000189
6428, 625104161.400800, 0.003283, 0.000218, 0.000910, 0.000101, 0.000187
6430, 625104173.785500, 0.003120, 0.000141, 0.000740, 0.000095, 0.000187
6433, 625104186.344400, 0.003310, 0.000439, 0.001027, 0.000111, 0.000149
6435, 625104198.803000, 0.003481, 0.000184, 0.000827, 0.000114, 0.000149
6438, 625104211.397800, 0.003222, 0.000178, 0.000821, 0.000110, 0.000148
6440, 625104223.772500, 0.003279, 0.000217, 0.000731, 0.000095, 0.000148
6443, 625104236.255200, 0.003358, 0.000443, 0.000965, 0.000107, 0.000149
6445, 625104248.882700, 0.003282, 0.000219, 0.000822, 0.000107, 0.000149
6448, 625104261.394900, 0.003305, 0.000153, 0.000775, 0.000100, 0.000147
6450, 625104273.699900, 0.003269, 0.000205, 0.000816, 0.000096, 0.000147
6453, 625104286.397500, 0.003297, 0.000159, 0.000762, 0.000104, 0.000145
6455, 625104298.800600, 0.003306, 0.000279, 0.000830, 0.000105, 0.000145
6458, 625104311.421900, 0.003303, 0.000344, 0.001184, 0.000106, 0.000144
6460, 625104323.765400, 0.003310, 0.000166, 0.000744, 0.000101, 0.000144
6463, 625104336.261200, 0.003194, 0.000184, 0.000786, 0.000106, 0.000109
6465, 625104348.819700, 0.003232, 0.000305, 0.000775, 0.000105, 0.000109
6468, 625104361.327900, 0.003317, 0.000376, 0.001103, 0.000101, 0.000105
6470, 625104373.721100, 0.003353, 0.000384, 0.000970, 0.000091, 0.000105
6473, 625104386.293300, 0.003274, 0.000171, 0.000761, 0.000101, 0.000105
6475, 625104398.800400, 0.003163, 0.000171, 0.000784, 0.000113, 0.000105
6478, 625104411.374100, 0.003167, 0.000147, 0.000724, 0.000101, 0.000102
6480, 625104423.804300, 0.003342, 0.000155, 0.000762, 0.000097, 0.000102
6483, 625104436.256200, 0.003366, 0.000427, 0.000962, 0.000102, 0.000104
