Frame Number, Timestamp
108, 158444142.303300
111, 158444143.567900
114, 158444143.579300
118, 158444143.584500
123, 158444143.588600
126, 158444143.593000
130, 158444143.597100
133, 158444143.601300
136, 158444143.620300
138, 158444143.625900
143, 158444169.112400
146, 158444183.371200
148, 158444191.536900
153, 158444215.509100
156, 158444233.263900
160, 158444249.832200
163, 158444265.763200
166, 158444283.795500
168, 158444291.832900
173, 158444315.506500
176, 158444332.063000
180, 158444349.668300
183, 158444365.105000
186, 158444383.567100
190, 158444400.202400
193, 158444415.160600
196, 158444433.422500
200, 158444449.956100
203, 158444465.604500
206, 158444483.612700
210, 158444499.999500
213, 158444515.582500
214, 158444524.016200
219, 158444548.890300
223, 158444566.854500
225, 158444574.837900
229, 158444599.241800
233, 158444616.692600
235, 158444624.952900
240, 158444649.334200
243, 158444665.783800
244, 158444673.740100
250, 158444700.375400
253, 158444716.514500
254, 158444723.001300
258, 158444741.742500
261, 158444756.246300
264, 158444772.743700
267, 158444784.625800
273, 158444815.165400
276, 158444831.936300
278, 158444839.970200
281, 158444854.842900
286, 158444883.369800
290, 158444900.705500
293, 158444917.065900
295, 158444924.339300
299, 158444949.008200
303, 158444965.897000
305, 158444975.112200
309, 158444998.849600
313, 158445016.913200
315, 158445026.179700
319, 158445048.976200
323, 158445066.340200
324, 158445072.784200
329, 158445099.233600
333, 158445115.312000
335, 158445124.320500
337, 158445138.145300
343, 158445165.615400
344, 158445174.107100
346, 158445184.039600
353, 158445215.640200
354, 158445223.807800
360, 158445250.294200
363, 158445267.103900
366, 158445282.077400
370, 158445299.874300
373, 158445316.812500
376, 158445331.992600
380, 158445349.989600
383, 158445365.219900
386, 158445381.974500
390, 158445400.364500
393, 158445416.579700
396, 158445433.396600
399, 158445448.661000
403, 158445465.118600
406, 158445482.369900
409, 158445498.869800
413, 158445515.701400
416, 158445533.257500
418, 158445541.503800
421, 158445554.998900
426, 158445582.110500
428, 158445590.208800
431, 158445604.882400
434, 158445622.858200
438, 158445639.202200
443, 158445666.483700
447, 158445684.711400
450, 158445700.293000
453, 158445715.508600
456, 158445733.326000
458, 158445741.172300
463, 158445766.436200
466, 158445783.274800
468, 158445792.785000
473, 158445815.308200
476, 158445832.126500
478, 158445841.140100
483, 158445867.181800
486, 158445883.419300
488, 158445890.758900
491, 158445906.481300
494, 158445922.799600
498, 158445939.607900
500, 158445951.402200
506, 158445981.873000
508, 158445990.953900
511, 158446005.284200
514, 158446023.817800
520, 158446050.167100
523, 158446066.353200
526, 158446083.238600
530, 158446101.184300
533, 158446117.380500
536, 158446132.043900
538, 158446140.405800
543, 158446166.589900
546, 158446184.064600
548, 158446190.628100
553, 158446216.692600
556, 158446233.577600
560, 158446250.298200
563, 158446267.149500
566, 158446282.135300
569, 158446298.734500
571, 158446307.279800
574, 158446322.925200
2, 158446350.515500
5, 158446366.547000
8, 158446383.224000
12, 158446399.822600
15, 158446416.672700
18, 158446433.103800
22, 158446449.989200
25, 158446466.538500
28, 158446483.053300
32, 158446499.882300
35, 158446515.840400
38, 158446532.106700
40, 158446540.518600
45, 158446566.847500
48, 158446583.437000
50, 158446590.035300
55, 158446616.998000
58, 158446633.434500
60, 158446640.187500
65, 158446666.612500
68, 158446683.459000
70, 158446690.172800
75, 158446715.442000
78, 158446732.089200
80, 158446741.286500
83, 158446755.269100
86, 158446773.468100
90, 158446789.275000
93, 158446806.939900
96, 158446822.742800
100, 158446839.814600
105, 158446867.106700
108, 158446883.397900
111, 158446898.955200
115, 158446915.941100
116, 158446923.859700
122, 158446950.012000
125, 158446966.727200
127, 158446974.807100
132, 158447000.163300
135, 158447016.701200
136, 158447023.128000
141, 158447048.831500
145, 158447066.345800
146, 158447073.081500
152, 158447100.214000
155, 158447116.596200
157, 158447124.564900
160, 158447140.958400
163, 158447158.028100
166, 158447173.306700
170, 158447189.340100
173, 158447206.016100
178, 158447233.208300
182, 158447249.902700
185, 158447267.245400
188, 158447283.142200
192, 158447300.159900
195, 158447315.258700
