Frame Number, Timestamp
143, 249206037.353100
394, 249206038.948300
398, 249206059.752200
402, 249206077.785800
404, 249206085.624300
408, 249206109.743800
412, 249206127.594800
414, 249206135.570300
416, 249206149.436400
422, 249206176.333700
424, 249206185.986100
426, 249206199.003800
430, 249206218.669900
433, 249206234.198200
437, 249206250.325800
440, 249206267.139100
445, 249206293.959900
449, 249206310.969200
452, 249206327.725000
454, 249206335.772700
458, 249206359.866400
462, 249206377.920000
463, 249206384.593000
469, 249206411.030700
472, 249206427.699200
474, 249206435.599100
478, 249206459.850300
482, 249206476.664800
484, 249206485.342200
489, 249206511.314800
492, 249206527.949800
493, 249206534.709300
497, 249206550.888200
500, 249206567.193300
505, 249206594.098200
509, 249206610.938800
510, 249206618.589700
513, 249206633.786800
516, 249206649.817700
522, 249206676.434100
525, 249206692.944100
529, 249206710.864500
532, 249206728.902400
535, 249206742.932700
539, 249206760.869000
542, 249206778.907400
545, 249206792.847600
549, 249206811.484000
552, 249206826.091000
555, 249206844.243600
559, 249206860.900100
562, 249206876.147100
565, 249206893.355200
567, 249206902.748400
569, 249206911.700300
575, 249206944.416900
1, 249206961.260800
2, 249206967.861200
5, 249206983.512500
8, 249206999.957800
12, 249207016.883400
14, 249207028.477000
20, 249207059.647100
24, 249207076.193600
27, 249207092.791900
30, 249207109.724600
34, 249207127.829500
37, 249207144.555900
39, 249207153.183300
44, 249207177.465700
47, 249207194.218200
49, 249207200.895100
54, 249207227.657200
57, 249207244.102000
59, 249207250.669500
64, 249207277.415000
67, 249207294.108400
69, 249207303.037500
72, 249207316.139200
77, 249207344.272800
81, 249207361.035200
82, 249207367.639100
85, 249207383.907100
89, 249207400.710300
91, 249207412.538600
97, 249207442.788600
100, 249207459.908600
104, 249207476.249700
107, 249207494.287700
112, 249207518.225500
114, 249207528.162200
117, 249207544.246800
119, 249207551.770100
124, 249207577.573500
127, 249207594.090000
130, 249207609.981500
134, 249207626.209000
135, 249207634.095300
140, 249207659.817600
144, 249207677.491100
147, 249207694.103600
151, 249207710.792800
154, 249207727.882000
157, 249207744.355300
161, 249207761.285900
164, 249207776.236400
167, 249207793.932800
170, 249207810.908800
174, 249207827.409700
177, 249207843.081700
181, 249207860.855900
185, 249207880.437500
186, 249207887.984600
191, 249207911.021300
195, 249207933.415400
197, 249207944.182100
201, 249207961.254700
202, 249207969.424400
207, 249207994.108000
211, 249208010.898200
212, 249208017.577000
217, 249208043.922200
221, 249208060.770700
222, 249208068.481800
227, 249208093.115200
231, 249208111.311200
233, 249208120.186200
235, 249208132.265600
240, 249208159.784000
244, 249208176.650100
245, 249208184.345400
248, 249208199.093200
252, 249208217.172900
255, 249208233.723100
258, 249208246.872900
261, 249208262.296600
264, 249208279.069100
268, 249208295.595700
271, 249208310.998000
275, 249208333.417900
281, 249208360.775500
285, 249208380.036600
286, 249208388.179800
290, 249208409.991300
294, 249208427.597400
296, 249208435.482600
301, 249208461.288900
304, 249208477.485800
306, 249208486.286600
311, 249208510.026300
314, 249208527.625700
316, 249208535.486300
318, 249208548.852900
324, 249208576.260800
327, 249208594.189200
331, 249208612.213200
334, 249208627.755800
337, 249208644.021600
342, 249208668.195300
344, 249208676.138400
347, 249208692.828600
351, 249208711.111800
354, 249208729.178600
357, 249208742.902400
361, 249208762.255000
364, 249208778.927400
367, 249208792.689500
371, 249208812.882600
374, 249208827.568200
378, 249208847.141200
381, 249208860.140700
384, 249208877.361600
387, 249208892.712000
391, 249208910.753200
392, 249208918.239900
397, 249208944.259800
399, 249208951.831200
402, 249208967.137500
407, 249208994.218400
409, 249209001.874600
412, 249209016.341900
415, 249209033.520900
418, 249209049.947500
422, 249209067.307300
427, 249209094.149900
431, 249209111.022800
434, 249209127.409400
436, 249209135.114500
440, 249209159.892700
444, 249209177.306700
445, 249209184.874700
451, 249209210.023000
454, 249209226.676500
455, 249209234.578500
461, 249209261.001300
464, 249209277.409000
465, 249209284.083700
471, 249209309.990300
474, 249209328.830800
476, 249209337.713500
478, 249209349.571700
484, 249209376.174700
487, 249209394.083900
489, 249209401.598300
492, 249209415.780600
495, 249209433.401300
499, 249209450.363700
502, 249209466.928900
505, 249209483.624200
511, 249209510.728700
514, 249209527.515100
517, 249209542.935700
521, 249209561.064900
522, 249209569.610300
527, 249209592.976300
531, 249209610.771800
534, 249209626.149500
537, 249209642.971600
539, 249209652.376200
544, 249209676.183500
547, 249209694.298000
549, 249209701.883300
554, 249209726.356300
557, 249209744.419700
560, 249209759.566100
564, 249209777.649600
567, 249209793.819500
571, 249209813.658400
574, 249209826.559800
577, 249209843.794900
2, 249209860.212800
6, 249209877.500200
9, 249209892.936300
13, 249209910.768900
16, 249209926.689000
19, 249209943.908300
21, 249209952.930400
26, 249209976.227500
29, 249209994.247200
31, 249210001.707200
36, 249210026.279600
39, 249210044.261400
41, 249210052.775400
46, 249210076.315000
49, 249210094.293500
51, 249210101.901600
56, 249210126.216800
57, 249210134.351200
60, 249210149.967200
64, 249210167.037100
66, 249210178.597200
72, 249210209.653600
74, 249210217.549700
77, 249210232.330200
81, 249210250.126600
86, 249210277.547100
89, 249210294.587900
93, 249210311.485600
94, 249210319.095900
99, 249210343.012700
103, 249210360.955200
104, 249210368.383200
109, 249210392.928100
112, 249210409.475200
114, 249210417.095500
119, 249210444.144300
123, 249210461.116300
124, 249210467.629300
