Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
895568, 615532837.778900, 0.003367, 0.000512, 0.001308, 0.000101, 0.000073
895569, 615532842.456000, 0.003334, 0.000279, 0.001251, 0.000107, 0.000071
895570, 615532847.445500, 0.003256, 0.000207, 0.001348, 0.000133, 0.000071
895571, 615532852.231100, 0.003224, 0.000189, 0.001178, 0.000122, 0.000073
895572, 615532857.720600, 0.003437, 0.000444, 0.001230, 0.000118, 0.000073
895573, 615532862.416500, 0.003347, 0.000273, 0.001192, 0.000114, 0.000073
895574, 615532867.277900, 0.003221, 0.000183, 0.001266, 0.000113, 0.000073
895575, 615532872.638200, 0.003394, 0.000385, 0.001245, 0.000106, 0.000071
895576, 615532877.242900, 0.003254, 0.000198, 0.001198, 0.000112, 0.000071
895577, 615532882.796500, 0.003734, 0.000201, 0.001260, 0.000110, 0.000073
895578, 615532887.534900, 0.003439, 0.000402, 0.001118, 0.000098, 0.000073
895579, 615532892.027400, 0.003240, 0.000134, 0.001085, 0.000093, 0.000096
895580, 615532897.516500, 0.003316, 0.000190, 0.001405, 0.000112, 0.000096
895581, 615532902.626800, 0.003363, 0.000407, 0.001244, 0.000116, 0.000096
895582, 615532907.194000, 0.003244, 0.000152, 0.001196, 0.000121, 0.000096
895583, 615532912.293200, 0.003236, 0.000187, 0.001240, 0.000123, 0.000097
895584, 615532917.345000, 0.003226, 0.000189, 0.001314, 0.000119, 0.000097
895585, 615532922.126600, 0.003249, 0.000159, 0.001128, 0.000106, 0.000094
895586, 615532927.587800, 0.003255, 0.000180, 0.001568, 0.000105, 0.000094
895587, 615532932.413300, 0.003278, 0.000306, 0.001230, 0.000118, 0.000095
895588, 615532939.765700, 0.003414, 0.000448, 0.001269, 0.000112, 0.000095
895589, 615532943.280300, 0.003244, 0.000185, 0.001325, 0.000168, 0.000105
895590, 615532947.770900, 0.003303, 0.000413, 0.001439, 0.000108, 0.000106
895591, 615532952.619700, 0.003312, 0.000371, 0.001340, 0.000109, 0.000125
895592, 615532957.235500, 0.003232, 0.000168, 0.001257, 0.000108, 0.000125
895593, 615532962.639500, 0.003425, 0.000397, 0.001221, 0.000102, 0.000125
895594, 615532967.145700, 0.003240, 0.000167, 0.001162, 0.000105, 0.000125
895595, 615532972.716900, 0.003382, 0.000401, 0.001344, 0.000100, 0.000125
895596, 615532977.721600, 0.003413, 0.000402, 0.001308, 0.000109, 0.000125
895597, 615532982.545600, 0.003412, 0.000369, 0.001174, 0.000104, 0.000123
895598, 615532987.454900, 0.003382, 0.000310, 0.001183, 0.000100, 0.000123
895599, 615532992.717600, 0.003380, 0.000392, 0.001346, 0.000107, 0.000101
895600, 615532997.616400, 0.003406, 0.000407, 0.001214, 0.000113, 0.000101
895601, 615533002.601700, 0.003359, 0.000373, 0.001273, 0.000110, 0.000098
895602, 615533007.257500, 0.003249, 0.000188, 0.001215, 0.000114, 0.000098
895603, 615533012.574100, 0.003369, 0.000383, 0.001217, 0.000115, 0.000098
895604, 615533017.409500, 0.003235, 0.000183, 0.001388, 0.000122, 0.000098
895605, 615533022.538900, 0.003341, 0.000302, 0.001268, 0.000118, 0.000101
895606, 615533027.596100, 0.003356, 0.000376, 0.001280, 0.000104, 0.000101
895607, 615533032.834800, 0.003794, 0.000292, 0.001152, 0.000111, 0.000100
895608, 615533037.445700, 0.003256, 0.000298, 0.001194, 0.000107, 0.000100
895609, 615533042.606900, 0.003334, 0.000391, 0.001290, 0.000103, 0.000119
895610, 615533047.727900, 0.003320, 0.000194, 0.001447, 0.000264, 0.000119
895611, 615533052.294000, 0.003219, 0.000171, 0.001272, 0.000116, 0.000099
895612, 615533057.491000, 0.003384, 0.000293, 0.001216, 0.000116, 0.000099
895613, 615533062.665800, 0.003414, 0.000382, 0.001275, 0.000106, 0.000098
895614, 615533067.714700, 0.003373, 0.000396, 0.001300, 0.000109, 0.000098
895615, 615533072.425200, 0.003368, 0.000261, 0.001213, 0.000105, 0.000099
895616, 615533077.512500, 0.003377, 0.000416, 0.001149, 0.000101, 0.000099
895617, 615533082.514800, 0.003271, 0.000464, 0.001189, 0.000106, 0.000100
895618, 615533087.214500, 0.003269, 0.000172, 0.001185, 0.000109, 0.000100
895619, 615533092.102400, 0.003227, 0.000148, 0.001103, 0.000100, 0.000098
895620, 615533097.325600, 0.003200, 0.000182, 0.001311, 0.000110, 0.000098
895621, 615533102.468300, 0.003375, 0.000368, 0.001135, 0.000110, 0.000102
895622, 615533107.420800, 0.003335, 0.000376, 0.001145, 0.000095, 0.000102
895623, 615533112.225800, 0.003245, 0.000185, 0.001193, 0.000125, 0.000101
895624, 615533117.204100, 0.003217, 0.000192, 0.001190, 0.000111, 0.000101
895625, 615533122.110400, 0.003254, 0.000163, 0.001095, 0.000105, 0.000102
895626, 615533127.244800, 0.003194, 0.000189, 0.001224, 0.000113, 0.000102
895627, 615533132.507900, 0.003254, 0.000282, 0.001376, 0.000116, 0.000102
895628, 615533137.915500, 0.003340, 0.000386, 0.001594, 0.000106, 0.000102
895629, 615533142.162200, 0.003228, 0.000185, 0.001160, 0.000104, 0.000098
895630, 615533147.832600, 0.003372, 0.000382, 0.001451, 0.000135, 0.000098
895631, 615533152.234400, 0.003244, 0.000181, 0.001207, 0.000114, 0.000098
895632, 615533157.855200, 0.003355, 0.000502, 0.001305, 0.000121, 0.000098
895633, 615533162.526300, 0.003394, 0.000389, 0.001147, 0.000109, 0.000098
895634, 615533167.252600, 0.003256, 0.000183, 0.001223, 0.000116, 0.000098
895635, 615533172.415500, 0.003304, 0.000293, 0.001172, 0.000111, 0.000101
895636, 615533177.465500, 0.003443, 0.000223, 0.001215, 0.000110, 0.000101
895637, 615533182.523600, 0.003245, 0.000443, 0.001238, 0.000121, 0.000100
895638, 615533187.657500, 0.003355, 0.000377, 0.001338, 0.000108, 0.000100
895639, 615533192.653200, 0.003403, 0.000400, 0.001265, 0.000103, 0.000102
895640, 615533197.574700, 0.003335, 0.000461, 0.001197, 0.000112, 0.000102
895641, 615533202.643100, 0.003331, 0.000394, 0.001334, 0.000099, 0.000099
895642, 615533207.185200, 0.003220, 0.000176, 0.001165, 0.000112, 0.000099
895643, 615533212.586100, 0.003346, 0.000376, 0.001187, 0.000147, 0.000099
895644, 615533217.658400, 0.003374, 0.000378, 0.001224, 0.000116, 0.000099
895645, 615533222.165700, 0.003244, 0.000165, 0.001172, 0.000103, 0.000100
895646, 615533227.480600, 0.003272, 0.000484, 0.001107, 0.000093, 0.000100
895647, 615533232.459600, 0.003244, 0.000366, 0.001269, 0.000110, 0.000099
895648, 615533237.251200, 0.003232, 0.000174, 0.001264, 0.000106, 0.000099
895649, 615533242.667600, 0.003321, 0.000385, 0.001299, 0.000108, 0.000072
895650, 615533247.217700, 0.003235, 0.000211, 0.001204, 0.000107, 0.000072
895651, 615533252.602900, 0.003253, 0.000207, 0.001531, 0.000118, 0.000075
895652, 615533257.537000, 0.003372, 0.000346, 0.001207, 0.000108, 0.000075
895653, 615533262.173200, 0.003234, 0.000157, 0.001189, 0.000111, 0.000075
895654, 615533267.298600, 0.003180, 0.000213, 0.001261, 0.000110, 0.000075
895655, 615533272.516800, 0.003362, 0.000327, 0.001241, 0.000103, 0.000072
895656, 615533277.564300, 0.003331, 0.000457, 0.001203, 0.000108, 0.000072
895657, 615533282.238900, 0.003224, 0.000166, 0.001256, 0.000114, 0.000073
895658, 615533287.566500, 0.003331, 0.000421, 0.001214, 0.000119, 0.000073
895659, 615533292.692500, 0.003382, 0.000442, 0.001292, 0.000100, 0.000071
895660, 615533297.496600, 0.003244, 0.000200, 0.001455, 0.000115, 0.000071
895661, 615533302.629800, 0.003416, 0.000401, 0.001219, 0.000109, 0.000070
895662, 615533307.332000, 0.003415, 0.000251, 0.001102, 0.000102, 0.000070
895663, 615533312.428200, 0.003250, 0.000201, 0.001364, 0.000125, 0.000070
895664, 615533317.720800, 0.003316, 0.000228, 0.001426, 0.000119, 0.000070
895665, 615533322.204900, 0.003236, 0.000166, 0.001210, 0.000110, 0.000070
895666, 615533327.454800, 0.003207, 0.000201, 0.001400, 0.000109, 0.000070
895667, 615533332.729900, 0.003382, 0.000411, 0.001332, 0.000115, 0.000072
895668, 615533337.672400, 0.003371, 0.000399, 0.001326, 0.000104, 0.000072
895669, 615533342.483200, 0.003253, 0.000174, 0.001465, 0.000109, 0.000072
895670, 615533347.256200, 0.003226, 0.000180, 0.001243, 0.000117, 0.000072
895671, 615533352.197100, 0.003289, 0.000165, 0.001156, 0.000113, 0.000074
895672, 615533357.510800, 0.003265, 0.000204, 0.001392, 0.000166, 0.000074
895673, 615533362.280100, 0.003261, 0.000169, 0.001250, 0.000107, 0.000074
895674, 615533367.294300, 0.003232, 0.000186, 0.001282, 0.000115, 0.000074
895675, 615533372.084000, 0.003229, 0.000164, 0.001101, 0.000110, 0.000076
895676, 615533377.450200, 0.003237, 0.000200, 0.001418, 0.000110, 0.000076
895677, 615533382.194800, 0.003239, 0.000157, 0.001202, 0.000111, 0.000076
895678, 615533387.140500, 0.003235, 0.000155, 0.001168, 0.000106, 0.000076
895679, 615533392.486700, 0.003271, 0.000231, 0.001364, 0.000119, 0.000078
895680, 615533397.231800, 0.003231, 0.000196, 0.001210, 0.000100, 0.000078
895681, 615533402.474000, 0.003222, 0.000164, 0.001466, 0.000124, 0.000084
895682, 615533407.694400, 0.003318, 0.000226, 0.001521, 0.000124, 0.000084
895683, 615533412.184300, 0.003216, 0.000164, 0.001200, 0.000113, 0.000084
895684, 615533417.472500, 0.003232, 0.000194, 0.001437, 0.000118, 0.000084
895685, 615533422.565500, 0.003233, 0.000196, 0.001525, 0.000129, 0.000111
895686, 615533427.558400, 0.003226, 0.000193, 0.001517, 0.000111, 0.000111
895687, 615533432.454300, 0.003279, 0.000253, 0.001304, 0.000114, 0.000112
895688, 615533437.501900, 0.003247, 0.000178, 0.001374, 0.000161, 0.000112
895689, 615533442.237100, 0.003259, 0.000174, 0.001186, 0.000111, 0.000113
895690, 615533447.324900, 0.003232, 0.000169, 0.001331, 0.000102, 0.000113
895691, 615533452.342700, 0.003237, 0.000167, 0.001308, 0.000125, 0.000111
895692, 615533457.282700, 0.003219, 0.000178, 0.001262, 0.000121, 0.000111
895693, 615533462.253600, 0.003258, 0.000167, 0.001247, 0.000101, 0.000110
895694, 615533467.429900, 0.003234, 0.000162, 0.001388, 0.000136, 0.000110
895695, 615533472.279700, 0.003231, 0.000176, 0.001261, 0.000120, 0.000109
895696, 615533477.759100, 0.003236, 0.000180, 0.001190, 0.000104, 0.000109
895697, 615533482.278800, 0.003235, 0.000152, 0.001303, 0.000105, 0.000108
895698, 615533487.356900, 0.003249, 0.000191, 0.001311, 0.000108, 0.000108
895699, 615533492.099600, 0.003233, 0.000156, 0.001129, 0.000101, 0.000106
895700, 615533497.219300, 0.003240, 0.000212, 0.001202, 0.000103, 0.000106
895701, 615533502.390000, 0.003232, 0.000211, 0.001327, 0.000129, 0.000107
895702, 615533507.280000, 0.003262, 0.000161, 0.001256, 0.000111, 0.000107
895703, 615533512.180000, 0.003274, 0.000158, 0.001142, 0.000105, 0.000107
895704, 615533517.511300, 0.003247, 0.000210, 0.001446, 0.000113, 0.000107
895705, 615533522.236200, 0.003264, 0.000170, 0.001201, 0.000117, 0.000080
895706, 615533527.155500, 0.003257, 0.000172, 0.001151, 0.000107, 0.000080
895707, 615533532.706500, 0.003223, 0.000519, 0.001357, 0.000125, 0.000079
895708, 615533537.498300, 0.003516, 0.000196, 0.001188, 0.000110, 0.000079
895709, 615533542.690000, 0.003397, 0.000397, 0.001296, 0.000116, 0.000080
895710, 615533549.608900, 0.003231, 0.000160, 0.001251, 0.000111, 0.000080
895711, 615533554.286400, 0.003335, 0.000298, 0.001237, 0.000114, 0.000082
895712, 615533557.638100, 0.003326, 0.000413, 0.001274, 0.000099, 0.000076
895713, 615533562.579300, 0.003395, 0.000381, 0.001240, 0.000098, 0.000104
895714, 615533567.313500, 0.003231, 0.000211, 0.001290, 0.000112, 0.000104
895715, 615533572.468400, 0.003352, 0.000364, 0.001183, 0.000101, 0.000105
895716, 615533577.680700, 0.003354, 0.000381, 0.001370, 0.000110, 0.000105
895717, 615533582.376600, 0.003246, 0.000158, 0.001375, 0.000116, 0.000104
895718, 615533587.407200, 0.003195, 0.000153, 0.001413, 0.000122, 0.000104
895719, 615533592.647200, 0.003407, 0.000374, 0.001269, 0.000117, 0.000106
895720, 615533597.273600, 0.003228, 0.000193, 0.001278, 0.000110, 0.000106
895721, 615533602.306600, 0.003373, 0.000249, 0.001102, 0.000106, 0.000107
895722, 615533607.517000, 0.003387, 0.000404, 0.001167, 0.000104, 0.000107
895723, 615533612.034500, 0.003236, 0.000152, 0.001083, 0.000100, 0.000110
895724, 615533617.721500, 0.003454, 0.000412, 0.001278, 0.000109, 0.000110
895725, 615533622.033200, 0.003235, 0.000156, 0.001077, 0.000104, 0.000106
895726, 615533627.189600, 0.003185, 0.000150, 0.001232, 0.000108, 0.000106
895727, 615533632.571000, 0.003613, 0.000159, 0.001161, 0.000117, 0.000105
895728, 615533637.161800, 0.003233, 0.000181, 0.001154, 0.000122, 0.000105
895729, 615533642.148700, 0.003223, 0.000172, 0.001163, 0.000108, 0.000105
895731, 615533652.637100, 0.003364, 0.000403, 0.001278, 0.000109, 0.000128
895732, 615533657.497400, 0.003355, 0.000340, 0.001245, 0.000100, 0.000128
895733, 615533662.651600, 0.003362, 0.000437, 0.001257, 0.000123, 0.000101
895734, 615533667.711100, 0.003374, 0.000400, 0.001365, 0.000109, 0.000101
895735, 615533672.513200, 0.003384, 0.000390, 0.001160, 0.000109, 0.000102
895736, 615533677.496300, 0.003352, 0.000410, 0.001169, 0.000106, 0.000102
895737, 615533682.779600, 0.003345, 0.000460, 0.001386, 0.000119, 0.000102
895738, 615533687.310600, 0.003265, 0.000216, 0.001245, 0.000114, 0.000102
895739, 615533693.074000, 0.003233, 0.000157, 0.001144, 0.000113, 0.000101
895740, 615533697.695700, 0.003404, 0.000411, 0.001302, 0.000108, 0.000101
895741, 615533702.738400, 0.003352, 0.000380, 0.001408, 0.000110, 0.000091
895742, 615533707.190200, 0.003238, 0.000155, 0.001229, 0.000111, 0.000091
895743, 615533712.078300, 0.003186, 0.000152, 0.001117, 0.000106, 0.000088
895744, 615533717.359700, 0.003185, 0.000193, 0.001350, 0.000111, 0.000088
895745, 615533722.206300, 0.003289, 0.000163, 0.001163, 0.000114, 0.000090
895746, 615533727.395900, 0.003234, 0.000207, 0.001332, 0.000106, 0.000090
895747, 615533733.033500, 0.003813, 0.000246, 0.001273, 0.000171, 0.000090
895748, 615533737.207000, 0.003230, 0.000176, 0.001227, 0.000108, 0.000090
895749, 615533742.269700, 0.003206, 0.000158, 0.001278, 0.000111, 0.000090
895750, 615533747.801800, 0.003650, 0.000315, 0.001176, 0.000127, 0.000090
895751, 615533752.230100, 0.003226, 0.000179, 0.001239, 0.000111, 0.000065
895752, 615533757.487000, 0.003286, 0.000307, 0.001277, 0.000104, 0.000065
895753, 615533762.412400, 0.003324, 0.000388, 0.001130, 0.000107, 0.000066
895754, 615533767.233700, 0.003182, 0.000169, 0.001250, 0.000116, 0.000066
895755, 615533772.370800, 0.003377, 0.000317, 0.001098, 0.000105, 0.000065
895756, 615533777.649300, 0.003411, 0.000307, 0.001369, 0.000104, 0.000065
895757, 615533782.407000, 0.003237, 0.000280, 0.001312, 0.000110, 0.000065
895758, 615533787.611900, 0.003368, 0.000444, 0.001224, 0.000105, 0.000065
895759, 615533792.596200, 0.003379, 0.000377, 0.001279, 0.000103, 0.000065
895760, 615533797.865900, 0.003378, 0.000399, 0.001192, 0.000439, 0.000065
895761, 615533802.435900, 0.003324, 0.000385, 0.001150, 0.000103, 0.000067
895762, 615533807.172200, 0.003228, 0.000164, 0.001205, 0.000112, 0.000067
895763, 615533812.481700, 0.003349, 0.000271, 0.001232, 0.000107, 0.000069
895764, 615533817.813600, 0.003378, 0.000433, 0.001434, 0.000106, 0.000069
895765, 615533822.564900, 0.003333, 0.000379, 0.001264, 0.000098, 0.000067
895766, 615533827.553600, 0.003372, 0.000436, 0.001167, 0.000121, 0.000067
895767, 615533832.551100, 0.003233, 0.000475, 0.001251, 0.000114, 0.000068
895768, 615533837.639100, 0.003379, 0.000450, 0.001226, 0.000115, 0.000068
895769, 615533842.584500, 0.003387, 0.000426, 0.001165, 0.000106, 0.000068
895770, 615533847.266000, 0.003282, 0.000193, 0.001214, 0.000106, 0.000068
895771, 615533852.495900, 0.003377, 0.000394, 0.001170, 0.000100, 0.000071
895772, 615533857.614400, 0.003420, 0.000377, 0.001210, 0.000138, 0.000071
895773, 615533862.193100, 0.003217, 0.000192, 0.001208, 0.000109, 0.000072
895774, 615533867.220200, 0.003222, 0.000202, 0.001204, 0.000118, 0.000072
895775, 615533872.138900, 0.003188, 0.000162, 0.001152, 0.000115, 0.000072
895776, 615533877.586900, 0.003364, 0.000425, 0.001221, 0.000110, 0.000072
895777, 615533882.691200, 0.003379, 0.000286, 0.001185, 0.000111, 0.000071
895778, 615533887.123900, 0.003227, 0.000159, 0.001165, 0.000114, 0.000071
895779, 615533892.089300, 0.003202, 0.000152, 0.001098, 0.000110, 0.000071
895780, 615533897.593200, 0.003350, 0.000408, 0.001269, 0.000102, 0.000071
895781, 615533902.637400, 0.003358, 0.000412, 0.001287, 0.000116, 0.000071
895782, 615533907.327800, 0.003253, 0.000181, 0.001322, 0.000111, 0.000071
895783, 615533912.449300, 0.003347, 0.000381, 0.001139, 0.000108, 0.000070
895784, 615533917.158400, 0.003258, 0.000167, 0.001166, 0.000109, 0.000070
895785, 615533922.320100, 0.003352, 0.000285, 0.001106, 0.000106, 0.000072
895786, 615533927.600400, 0.003325, 0.000432, 0.001265, 0.000110, 0.000072
895787, 615533932.543400, 0.003397, 0.000392, 0.001170, 0.000117, 0.000071
895788, 615533937.624400, 0.003368, 0.000413, 0.001266, 0.000112, 0.000071
895789, 615533942.631400, 0.003401, 0.000403, 0.001249, 0.000108, 0.000070
895790, 615533947.236000, 0.003231, 0.000201, 0.001232, 0.000113, 0.000070
895791, 615533952.518600, 0.003389, 0.000315, 0.001227, 0.000112, 0.000074
895792, 615533957.202800, 0.003209, 0.000181, 0.001231, 0.000116, 0.000074
895793, 615533962.311300, 0.003265, 0.000167, 0.001286, 0.000120, 0.000071
895794, 615533967.579700, 0.003231, 0.000183, 0.001481, 0.000128, 0.000071
895795, 615533972.588800, 0.003367, 0.000410, 0.001227, 0.000108, 0.000071
895796, 615533977.733600, 0.003389, 0.000433, 0.001349, 0.000106, 0.000071
895797, 615533982.571000, 0.003381, 0.000389, 0.001213, 0.000116, 0.000071
895798, 615533987.233700, 0.003236, 0.000196, 0.001220, 0.000112, 0.000071
895799, 615533992.653700, 0.003430, 0.000386, 0.001265, 0.000107, 0.000073
895800, 615533997.527000, 0.003377, 0.000390, 0.001208, 0.000098, 0.000073
895801, 615534002.369100, 0.003251, 0.000174, 0.001355, 0.000116, 0.000101
895802, 615534007.530100, 0.003402, 0.000393, 0.001164, 0.000106, 0.000101
895803, 615534012.097800, 0.003239, 0.000148, 0.001162, 0.000093, 0.000101
895804, 615534017.463200, 0.003252, 0.000193, 0.001432, 0.000118, 0.000101
895805, 615534022.464200, 0.003373, 0.000366, 0.001148, 0.000108, 0.000101
895806, 615534027.595800, 0.003369, 0.000456, 0.001217, 0.000102, 0.000101
895807, 615534032.488700, 0.003237, 0.000357, 0.001302, 0.000118, 0.000101
895808, 615534039.766300, 0.003351, 0.000460, 0.001266, 0.000112, 0.000101
895809, 615534042.878500, 0.003420, 0.000292, 0.001122, 0.000099, 0.000139
895810, 615534047.297600, 0.003233, 0.000183, 0.001317, 0.000106, 0.000140
895811, 615534052.603300, 0.003408, 0.000381, 0.001251, 0.000104, 0.000161
895812, 615534057.699300, 0.003381, 0.000438, 0.001317, 0.000105, 0.000161
895813, 615534062.241300, 0.003235, 0.000186, 0.001252, 0.000107, 0.000161
895814, 615534067.549100, 0.003241, 0.000200, 0.001481, 0.000125, 0.000161
895815, 615534072.910600, 0.003403, 0.000384, 0.001278, 0.000115, 0.000163
895816, 615534077.383100, 0.003268, 0.000188, 0.001360, 0.000103, 0.000163
895817, 615534082.822800, 0.003703, 0.000324, 0.001193, 0.000116, 0.000162
895818, 615534087.670800, 0.003371, 0.000387, 0.001345, 0.000100, 0.000162
895819, 615534092.207000, 0.003239, 0.000166, 0.001118, 0.000102, 0.000161
895820, 615534097.858900, 0.003438, 0.000408, 0.001440, 0.000108, 0.000161
895821, 615534102.484500, 0.003419, 0.000386, 0.001115, 0.000107, 0.000132
895822, 615534107.167700, 0.003240, 0.000176, 0.001200, 0.000106, 0.000132
895823, 615534112.719300, 0.003376, 0.000393, 0.001371, 0.000105, 0.000133
895824, 615534117.101500, 0.003229, 0.000167, 0.001151, 0.000103, 0.000133
895825, 615534122.682300, 0.003363, 0.000381, 0.001328, 0.000096, 0.000131
895826, 615534127.216900, 0.003223, 0.000180, 0.001248, 0.000111, 0.000131
895827, 615534132.723700, 0.003365, 0.000531, 0.001205, 0.000113, 0.000132
895828, 615534137.563500, 0.003417, 0.000384, 0.001205, 0.000104, 0.000132
895829, 615534142.233400, 0.003238, 0.000155, 0.001266, 0.000115, 0.000095
895830, 615534147.051600, 0.003180, 0.000168, 0.001095, 0.000099, 0.000095
895831, 615534152.501200, 0.003403, 0.000376, 0.001158, 0.000109, 0.000066
895832, 615534157.582700, 0.003396, 0.000402, 0.001213, 0.000123, 0.000066
895833, 615534162.526300, 0.003397, 0.000379, 0.001192, 0.000102, 0.000066
895834, 615534167.422800, 0.003234, 0.000159, 0.001456, 0.000123, 0.000066
895835, 615534172.253800, 0.003264, 0.000181, 0.001228, 0.000110, 0.000065
895836, 615534177.682100, 0.003392, 0.000397, 0.001326, 0.000102, 0.000065
895837, 615534182.854800, 0.003851, 0.000283, 0.001148, 0.000110, 0.000066
895838, 615534187.345400, 0.003468, 0.000242, 0.001089, 0.000099, 0.000066
895839, 615534192.090400, 0.003239, 0.000150, 0.001143, 0.000104, 0.000066
895840, 615534197.560300, 0.003389, 0.000396, 0.001173, 0.000102, 0.000066
895841, 615534202.113800, 0.003227, 0.000156, 0.001165, 0.000106, 0.000066
895842, 615534207.141000, 0.003184, 0.000164, 0.001177, 0.000114, 0.000066
895843, 615534212.461100, 0.003395, 0.000387, 0.001117, 0.000100, 0.000065
895844, 615534217.269400, 0.003185, 0.000188, 0.001278, 0.000114, 0.000065
895845, 615534222.150600, 0.003233, 0.000176, 0.001176, 0.000105, 0.000067
895846, 615534227.476400, 0.003346, 0.000373, 0.001167, 0.000101, 0.000067
895847, 615534232.259000, 0.003235, 0.000165, 0.001296, 0.000109, 0.000067
895848, 615534237.869800, 0.003874, 0.000213, 0.001192, 0.000120, 0.000067
895849, 615534242.772500, 0.003395, 0.000406, 0.001381, 0.000119, 0.000066
895850, 615534247.333800, 0.003225, 0.000167, 0.001347, 0.000118, 0.000066
895851, 615534252.555400, 0.003364, 0.000391, 0.001206, 0.000113, 0.000074
895852, 615534257.416700, 0.003377, 0.000289, 0.001190, 0.000108, 0.000074
895853, 615534262.734900, 0.003413, 0.000385, 0.001372, 0.000108, 0.000074
895854, 615534267.339200, 0.003253, 0.000185, 0.001336, 0.000112, 0.000074
895855, 615534272.176300, 0.003169, 0.000154, 0.001223, 0.000111, 0.000075
895856, 615534277.620500, 0.003336, 0.000394, 0.001333, 0.000102, 0.000075
895857, 615534282.618200, 0.003239, 0.000463, 0.001307, 0.000147, 0.000075
895858, 615534287.279000, 0.003227, 0.000183, 0.001301, 0.000115, 0.000075
895859, 615534292.414600, 0.003358, 0.000245, 0.001199, 0.000099, 0.000077
895860, 615534297.187900, 0.003234, 0.000188, 0.001210, 0.000111, 0.000077
895861, 615534302.534700, 0.003401, 0.000408, 0.001148, 0.000105, 0.000075
895862, 615534307.482600, 0.003330, 0.000365, 0.001190, 0.000101, 0.000075
895863, 615534312.110000, 0.003242, 0.000168, 0.001148, 0.000104, 0.000074
895864, 615534317.159100, 0.003235, 0.000155, 0.001195, 0.000117, 0.000074
895865, 615534322.367200, 0.003368, 0.000294, 0.001143, 0.000106, 0.000073
895866, 615534327.649100, 0.003364, 0.000396, 0.001333, 0.000108, 0.000073
895867, 615534332.562400, 0.003318, 0.000498, 0.001170, 0.000110, 0.000075
895868, 615534337.364400, 0.003386, 0.000309, 0.001108, 0.000109, 0.000075
895869, 615534342.574700, 0.003434, 0.000403, 0.001174, 0.000104, 0.000075
895870, 615534347.363300, 0.003373, 0.000314, 0.001118, 0.000106, 0.000075
895871, 615534352.348700, 0.003395, 0.000332, 0.001058, 0.000105, 0.000074
