Frame Number, Receipt Time
1837, 625022176.216500
1384, 625022181.949300
1387, 625022196.058000
1389, 625022207.764800
1391, 625022216.661000
1395, 625022237.668200
1398, 625022253.668700
1402, 625022270.145300
1405, 625022286.465200
1408, 625022303.451100
1412, 625022320.071200
1415, 625022337.121400
1418, 625022353.431700
1422, 625022369.979900
1425, 625022386.386900
1428, 625022403.042100
1430, 625022412.462300
1435, 625022438.379200
1439, 625022454.671300
1443, 625022478.936200
1445, 625022488.387300
1448, 625022503.153600
1453, 625022529.019500
1458, 625022553.448800
1461, 625022565.542800
1463, 625022574.823000
1467, 625022595.876300
1470, 625022612.926200
1472, 625022621.780400
1474, 625022632.225900
1477, 625022645.505600
1482, 625022671.793600
1487, 625022695.831800
1489, 625022705.116900
1492, 625022719.940600
1497, 625022746.218000
1499, 625022755.828500
1502, 625022769.989800
1507, 625022795.766300
1509, 625022805.181300
1511, 625022815.386600
1517, 625022846.337900
1519, 625022855.325400
1521, 625022865.389200
1525, 625022886.571900
1527, 625022895.822100
1530, 625022912.615000
1537, 625022945.931000
1539, 625022955.216700
1541, 625022965.289200
1543, 625022978.877800
1550, 625023012.677400
1552, 625023022.269900
1554, 625023033.871900
1557, 625023045.253100
1563, 625023078.583700
1567, 625023095.631900
1570, 625023112.860500
1572, 625023121.816700
1575, 625023138.478000
1580, 625023162.950000
1582, 625023172.187900
1584, 625023182.922000
1590, 625023212.539800
1592, 625023221.672500
1594, 625023231.698900
1599, 625023254.980500
1602, 625023270.042000
1605, 625023286.533900
1608, 625023303.614300
1612, 625023320.558900
1615, 625023336.533300
1618, 625023353.681200
1622, 625023370.230700
1627, 625023395.921700
1629, 625023406.896000
1632, 625023421.331500
1635, 625023437.568500
1638, 625023453.324200
1642, 625023470.192700
1647, 625023495.587000
1650, 625023512.304100
1652, 625023522.960600
1655, 625023536.682700
1660, 625023562.388100
1662, 625023572.116200
1665, 625023586.719600
1670, 625023612.771200
1672, 625023621.821900
1674, 625023632.231000
1678, 625023653.835900
1683, 625023678.855100
1685, 625023687.932500
1687, 625023698.692200
1692, 625023721.424000
1697, 625023745.897300
1699, 625023755.273500
1701, 625023765.394500
1703, 625023778.509900
1712, 625023820.492700
1714, 625023832.414900
1716, 625023841.272800
1719, 625023855.173800
1723, 625023879.080300
1725, 625023888.177600
1728, 625023903.209000
1733, 625023928.893200
1737, 625023946.101900
1740, 625023962.821900
1744, 625023979.454700
1747, 625023995.937300
1750, 625024012.163000
1753, 625024028.981000
1757, 625024045.875300
1759, 625024057.918500
1761, 625024066.047700
1765, 625024086.531600
1770, 625024112.582000
1773, 625024125.142100
1775, 625024134.370200
1780, 625024162.392300
1784, 625024179.229900
1785, 625024188.382300
1787, 625024198.837100
1792, 625024221.554800
1798, 625024252.824100
1800, 625024263.824200
1803, 625024275.606400
1805, 625024284.595900
1809, 625024305.335800
1813, 625024328.595400
1815, 625024338.398100
1820, 625024362.442300
1822, 625024373.712600
1824, 625024383.039700
1829, 625024406.016500
1832, 625024420.572400
1835, 625024436.482000
1837, 625024445.791200
1840, 625024462.483300
1847, 625024495.958600
1849, 625024505.403600
1854, 625024529.545800
1857, 625024545.842800
1859, 625024555.145300
1861, 625024565.576500
1863, 625024578.854000
1872, 625024620.238500
1874, 625024633.208900
1876, 625024642.586500
1879, 625024654.465600
1884, 625024679.255000
1887, 625024696.371700
1889, 625024707.513000
1892, 625024721.219400
1897, 625024745.927800
1899, 625024755.950400
1902, 625024770.405900
1907, 625024795.646100
1909, 625024804.676100
1912, 625024820.128000
1917, 625024845.919900
1919, 625024854.940700
1921, 625024865.188000
1925, 625024886.681100
1927, 625024895.648100
1932, 625024920.181400
1937, 625024946.600000
1940, 625024959.173500
1942, 625024969.930600
1944, 625024979.671300
1948, 625025003.590900
1954, 625025029.613500
1955, 625025038.694000
1958, 625025049.221600
1960, 625025062.087500
1965, 625025087.338100
1970, 625025112.389900
1972, 625025121.135900
1975, 625025136.272400
1980, 625025162.454300
1982, 625025172.696800
1985, 625025188.600900
1990, 625025212.814800
1992, 625025223.095300
1995, 625025237.772700
1999, 625025255.677900
2002, 625025270.007800
2005, 625025286.687000
2008, 625025303.320400
2012, 625025319.932600
2015, 625025336.811300
2018, 625025353.499200
2022, 625025370.116600
2025, 625025386.261400
2029, 625025404.244700
2032, 625025419.876500
2035, 625025436.423400
2038, 625025453.243300
2042, 625025469.288500
Frame Number, Receipt Time
2047, 625025498.869200
2052, 625025520.431500
2055, 625025537.011500
2057, 625025546.315200
2059, 625025555.440000
2065, 625025587.621100
2070, 625025612.820100
2072, 625025622.157500
2075, 625025637.928900
2079, 625025656.315800
2083, 625025678.667500
2087, 625025696.333700
2090, 625025712.194200
2092, 625025721.494300
2094, 625025731.233200
2099, 625025754.319900
2104, 625025779.498600
2105, 625025788.762600
2107, 625025798.079800
2112, 625025820.651700
2118, 625025852.402900
2120, 625025861.836800
2122, 625025872.971800
2128, 625025902.384000
2130, 625025912.808200
2133, 625025929.011700
2137, 625025946.095000
2140, 625025962.499800
2144, 625025979.134400
2147, 625025995.788300
2150, 625026012.566200
2154, 625026029.981000
2157, 625026045.835000
2160, 625026062.695700
2163, 625026078.997700
2167, 625026095.999300
2170, 625026112.816500
2172, 625026122.099000
2175, 625026137.891300
2179, 625026155.069600
2183, 625026178.559100
2187, 625026195.653200
2189, 625026204.957600
2191, 625026215.212900
2195, 625026237.838600
2198, 625026253.711300
2202, 625026269.854000
2205, 625026286.941500
2209, 625026304.373300
2212, 625026319.981300
2215, 625026336.531300
2218, 625026353.580200
2222, 625026370.100900
2225, 625026387.594900
2228, 625026403.159900
2234, 625026429.220900
2236, 625026439.381400
2239, 625026454.945000
2242, 625026471.960200
2247, 625026495.499600
2250, 625026512.252200
2253, 625026528.718800
2255, 625026536.590800
2260, 625026562.074800
2263, 625026578.909000
2265, 625026588.099800
2267, 625026597.027700
2272, 625026619.989900
2277, 625026645.707200
2279, 625026654.728500
2280, 625026663.675900
2285, 625026686.433000
2288, 625026703.627000
2292, 625026719.575800
2294, 625026731.265900
2297, 625026745.762600
2300, 625026762.550900
2307, 625026795.799900
2309, 625026804.698800
2312, 625026819.496200
2318, 625026852.757000
2320, 625026863.049900
2322, 625026872.541000
2327, 625026896.051500
2330, 625026912.986100
2332, 625026922.218600
2334, 625026931.055900
2338, 625026953.248600
2343, 625026979.049200
2345, 625026988.144500
2347, 625026997.773400
2352, 625027020.100500
2357, 625027046.093900
2360, 625027062.377900
2362, 625027072.524600
2365, 625027086.078100
2367, 625027095.116400
2372, 625027120.478100
2378, 625027153.526600
2381, 625027166.244300
2383, 625027177.046800
2385, 625027187.358600
2387, 625027196.178700
2392, 625027220.816100
2395, 625027237.423400
2399, 625027254.763300
2404, 625027279.380700
2406, 625027291.060300
2410, 625027312.441100
2412, 625027324.011900
2415, 625027336.354400
2420, 625027362.227800
2422, 625027373.503000
2425, 625027386.527800
2430, 625027412.726000
2433, 625027425.134300
2434, 625027434.114900
2439, 625027455.000800
2443, 625027478.970400
2445, 625027488.198300
2448, 625027500.017700
2452, 625027521.156500
2457, 625027545.865700
2460, 625027562.347700
2463, 625027579.097500
2467, 625027595.575400
2470, 625027612.599300
2473, 625027628.749600
2477, 625027645.875600
2480, 625027662.664100
2484, 625027679.339000
2487, 625027696.043600
2489, 625027705.889000
2491, 625027715.595600
2495, 625027736.592900
2500, 625027763.292000
2502, 625027772.454500
2504, 625027782.627800
2507, 625027795.208800
2512, 625027822.099800
2517, 625027846.200700
