Frame Number, Timestamp
556, 168824732.307200
557, 168824739.223100
559, 168824751.604600
561, 168824760.399900
564, 168824772.884800
567, 168824789.468200
570, 168824804.962800
574, 168824822.446300
577, 168824838.414600
2, 168824855.235200
6, 168824871.591500
9, 168824889.953300
13, 168824906.238300
16, 168824924.345700
19, 168824939.558100
23, 168824956.660900
26, 168824972.804000
29, 168824988.557300
33, 168825005.533600
34, 168825013.437200
39, 168825038.560500
42, 168825054.807900
44, 168825064.671500
49, 168825089.955500
53, 168825106.300600
54, 168825113.041800
59, 168825138.609500
62, 168825155.365400
64, 168825164.281700
69, 168825188.535200
73, 168825206.348400
74, 168825214.705400
77, 168825227.544800
83, 168825256.062700
86, 168825273.028900
88, 168825280.704200
90, 168825294.547000
94, 168825312.094600
97, 168825328.871400
100, 168825341.112600
103, 168825357.977900
106, 168825374.179400
110, 168825392.497500
113, 168825406.370000
117, 168825429.105700
123, 168825456.539900
126, 168825473.387700
127, 168825479.681900
133, 168825506.189300
136, 168825522.864600
137, 168825529.362900
143, 168825556.536900
146, 168825572.980800
148, 168825581.207400
152, 168825605.410100
156, 168825622.971200
158, 168825630.895200
160, 168825644.371700
166, 168825671.335400
167, 168825679.872900
173, 168825706.825100
176, 168825722.843000
179, 168825739.852300
183, 168825756.058600
186, 168825772.550000
189, 168825789.824200
193, 168825806.464100
196, 168825822.543000
199, 168825839.866000
202, 168825854.836700
206, 168825872.879300
209, 168825889.439700
213, 168825906.098800
216, 168825921.639600
219, 168825939.592800
223, 168825956.080300
226, 168825971.663500
227, 168825980.347300
232, 168826005.253500
236, 168826021.758100
238, 168826030.761500
240, 168826044.286500
246, 168826072.847000
249, 168826089.772700
251, 168826097.391600
254, 168826110.769200
257, 168826128.863500
261, 168826146.407900
266, 168826174.261700
268, 168826183.328800
273, 168826206.321500
276, 168826222.844600
279, 168826238.351800
281, 168826245.988200
286, 168826271.831400
289, 168826288.736200
291, 168826296.689600
296, 168826322.980700
299, 168826339.865000
301, 168826346.592800
306, 168826372.726500
309, 168826389.640600
311, 168826396.286600
316, 168826422.888400
319, 168826439.765500
321, 168826446.144900
324, 168826462.286900
327, 168826478.616400
331, 168826495.896800
334, 168826512.156400
337, 168826528.645300
341, 168826545.634300
346, 168826572.826500
349, 168826590.006500
353, 168826606.600100
356, 168826621.483600
357, 168826629.311500
363, 168826656.493000
366, 168826672.770300
369, 168826688.529200
372, 168826705.404600
374, 168826713.395800
379, 168826739.582400
383, 168826756.388000
384, 168826762.862700
389, 168826789.625100
393, 168826806.056100
396, 168826822.755900
399, 168826839.823200
403, 168826856.117600
406, 168826873.332600
409, 168826888.340900
413, 168826906.024800
416, 168826921.454900
419, 168826939.439200
423, 168826955.936600
426, 168826972.555200
429, 168826988.010800
433, 168827006.366000
436, 168827023.088700
437, 168827029.760300
443, 168827056.455700
446, 168827072.696700
447, 168827079.555400
453, 168827106.438900
456, 168827122.954100
457, 168827129.600100
463, 168827156.063300
466, 168827173.091500
467, 168827179.513100
473, 168827206.153200
476, 168827222.849300
477, 168827229.793900
481, 168827245.618700
484, 168827262.682700
487, 168827278.789700
491, 168827296.291600
494, 168827312.360000
497, 168827328.605500
501, 168827345.716300
503, 168827357.654600
506, 168827374.255200
510, 168827391.352200
513, 168827406.435900
517, 168827428.988600
523, 168827456.526300
526, 168827473.128000
528, 168827481.238400
532, 168827504.945000
536, 168827523.051900
537, 168827529.924000
543, 168827556.138500
546, 168827572.921100
547, 168827579.399200
553, 168827606.030100
556, 168827622.992900
557, 168827630.182900
560, 168827645.471400
566, 168827672.924000
569, 168827689.944600
571, 168827698.381100
574, 168827711.384500
577, 168827729.263500
5, 168827756.847900
11, 168827785.842200
12, 168827794.738800
14, 168827804.803900
18, 168827822.694000
21, 168827838.273900
25, 168827855.836500
28, 168827871.560400
31, 168827889.355300
34, 168827905.207900
38, 168827922.937200
41, 168827940.045700
44, 168827954.819100
48, 168827972.829900
49, 168827980.439700
54, 168828005.451200
58, 168828022.909600
60, 168828031.671800
63, 168828045.918900
68, 168828073.060600
70, 168828080.662700
73, 168828095.741900
76, 168828114.922400
79, 168828128.778400
83, 168828146.138200
86, 168828162.121100
89, 168828178.960900
92, 168828194.722800
95, 168828206.110800
99, 168828229.610300
105, 168828256.274700
108, 168828272.781700
109, 168828279.446800
114, 168828304.869400
118, 168828322.820800
119, 168828329.488000
124, 168828354.958300
128, 168828371.721900
